start_date,end_date,date,temperature,precipitation
NA,NA,2025.58490516333,17.455697726611,13.2413114946876
NA,NA,2025.5656743941,18.6327277331619,6.82853609728424
NA,NA,2025.54644362487,17.9550881332492,10.3355956456179
NA,NA,2025.52721285564,18.9828094671972,7.40147960851059
NA,NA,2025.50798208641,18.4215802115683,12.1012231760213
NA,NA,2025.48875131718,19.9804658688374,12.9216411917241
NA,NA,2025.46952054795,19.3911748471468,4.59485006515182
NA,NA,2025.45028977871,19.4407854352679,6.16914920785506
NA,NA,2025.43105900948,20.5355627972147,7.35316379821736
NA,NA,2025.41182824025,20.4475834627329,4.5046630725467
NA,NA,2025.39259747102,20.7411072156444,5.84345422560981
NA,NA,2025.37336670179,22.2530337126359,18.0657751001016
NA,NA,2025.35413593256,22.9691292519895,9.93967607988976
NA,NA,2025.33490516333,22.4861102939393,21.7855552807083
NA,NA,2025.3156743941,24.1851853649069,15.384063715591
NA,NA,2025.29644362487,24.2393534974282,4.81206023908706
NA,NA,2025.27721285564,24.5794679250777,8.4377699144091
NA,NA,2025.25798208641,23.3185824376456,13.4070252002541
NA,NA,2025.23875131718,23.4303920200893,10.4908450967227
NA,NA,2025.21952054795,23.2872998350156,62.9652918761839
NA,NA,2025.20028977871,24.0966055354717,27.354516417646
NA,NA,2025.18105900948,24.9833826669255,16.4728400869416
NA,NA,2025.16182824025,24.6258675332395,104.339725540384
NA,NA,2025.14259747102,24.093068529212,34.3570395546166
NA,NA,2025.12336670179,24.7972239239616,45.3900092068817
NA,NA,2025.10413593256,24.8019710185365,25.2399223492197
NA,NA,2025.08490516333,25.0062327509341,25.852618749132
NA,NA,2025.0656743941,24.0276335343071,22.3909966739682
NA,NA,2025.04644362487,25.3873398680124,5.08389935361186
NA,NA,2025.02721285564,27.0454163734958,3.29988251366864
NA,NA,2025.00798208641,23.5924202676145,12.2151323087999
NA,NA,2024.98875131718,24.1049404357531,9.63963896046617
NA,NA,2024.96952054795,24.973927904212,1.30517637934764
NA,NA,2024.95028977871,24.2903682732434,5.35855701436167
NA,NA,2024.93105900948,23.7520381951184,5.21873385083213
NA,NA,2024.91182824025,23.0919319863645,6.43479791743511
NA,NA,2024.89259747102,22.8945859920905,21.3714545104227
NA,NA,2024.87336670179,23.402843935001,2.78405359257822
NA,NA,2024.85413593256,22.3545962126359,9.23745857131586
NA,NA,2024.83490516333,21.5431197835792,12.6870179032583
NA,NA,2024.8156743941,21.9453369140625,10.4005209977913
NA,NA,2024.79644362487,20.8645946052504,10.5246083753034
NA,NA,2024.77721285564,20.4648620984569,5.6012186546814
NA,NA,2024.75798208641,19.4804810328514,9.59048277629494
NA,NA,2024.73875131718,21.4517482591712,1.20336593985208
NA,NA,2024.71952054795,20.8294319105445,3.3390850359257
NA,NA,2024.70028977871,19.9576330338946,7.36256988705503
NA,NA,2024.68105900948,20.73467881102,5.89515495670165
NA,NA,2024.66182824025,18.795060777368,5.65936706603363
NA,NA,2024.64259747102,18.2429890697787,7.16026194171936
NA,NA,2024.62336670179,19.3626407220497,5.96255026626434
NA,NA,2024.60413593256,19.5167586616848,4.34686036643815
NA,NA,2024.58490516333,19.0584096588704,4.09558546127063
NA,NA,2024.5656743941,19.0356196622671,2.85173431794923
NA,NA,2024.54644362487,18.9091434455066,5.12295417328183
NA,NA,2024.52721285564,19.5529054061227,3.546630493593
NA,NA,2024.50798208641,18.3811908603455,7.7577840482105
NA,NA,2024.48875131718,18.0450213509317,4.56487288177552
NA,NA,2024.46952054795,18.8790095169352,9.41219512558588
NA,NA,2024.45028977871,20.2434879658385,41.0254490332432
