state	joint	prior	likelihood	treeModel.rootHeight	age(root)	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	bdss.birthRate1	bdss.birthRate2	bdss.birthRate3	bdss.birthRate4	bdss.birthRate5	bdss.birthRate6	bdss.birthRate7	bdss.birthRate8	bdss.birthRate9	bdss.birthRate10	bdss.birthRate11	bdss.birthRate12	bdss.birthRate13	bdss.birthRate14	bdss.birthRate15	bdss.birthRate16	bdss.birthRate17	bdss.birthRate18	bdss.birthRate19	bdss.birthRate20	bdss.birthRate21	bdss.birthRate22	bdss.birthRate23	bdss.birthRate24	bdss.birthRate25	bdss.birthRate26	bdss.birthRate27	bdss.birthRate28	bdss.birthRate29	bdss.birthRate30	bdss.birthRate31	bdss.birthRate32	bdss.birthRate33	bdss.birthRate34	bdss.birthRate35	bdss.birthRate36	bdss.birthRate37	bdss.birthRate38	bdss.birthRate39	bdss.birthRate40	bdss.birthRate41	bdss.birthRate42	bdss.birthRate43	bdss.birthRate44	bdss.birthRate45	bdss.birthRate46	bdss.birthRate47	bdss.birthRate48	bdss.birthRate49	bdss.birthRate50	bdss.birthRate51	bdss.birthRate52	bdss.deathRate1	bdss.deathRate2	bdss.deathRate3	bdss.deathRate4	bdss.deathRate5	bdss.deathRate6	bdss.deathRate7	bdss.deathRate8	bdss.deathRate9	bdss.deathRate10	bdss.deathRate11	bdss.deathRate12	bdss.deathRate13	bdss.deathRate14	bdss.deathRate15	bdss.deathRate16	bdss.deathRate17	bdss.deathRate18	bdss.deathRate19	bdss.deathRate20	bdss.deathRate21	bdss.deathRate22	bdss.deathRate23	bdss.deathRate24	bdss.deathRate25	bdss.deathRate26	bdss.deathRate27	bdss.deathRate28	bdss.deathRate29	bdss.deathRate30	bdss.deathRate31	bdss.deathRate32	bdss.deathRate33	bdss.deathRate34	bdss.deathRate35	bdss.deathRate36	bdss.deathRate37	bdss.deathRate38	bdss.deathRate39	bdss.deathRate40	bdss.deathRate41	bdss.deathRate42	bdss.deathRate43	bdss.deathRate44	bdss.deathRate45	bdss.deathRate46	bdss.deathRate47	bdss.deathRate48	bdss.deathRate49	bdss.deathRate50	bdss.deathRate51	bdss.deathRate52	bdss.samplingRate1	bdss.samplingRate2	bdss.samplingRate3	bdss.samplingRate4	bdss.samplingRate5	bdss.samplingRate6	bdss.samplingRate7	bdss.samplingRate8	bdss.samplingRate9	bdss.samplingRate10	bdss.samplingRate11	bdss.samplingRate12	bdss.samplingRate13	bdss.samplingRate14	bdss.samplingRate15	bdss.samplingRate16	bdss.samplingRate17	bdss.samplingRate18	bdss.samplingRate19	bdss.samplingRate20	bdss.samplingRate21	bdss.samplingRate22	bdss.samplingRate23	bdss.samplingRate24	bdss.samplingRate25	bdss.samplingRate26	bdss.samplingRate27	bdss.samplingRate28	bdss.samplingRate29	bdss.samplingRate30	bdss.samplingRate31	bdss.samplingRate32	bdss.samplingRate33	bdss.samplingRate34	bdss.samplingRate35	bdss.samplingRate36	bdss.samplingRate37	bdss.samplingRate38	bdss.samplingRate39	bdss.samplingRate40	bdss.samplingRate41	bdss.samplingRate42	bdss.samplingRate43	bdss.samplingRate44	bdss.samplingRate45	bdss.samplingRate46	bdss.samplingRate47	bdss.samplingRate48	bdss.samplingRate49	bdss.samplingRate50	bdss.samplingRate51	bdss.samplingRate52	birthRateAtPresent	birthRateDelta1	birthRateDelta2	birthRateDelta3	birthRateDelta4	birthRateDelta5	birthRateDelta6	birthRateDelta7	birthRateDelta8	birthRateDelta9	birthRateDelta10	birthRateDelta11	birthRateDelta12	birthRateDelta13	birthRateDelta14	birthRateDelta15	birthRateDelta16	birthRateDelta17	birthRateDelta18	birthRateDelta19	birthRateDelta20	birthRateDelta21	birthRateDelta22	birthRateDelta23	birthRateDelta24	birthRateDelta25	birthRateDelta26	birthRateDelta27	birthRateDelta28	birthRateDelta29	birthRateDelta30	birthRateDelta31	birthRateDelta32	birthRateDelta33	birthRateDelta34	birthRateDelta35	birthRateDelta36	birthRateDelta37	birthRateDelta38	birthRateDelta39	birthRateDelta40	birthRateDelta41	birthRateDelta42	birthRateDelta43	birthRateDelta44	birthRateDelta45	birthRateDelta46	birthRateDelta47	birthRateDelta48	birthRateDelta49	birthRateDelta50	birthRateDelta51	deathRateAtPresent	deathRateDelta1	deathRateDelta2	deathRateDelta3	deathRateDelta4	deathRateDelta5	deathRateDelta6	deathRateDelta7	deathRateDelta8	deathRateDelta9	deathRateDelta10	deathRateDelta11	deathRateDelta12	deathRateDelta13	deathRateDelta14	deathRateDelta15	deathRateDelta16	deathRateDelta17	deathRateDelta18	deathRateDelta19	deathRateDelta20	deathRateDelta21	deathRateDelta22	deathRateDelta23	deathRateDelta24	deathRateDelta25	deathRateDelta26	deathRateDelta27	deathRateDelta28	deathRateDelta29	deathRateDelta30	deathRateDelta31	deathRateDelta32	deathRateDelta33	deathRateDelta34	deathRateDelta35	deathRateDelta36	deathRateDelta37	deathRateDelta38	deathRateDelta39	deathRateDelta40	deathRateDelta41	deathRateDelta42	deathRateDelta43	deathRateDelta44	deathRateDelta45	deathRateDelta46	deathRateDelta47	deathRateDelta48	deathRateDelta49	deathRateDelta50	deathRateDelta51	samplingRateAtPresent	samplingRateDelta1	samplingRateDelta2	samplingRateDelta3	samplingRateDelta4	samplingRateDelta5	samplingRateDelta6	samplingRateDelta7	samplingRateDelta8	samplingRateDelta9	samplingRateDelta10	samplingRateDelta11	samplingRateDelta12	samplingRateDelta13	samplingRateDelta14	samplingRateDelta15	samplingRateDelta16	samplingRateDelta17	samplingRateDelta18	samplingRateDelta19	samplingRateDelta20	samplingRateDelta21	samplingRateDelta22	samplingRateDelta23	samplingRateDelta24	samplingRateDelta25	samplingRateDelta26	samplingRateDelta27	samplingRateDelta28	samplingRateDelta29	samplingRateDelta30	samplingRateDelta31	samplingRateDelta32	samplingRateDelta33	samplingRateDelta34	samplingRateDelta35	samplingRateDelta36	samplingRateDelta37	samplingRateDelta38	samplingRateDelta39	samplingRateDelta40	samplingRateDelta41	samplingRateDelta42	samplingRateDelta43	samplingRateDelta44	samplingRateDelta45	samplingRateDelta46	samplingRateDelta47	samplingRateDelta48	samplingRateDelta49	samplingRateDelta50	samplingRateDelta51	birthRateDeltaPrior.globalScale	birthRateDeltaPrior.localScale1	birthRateDeltaPrior.localScale2	birthRateDeltaPrior.localScale3	birthRateDeltaPrior.localScale4	birthRateDeltaPrior.localScale5	birthRateDeltaPrior.localScale6	birthRateDeltaPrior.localScale7	birthRateDeltaPrior.localScale8	birthRateDeltaPrior.localScale9	birthRateDeltaPrior.localScale10	birthRateDeltaPrior.localScale11	birthRateDeltaPrior.localScale12	birthRateDeltaPrior.localScale13	birthRateDeltaPrior.localScale14	birthRateDeltaPrior.localScale15	birthRateDeltaPrior.localScale16	birthRateDeltaPrior.localScale17	birthRateDeltaPrior.localScale18	birthRateDeltaPrior.localScale19	birthRateDeltaPrior.localScale20	birthRateDeltaPrior.localScale21	birthRateDeltaPrior.localScale22	birthRateDeltaPrior.localScale23	birthRateDeltaPrior.localScale24	birthRateDeltaPrior.localScale25	birthRateDeltaPrior.localScale26	birthRateDeltaPrior.localScale27	birthRateDeltaPrior.localScale28	birthRateDeltaPrior.localScale29	birthRateDeltaPrior.localScale30	birthRateDeltaPrior.localScale31	birthRateDeltaPrior.localScale32	birthRateDeltaPrior.localScale33	birthRateDeltaPrior.localScale34	birthRateDeltaPrior.localScale35	birthRateDeltaPrior.localScale36	birthRateDeltaPrior.localScale37	birthRateDeltaPrior.localScale38	birthRateDeltaPrior.localScale39	birthRateDeltaPrior.localScale40	birthRateDeltaPrior.localScale41	birthRateDeltaPrior.localScale42	birthRateDeltaPrior.localScale43	birthRateDeltaPrior.localScale44	birthRateDeltaPrior.localScale45	birthRateDeltaPrior.localScale46	birthRateDeltaPrior.localScale47	birthRateDeltaPrior.localScale48	birthRateDeltaPrior.localScale49	birthRateDeltaPrior.localScale50	birthRateDeltaPrior.localScale51	samplingRateDeltaPrior.globalScale	samplingRateDeltaPrior.localScale1	samplingRateDeltaPrior.localScale2	samplingRateDeltaPrior.localScale3	samplingRateDeltaPrior.localScale4	samplingRateDeltaPrior.localScale5	samplingRateDeltaPrior.localScale6	samplingRateDeltaPrior.localScale7	samplingRateDeltaPrior.localScale8	samplingRateDeltaPrior.localScale9	samplingRateDeltaPrior.localScale10	samplingRateDeltaPrior.localScale11	samplingRateDeltaPrior.localScale12	samplingRateDeltaPrior.localScale13	samplingRateDeltaPrior.localScale14	samplingRateDeltaPrior.localScale15	samplingRateDeltaPrior.localScale16	samplingRateDeltaPrior.localScale17	samplingRateDeltaPrior.localScale18	samplingRateDeltaPrior.localScale19	samplingRateDeltaPrior.localScale20	samplingRateDeltaPrior.localScale21	samplingRateDeltaPrior.localScale22	samplingRateDeltaPrior.localScale23	samplingRateDeltaPrior.localScale24	samplingRateDeltaPrior.localScale25	samplingRateDeltaPrior.localScale26	samplingRateDeltaPrior.localScale27	samplingRateDeltaPrior.localScale28	samplingRateDeltaPrior.localScale29	samplingRateDeltaPrior.localScale30	samplingRateDeltaPrior.localScale31	samplingRateDeltaPrior.localScale32	samplingRateDeltaPrior.localScale33	samplingRateDeltaPrior.localScale34	samplingRateDeltaPrior.localScale35	samplingRateDeltaPrior.localScale36	samplingRateDeltaPrior.localScale37	samplingRateDeltaPrior.localScale38	samplingRateDeltaPrior.localScale39	samplingRateDeltaPrior.localScale40	samplingRateDeltaPrior.localScale41	samplingRateDeltaPrior.localScale42	samplingRateDeltaPrior.localScale43	samplingRateDeltaPrior.localScale44	samplingRateDeltaPrior.localScale45	samplingRateDeltaPrior.localScale46	samplingRateDeltaPrior.localScale47	samplingRateDeltaPrior.localScale48	samplingRateDeltaPrior.localScale49	samplingRateDeltaPrior.localScale50	samplingRateDeltaPrior.localScale51	bdss.origin	effectiveReproductiveNumber1	effectiveReproductiveNumber2	effectiveReproductiveNumber3	effectiveReproductiveNumber4	effectiveReproductiveNumber5	effectiveReproductiveNumber6	effectiveReproductiveNumber7	effectiveReproductiveNumber8	effectiveReproductiveNumber9	effectiveReproductiveNumber10	effectiveReproductiveNumber11	effectiveReproductiveNumber12	effectiveReproductiveNumber13	effectiveReproductiveNumber14	effectiveReproductiveNumber15	effectiveReproductiveNumber16	effectiveReproductiveNumber17	effectiveReproductiveNumber18	effectiveReproductiveNumber19	effectiveReproductiveNumber20	effectiveReproductiveNumber21	effectiveReproductiveNumber22	effectiveReproductiveNumber23	effectiveReproductiveNumber24	effectiveReproductiveNumber25	effectiveReproductiveNumber26	effectiveReproductiveNumber27	effectiveReproductiveNumber28	effectiveReproductiveNumber29	effectiveReproductiveNumber30	effectiveReproductiveNumber31	effectiveReproductiveNumber32	effectiveReproductiveNumber33	effectiveReproductiveNumber34	effectiveReproductiveNumber35	effectiveReproductiveNumber36	effectiveReproductiveNumber37	effectiveReproductiveNumber38	effectiveReproductiveNumber39	effectiveReproductiveNumber40	effectiveReproductiveNumber41	effectiveReproductiveNumber42	effectiveReproductiveNumber43	effectiveReproductiveNumber44	effectiveReproductiveNumber45	effectiveReproductiveNumber46	effectiveReproductiveNumber47	effectiveReproductiveNumber48	effectiveReproductiveNumber49	effectiveReproductiveNumber50	effectiveReproductiveNumber51	effectiveReproductiveNumber52	speciation
0	-51876.210481424285	-450.3734970152929	-51425.83698440899	1.1894844108501657	2024.405036137095	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	4.0954E-4	4.095399999999979E-4	-40287.74411061011	0.0	0.1353352832366127	0.13669542544552385	0.13806923731089282	0.13945685621505094	0.140858420921045	0.1422740715865136	0.14370394977770293	0.14514819848362373	0.14660696213035015	0.14808038659546247	0.14956861922263506	0.15107180883637086	0.1525901057568839	0.15412366181513143	0.15567263036799733	0.15723716631362764	0.15881742610692073	0.1604135677751728	0.16202575093388077	0.1636541368027041	0.16529888822158656	0.16696016966704075	0.16863814726859555	0.17033298882540948	0.17204486382305056	0.17377394345044517	0.17552040061699692	0.17728440996987785	0.17906614791149328	0.18086579261712213	0.1826835240527347	0.18451952399298932	0.18637397603941003	0.18824706563874682	0.19013898010152058	0.19204990862075416	0.19398004229089197	0.19592957412690942	0.19789869908361474	0.19988761407514458	0.20189651799465547	0.2039256117342135	0.20597509820488355	0.20804518235702055	0.21013607120076483	0.21224797382674315	0.21438110142697803	0.21653566731600715	0.21871188695221486	0.22090997795937828	0.22313016014842993	0.22537265553943883	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.1353352832366127	0.13669542544552385	0.13806923731089282	0.13945685621505094	0.140858420921045	0.1422740715865136	0.14370394977770293	0.14514819848362373	0.14660696213035015	0.14808038659546247	0.14956861922263506	0.15107180883637086	0.1525901057568839	0.15412366181513143	0.15567263036799733	0.15723716631362764	0.15881742610692073	0.1604135677751728	0.16202575093388077	0.1636541368027041	0.16529888822158656	0.16696016966704075	0.16863814726859555	0.17033298882540948	0.17204486382305056	0.17377394345044517	0.17552040061699692	0.17728440996987785	0.17906614791149328	0.18086579261712213	0.1826835240527347	0.18451952399298932	0.18637397603941003	0.18824706563874682	0.19013898010152058	0.19204990862075416	0.19398004229089197	0.19592957412690942	0.19789869908361474	0.19988761407514458	0.20189651799465547	0.2039256117342135	0.20597509820488355	0.20804518235702055	0.21013607120076483	0.21224797382674315	0.21438110142697803	0.21653566731600715	0.21871188695221486	0.22090997795937828	0.22313016014842993	0.22537265553943883	-2.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2	0.5	0.502499979166875	0.5049998333399998	0.5074994375506204	0.5099986668799654	0.5124973964842103	0.51499550161941	0.5174928576663897	0.5199893401555817	0.5224848247918001	0.5249791874789399	0.5274723043445938	0.5299640517645717	0.5324543063873187	0.5349429451582145	0.5374298453437496	0.5399148845555657	0.542397940774351	0.54487889237358	0.5473576181430893	0.549833997312478	0.5523079095743253	0.5547792351072148	0.5572478545985556	0.559713649267193	0.5621765008857982	0.5646362918030292	0.5670929049654544	0.569546223939229	0.5719961329315187	0.574442516811659	0.5768852611320464	0.5793242521487495	0.5817593768418363	0.5841905229354074	0.5866175789173301	0.5890404340586652	0.5914589784327802	0.5938731029341427	0.596282699296788	0.598687660112452	0.6010878788483698	0.6034832498647263	0.6058736684317607	0.6082590307465146	0.610639233949222	0.6130141761393355	0.6153837563911823	0.617747874769249	0.6201064323430902	0.6224593312018547	0.6248064744684293	-11138.092873798878
100000	-32388.182214230936	-123.96122347010504	-32264.22099076083	1.0259362821965272	2024.5685842657488	0.9926585794600644	1.0295603659817518	1.0061849500652564	0.9807712349845937	1.0134877322104199	0.9773371372979142	0.26377994922149983	0.2507354689075151	0.2504661024919109	0.23501847937907414	0.22419081116299883	3.8428347610426936E-4	3.842834761042695E-4	-40195.48413487396	0.0	0.5610146623175339	0.6123513406434177	0.5692435667399479	0.5680007899671644	0.5271827317159545	0.5009902134961556	0.5016106357724005	0.562334241781837	0.6096958037826485	0.654768781498398	0.737795948378259	0.7586017543443511	0.8257234064897545	0.7732677268019397	0.825560529202601	0.8700645437115385	1.1161431611704553	1.5517685008567912	1.8821694681147791	2.1078056202734805	2.7229624783192885	3.733514877994112	5.00975522876342	6.62353273156158	8.20547011190393	13.68091683124341	17.187603701224308	24.652809324135482	28.822587065441564	22.25287923121309	18.483648928583023	17.513021398061507	17.038142952460852	18.736553943904806	23.495841476115707	25.605049455745714	29.470338249303698	26.80867399193947	24.657669064168907	24.080268581352335	24.917632441177133	24.87947107456681	24.379415289103427	23.510518844390894	21.90050667372069	21.374330774575977	19.83809146883249	20.17527295465822	21.198743494778828	24.533175671021933	27.238156243947046	24.696723352084383	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	1.8000589672045277	0.659625710046835	0.7937083276904372	0.7476791294667438	0.895072574790972	1.237274605783841	1.7823244173820296	2.335500309027315	2.6299361947913567	3.2237755033489903	3.2464190692106425	4.341083606330266	4.602397398550758	6.116364325397582	8.202270127851362	9.250680809921302	8.322634014346635	8.098104982760066	7.353164666170254	7.432647964524317	6.204569970931081	4.619074551088882	4.302719162408665	3.3269348016367974	3.606029352055251	2.4563795252063523	1.931895239141164	1.6211300212869284	1.5374629674092757	1.7269342117685675	2.1705427518799723	2.3731168713745774	2.862762048210823	3.1621717983036177	3.149683616170093	3.5969545403721925	3.6695643596518566	3.6564491918780466	3.127441278114896	3.299963360848902	2.925111290776008	2.5086329018575704	2.2149160839910027	2.5414792007116236	2.3247579378314396	2.3698059764641393	2.711958243818819	2.8424318068714296	2.8359175047572505	2.786637510302085	2.9727026422128517	3.098829180801793	3.141106031886284	-0.5780082377625961	0.08755916258710404	-0.0729978002179201	-0.002185594081279292	-0.07457558156736606	-0.05096066098581376	0.001237625832633562	0.1142722165878825	0.08086374108566462	0.07132201750779416	0.11938512568868843	0.027809648203093014	0.08478291661193013	-0.0656345221104604	0.06543724860205744	0.05250481210745595	0.2490670182616838	0.3295161124656668	0.19302983511275287	0.11322233200204372	0.2560730181281322	0.3156296824256243	0.2940369408842347	0.27924181549291377	0.21417214582233146	0.5112009110921593	0.22818647915795548	0.36070245358518	0.15626849034651508	-0.2586879489757158	-0.18558490432265298	-0.05394181543919149	-0.027490150329360065	0.09502183836984573	0.2263470748589689	0.08596612937251559	0.14059469803364313	-0.09465878286709074	-0.08363752124370052	-0.02369519623425998	0.03418290894348821	-0.0015326744483696924	-0.020303868038370233	-0.03629120914373741	-0.07093815906091444	-0.0243190668002337	-0.07458680443873837	0.016853842313392528	0.049484167391696594	0.1460843997858835	0.10459248278603436	-0.09794821635543796	0.5878194239236074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4160827108167329	0.18504348011581462	-0.05974213364239589	0.179930889500409	0.32376153697437265	0.3650073027505571	0.27030776839540405	0.11873345208234719	0.20359360390385065	0.006999374764499335	0.29057143179754547	0.058453345503578134	0.28439051419124894	0.2934431052951645	0.12028618907281843	-0.10571835689603677	-0.027348711430935004	-0.09649929417817633	0.010751396081826639	-0.18059607084741205	-0.29509174120667747	-0.07094718521815434	-0.257195786091367	0.08055586442882566	-0.38391873637683255	-0.24018701788040903	-0.17537806019530736	-0.05298981590723718	0.1162140703300675	0.22862954785162173	0.08922697436248957	0.18758268320207053	0.09947215955883595	-0.003957060993578832	0.13278551794529958	0.019985425501177653	-0.003580441584621397	-0.15627732314373985	0.05369617843752747	-0.12057883754918026	-0.15359458394085254	-0.12452342669964946	0.13753175656005512	-0.08913035314957231	0.01919216446643136	0.13486288781267727	0.046988982670578376	-0.002294436151958222	-0.017529844092759258	0.06463584401285608	0.04155283696199249	0.013550620814282993	0.15767033080766465	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1665664702220536	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2222061931952695	0.22808397657884102	0.2360856896640818	0.22343095920404413	0.2107506743610041	0.17356761088222208	0.13984829643072244	0.12129209189559682	0.12693789072412523	0.12136064740116194	0.12974767288663785	0.12013985012459813	0.11848604832387019	0.1043051105240156	0.07730876673355636	0.07470635865586546	0.08595188506628136	0.11276264636679895	0.16953245796362743	0.20385889880751787	0.2633233391033886	0.42419470954441446	0.6117729989031652	0.9771330831743139	1.2251987648748768	1.9277783824514487	3.665885505234987	5.02386853197579	7.386560989594859	8.171999661715658	5.604409811302839	4.429156508985345	3.755885405029105	3.4335652164528265	3.7853592643055496	4.35348947026546	4.681318607448236	5.400951925683305	5.440623573262067	4.8348159043413865	5.0961695064177155	5.783108469671357	6.196668910099081	5.6153866086601845	5.699772713714159	5.252090168285528	4.737200629987885	4.273156896640483	4.351892870181191	4.621789036780288	5.140247445548982	5.560069024036003	4.998157996470195	7931.263144113128
