# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Oct 25 12:50:15 CEST 2025 [seed=1761389413498]
# -overwrite Alignment_101025_skg.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
278700000	-52427.40437551442	-13761.528170862652	-38665.87620465177	0.9773637971998567	2024.6171567507454	400.8126151093052	1.1827831592841371	4.246207893382049	4.644479571242838	4.921162300086686	5.451372736407928	5.400598506407781	6.1744525502611705	6.417350904117786	6.407418863911491	7.940563215649229	7.066299521064745	7.734053884580943	7.24492261615726	8.250324021132514	8.525029438963758	9.541541867032194	8.975717867901329	8.171329839969442	5.860787208897169	5.246592607671372	6.186094360404003	6.121447201985048	6.15228466492476	4.870751175627076	3.982856336239194	3.291891006642723	3.270159227193487	3.001071826393494	2.2187213448463776	1.7519283778145052	1.2591764185207979	2.2789193622632253	1.6174617103328148	1.4441496005432242	0.6801344936095027	-0.42814067835005554	-0.020029575844491665	-0.6029002198304972	-1.2065966205563534	-2.3641778391519184	-2.1860368765981466	-1.8436870985407317	-2.5998131833944713	-3.3035616593501054	-4.112615987664075	-3.4529464167732553	-5.059218658613895	-6.131866563307092	-7.063290115865366	-8.366864361486158	-7.661661494106234	-5.4956561946724705	-3.7211165729710007	1.0	0.2163510154569438	1.6126600783069993	0.2390623442639374	0.04564306111911198	3.743003201841079	0.1432802990119374	0.28405978181545966	0.2427722332073577	0.26050641483446246	0.21266157014271947	0.37129180785000504	4.6060037267671645E-4	4.6060037267671905E-4	-38665.87620465177	0.0	-13758.623307542412
278800000	-52362.14247391553	-13680.668029506402	-38681.474444409134	0.9779143707977801	2024.6166061771473	399.1880114094358	0.9160412539834384	10.041770553742893	10.142523345140745	10.224417022442752	8.270130367065706	7.231489702844097	6.2608641452971465	6.042414119559503	5.576228599911202	6.854873487773546	6.763979947449518	7.595013865841104	7.012347843089776	7.153985653416196	7.822487796447624	8.046572657235371	8.242021288332655	6.707350787158167	6.134118315982042	5.648251214520031	5.958311088584763	5.812899598121402	6.610382282962225	4.980606871184781	3.870899326755425	3.123419978755662	3.1886461350891695	3.1455643286032897	2.029626302926549	1.5175915370333866	1.5131353971202095	2.3815639759457725	1.9990761022576564	0.8562823908058089	0.6655273801988577	-0.45265378367312725	-0.0037529077138676037	-1.2340405470758469	-1.2922436496387102	-1.4741609835318983	-2.6559506592745676	-2.6631437528862314	-2.2844801202339764	-0.8137241838773307	-2.164082114352658	-4.824062354452621	-4.157526863724381	-5.224970927980975	-7.124523997621122	-6.742373040839071	-6.6183123112172195	-8.199627163109296	-9.605919965112474	1.0	0.2163510154569438	1.5264585019627142	0.24503297239622424	0.04564306111911198	3.794263272379206	0.17225117668580853	0.28052046960067384	0.2512584141861808	0.2652224280669774	0.20299868814616734	0.36364713290400524	4.6645565790340564E-4	4.664556579034062E-4	-38681.474444409134	0.0	-13677.840217491654
278900000	-52505.30822169607	-13855.077985037233	-38650.230236658834	0.977945285647949	2024.6165752622971	404.5493987639233	1.587284601394565	7.095241099075243	7.348258768316664	5.22399072388089	5.656387830563991	5.946603410043857	5.902786868357535	6.583203158251862	5.803080655230983	6.273575704713193	6.178057474258671	6.3169294280458885	7.068527377421229	8.399641166884482	8.335349378292717	9.09677065661012	8.03047149408299	7.5338305456296935	7.094363527283543	5.677891799995462	6.217266443345173	5.646692225069151	6.06497907875106	4.829501199908866	3.8792187416435833	3.414585602304161	3.347127618799271	3.2097964891863175	2.2377945834880775	1.6316525356599816	1.6512230702266182	1.7018725302178759	1.3631748264798047	1.0669395549584046	0.09243693802755644	-0.35116754398107225	-0.04651001734200125	0.8368375893373847	-0.5696509658257283	-1.8801510871675882	-2.3325620674121677	-1.6397295543531154	-1.491978383420804	-2.199085052086507	-3.4447466239960574	-3.550004307567533	-4.5255081606230965	-5.26409508111234	-6.967537092246794	-7.653563316198373	-7.076266606570588	-7.691512852899233	-8.313716741378855	1.0	0.19319426249222046	1.5800234527829995	0.24503297239622424	0.0536319884342802	3.7681076907061892	0.16000963318809525	0.28897306635927056	0.24709728221434163	0.25746828728080856	0.20646136414557856	0.33461334081877336	4.686629893324227E-4	4.686629893324219E-4	-38650.230236658834	0.0	-13851.679880764277
279000000	-52515.28201717579	-13816.929242661852	-38698.352774513936	0.9785505466446636	2024.6159700013006	408.88409246908344	1.7403366433310983	6.409644648012768	8.188948829767469	8.375460325585307	8.223900833285771	8.000556332329959	7.497067574316534	7.255039151638685	6.67348309818004	6.702620349020953	7.529295960457068	7.683588816044441	8.326572410009426	8.112534740510238	8.312452735367636	8.813502655289874	7.842420361749654	7.310601026406933	7.259382708610165	5.831740458039744	6.239777188874388	6.010054343221794	5.803250310606593	4.852214354836869	3.8185380677815823	3.410958973642653	3.3546883411884543	3.109728358566487	2.5342509058636664	1.4473619985935269	1.3949417584128219	1.9225529392727305	2.7103024448055955	1.124685721609825	0.008012469639621288	-0.07091749631073907	0.32203846974388195	-0.199527136487387	-1.1504292370030338	-1.0794529178554804	-2.30287021790877	-2.2139260234661573	-2.8924106314049167	-4.144544449750574	-4.143642431161508	-3.229205332486985	-5.57349180623835	-6.778638768642642	-7.898948000550074	-6.930748376697764	-6.120831081046639	-5.790166790706763	-5.865431095894095	1.0	0.20647569172932517	1.5923320975351642	0.24979457104825784	0.04434876208675068	3.7516198142217747	0.1554290633787362	0.28474880955818116	0.24664398405915325	0.2588411749592996	0.2097660314233653	0.418884619432825	4.669475343515594E-4	4.6694753435155985E-4	-38698.352774513936	0.0	-13813.331762236136
279100000	-52406.365845165405	-13752.47803004229	-38653.88781512311	0.9785025441052994	2024.6160180038398	403.194964463107	1.011290125988952	3.675222750827418	4.46175533636684	5.496026566583806	6.20002029035653	7.141727597371801	7.027029156973663	6.290857347842888	7.301388673168858	6.510287860506285	8.04562311185014	8.721107766604105	7.227465837328737	6.603676373142103	7.257494005135976	7.352456378950673	7.398241234610107	7.48796819788979	6.9909074937759375	5.643763016636185	5.860833167573283	5.62011416472497	5.855786101274869	5.160691428897953	3.6528219026992783	3.5773247218571362	3.1779952615228657	3.2772591777432503	2.3288196623399653	1.5056875957171647	1.3357662098665661	2.5594919945381456	2.722457009243843	0.6016758848230851	0.012523274673188096	-0.6286510853846974	-0.6477601376568646	0.6260268237984681	-0.3855753537080626	-1.344667137306733	-1.8593501523293283	-1.7405732031075216	-2.6331985332057424	-3.5826100247343104	-2.909842867074265	-4.52539217101306	-6.510882278273324	-7.676394887889656	-8.9796683510661	-8.908265301690546	-7.670448912191809	-8.732966007214387	-7.719932545429939	1.0	0.2055919556004027	1.5307372040998688	0.2555303425772315	0.038285289567669856	3.760168435057071	0.20968677309776493	0.2909005397741214	0.23743711983808238	0.2627434024995595	0.20891893788823598	0.4001803100434021	4.6922083101272484E-4	4.692208310127284E-4	-38653.88781512311	0.0	-13749.379398380423
279200000	-52365.09610138106	-13691.367887310129	-38673.72821407093	0.9785673574148864	2024.6159531905303	400.67207398294767	1.219940706925725	7.294868243136019	6.140678668537796	5.823378322078889	6.58042628260656	5.90437319317923	6.354005332516106	6.792464987021383	6.1514997529297295	6.483552598900534	6.400614357267479	6.706015952737191	6.104038996405206	5.797049346798751	7.135183223987838	7.784930316575242	8.995457533181979	8.272046043604425	6.329592918938463	5.925026634695574	6.356249733847399	6.137009862753675	5.495962689842094	5.21035651860403	3.676912669070274	3.65217355657906	3.271093704501178	2.986505341933909	2.1635693708278327	1.2325522301937863	1.1707833939889007	2.4820342036812173	2.4473637805070334	0.7754131845553209	-0.028122627984188943	-0.939500992402239	-0.4641438156210228	-0.5211019053769151	-0.8927061298359911	-0.515844446301548	-1.56223861277975	-2.262813844069506	-2.812642768248952	-3.376835010098528	-4.717656978329637	-5.175532319361161	-6.345357639305729	-6.990037294859947	-7.3411690548187085	-7.78660010179903	-7.724821651897773	-7.46082280846274	-7.173403076645974	1.0	0.1992699232613121	1.5272218768201007	0.2543287188411608	0.055035109140695676	3.800283273306233	0.16386109863050702	0.2799370486208367	0.25015315843055475	0.26207706426573274	0.2078327286828751	0.35037624980711013	4.766056074016872E-4	4.7660560740168825E-4	-38673.72821407093	0.0	-13687.894333685823
279300000	-52315.58799909852	-13621.857222072678	-38693.73077702584	0.9785592384981088	2024.6159613094471	399.46542427472565	0.8241233120073381	11.078206962826666	10.237613450034816	10.409611323615781	9.728088749045781	8.379649195334835	8.902908651642171	8.28466378947084	8.113257070614843	7.136324824373447	7.680699920086706	7.569919140441021	7.739746769861846	8.179015816754383	8.62833472291966	10.260693632412284	8.094299811859008	6.43470953186746	5.864293783467239	6.405817130813531	5.891331636696191	5.758395603518409	5.438143817382938	5.647714130948147	3.5865753246162404	3.6595282799579505	2.947231758610525	3.116272898826234	2.351117172566994	1.5235939483660013	0.8278675704412082	2.74828794522014	2.429507462914752	1.1563214191181832	0.22451389118906062	-0.9954315155448692	-0.5899218666552396	0.21490356378644943	-0.2679323014170799	-2.0261206140871018	-2.1377418715419725	-3.143998659551507	-4.176333968465867	-4.04905729136363	-5.647131224569857	-6.672249818020737	-7.703994971550193	-7.849463748679087	-8.299609432948396	-7.35370984414986	-6.817981961100715	-6.9411133316810245	-4.823816344229332	1.0	0.20448414650851182	1.4937199217876853	0.2628897031748333	0.037976066597299775	3.8370690633011715	0.16386109863050702	0.2859526626003679	0.24341233393033143	0.2653736329430812	0.20526137052621876	0.4109368885718452	4.6454553619424446E-4	4.6454553619424094E-4	-38693.73077702584	0.0	-13619.106094221559
279400000	-52367.86438621608	-13673.297183795908	-38694.56720242017	0.9787864122959052	2024.6157341356493	392.09541066769816	0.9371443418218631	2.9550799209549607	2.7646053889408075	2.092737670528982	2.7992460625026516	4.179848409043689	4.048993950237307	4.749856499163847	5.771938739863008	5.947077216805359	8.44903523639257	8.33345433579052	8.294396616868179	7.734429751272608	7.896712293577847	7.695073625591814	6.491038611671808	6.2922295718374555	6.155977805108183	6.1045596437071	5.555253708198641	6.428213166335727	5.09858862692914	5.037086912171401	3.5600534287606913	3.69673109569077	2.9344978719975545	3.0745985168769616	2.169975580190409	1.9946974368517543	0.9221428456946275	1.9272483684955333	2.6895043910261696	1.715583238472337	0.16240415397025232	-1.2756671320415647	-1.3220516621190337	-1.4271477469086278	-1.1344505916145793	-1.4738127375451442	-2.5634225790517835	-3.5376300173968453	-5.314063324293215	-5.619592356618304	-5.437548107780389	-6.003899033011076	-7.441442977819296	-6.491504647217079	-8.620653847025329	-7.415181896543975	-6.384799172652769	-6.316484354957968	-5.6561132640992255	1.0	0.18113441038505898	1.5112177994816274	0.22371565408003716	0.037976066597299775	3.90809073437046	0.1378653350855252	0.2871160011709842	0.24626370515605336	0.2643113073424197	0.20230898633054203	0.37835720352779334	4.718961022852284E-4	4.718961022852295E-4	-38694.56720242017	0.0	-13670.218256537435
279500000	-52231.41300990676	-13543.42895764386	-38687.9840522629	0.9788536209766827	2024.6156669269685	399.8497716834237	1.0569578546019396	13.71289246007169	13.316282404257963	11.776735130898455	11.320385875952825	10.263912081899127	11.887981961867087	11.812537540020887	10.015446552863311	10.012724103477243	9.815340253083242	9.306517492063715	9.32736261138806	10.15868145061474	8.453080274341195	8.116859750274172	8.343794055395437	6.796133096381602	6.532202325415702	6.448698015290685	5.734192597708208	6.499199532576603	5.563240377716132	5.263567547086812	3.6906183929837364	3.4627224757374226	2.8636271550985306	3.0739205529685707	2.2144227053697034	2.1040538953765213	0.9023481109003133	2.06810002700338	2.195120414250623	2.318981907346448	0.12225332619774237	-1.7028527651925627	-1.6859634908171623	-1.6240646580827667	-1.8160165916383555	-1.9224133381326436	-2.669695583594199	-4.323908200328222	-4.886936694336939	-5.565537563433231	-7.084133036003989	-6.3170633526168345	-7.408372045165877	-6.649015390296379	-6.872885376229675	-7.286146660492304	-6.083152063881905	-5.685942687792076	-5.80822632595467	1.0	0.22927137984058443	1.5752641655443207	0.21870659840208648	0.0335881189452219	3.8053863327605404	0.13778340450725465	0.2871160011709842	0.24439444807874192	0.2611776409076554	0.20731190984261774	0.343585780411839	4.575985663125796E-4	4.575985663125811E-4	-38687.9840522629	0.0	-13540.783206254824
279600000	-52297.124983879476	-13598.901815798843	-38698.223168080636	0.9787616662027987	2024.6157588817423	402.8727355148851	0.8959494921757958	13.338933510526825	13.038900535421408	13.90670436854493	13.460057469769184	12.384113944107455	13.4903734840648	13.474714300373481	14.706408687557882	14.930019194437614	12.773151908517285	10.758236311270794	12.264964671797653	10.991142211622286	10.227803003849278	10.041319380161795	8.713329565944981	8.414012162607497	6.837043851296571	6.366520191065502	5.69897848573754	6.563539428596395	5.553803970218345	4.901149103047553	3.7496233316192944	3.4717823119887523	3.1448615130838795	3.3095553996895046	2.0772016074209527	2.4021904378317327	0.9673492746664444	2.3924561826297253	2.563292009256288	2.0712191881016637	0.3515824989623723	-1.8112719833882251	-1.681583155264653	-1.8386384517535528	-1.6605134192399016	-2.445679091315467	-2.7124987553206195	-4.431823813325721	-4.640111436162581	-5.17794584109396	-5.444968380523557	-5.907396842411746	-8.035942727358107	-8.051204205781792	-7.249955802306052	-7.0488643036759075	-6.607015805159546	-6.342945360550135	-5.6940219704965225	1.0	0.15757320933953678	1.4354693379240686	0.2734348825806045	0.0335881189452219	3.9168791876299887	0.18305526358058785	0.28084260936456545	0.24968278115557	0.261843921817361	0.2076306876625028	0.3627892500181583	4.594674978550149E-4	4.59467497855014E-4	-38698.223168080636	0.0	-13596.326780108777
279700000	-52310.95523494604	-13575.119695069447	-38735.8355398766	0.9786525738266093	2024.6158679741186	403.5802809531418	1.4278381887560048	4.881732430711078	5.042566040116517	4.7898657332410375	5.427630629148128	6.274807159729545	7.179211089040973	8.609082348181586	8.032349973394995	8.627378407608123	8.755403005320884	8.967315836019802	10.00706777579078	9.387754108300335	9.871284990631247	9.199716974983572	8.89577769551059	7.561740247644381	6.20307014851693	6.095985962775352	5.754224588972363	6.980961769533262	5.69960620315382	5.040392633120184	3.7725361644603876	3.4072229419116637	3.024247037704272	3.084123369461544	2.0818283849138455	2.237913016361423	1.2029654214181291	1.6308404171804192	2.5037595713806793	2.3940967334848056	0.01542070444070763	-1.3465187242677834	-1.172214982542835	-1.4600578317655515	-2.3559812069134876	-2.9656007629332	-3.2169304131150334	-4.438097051322289	-4.959839775603931	-5.780991019606718	-6.493901858844539	-7.38619682299004	-7.028529261865217	-7.190963931267473	-7.214360377588439	-7.203626515448829	-5.540826076674141	-5.708682960528547	-6.9652468042982365	1.0	0.22383600614194843	1.4354693379240686	0.2826742538051503	0.03004546185382336	3.8753945126217535	0.15258042765326416	0.2806817174106176	0.24619403376393986	0.265493561162939	0.2076306876625028	0.3888555340383043	4.584217180144448E-4	4.584217180144472E-4	-38735.8355398766	0.0	-13572.058105318805
279800000	-52313.098683744	-13649.500056228973	-38663.59862751503	0.9786414776931706	2024.615879070252	400.80926418048927	1.825580449465061	9.943155526545967	9.788691835721734	9.611834468567308	9.564731794861785	8.424712349911868	8.993810587042232	7.854822436484037	7.39733048010579	7.076584181326101	7.404188119694457	8.192011860498429	7.255234448168134	8.914537065353294	7.760721951084489	8.448855869316986	8.01471685622651	6.817267215395698	6.016781153299595	6.2291843442635	5.696216970750391	6.654898580243366	6.046870508301066	5.033420984617653	3.707947487822261	3.2671257540965084	3.077962279753588	3.1237648062442993	2.084174071562341	2.550051799583677	1.1703389756858187	1.286357989436109	2.332299939071582	1.5945074875531458	0.32928203476460105	-0.584743742308431	-0.4518897757225947	-0.7367181064243882	-2.418468374690368	-3.0074821839708714	-3.0647878755531344	-3.4594876267514696	-4.8664337843144185	-5.825407413719828	-7.742189711617927	-7.087460281085983	-6.609478948887585	-6.42020675055536	-6.461945105425107	-6.15771510107041	-6.536591788030006	-5.865865224639732	-5.983952172831085	1.0	0.2168616479704177	1.4298083630348806	0.29065454778443506	0.040232289199429686	3.863340329306077	0.1591028227047683	0.2855906758979703	0.2501331417752729	0.2592260775477166	0.2050501047790394	0.3367209578656177	4.697160242248104E-4	4.6971602422481184E-4	-38663.59862751503	0.0	-13645.919253788232
279900000	-52164.4693672807	-13487.463350006385	-38677.00601727431	0.9786700232536235	2024.6158505246915	403.3607293507656	0.8215053354899265	4.293551959588028	4.8763077317636165	5.639545246560305	6.340140284831243	6.656324280289675	7.399934377948711	7.735101358533982	6.462296880389855	7.854287156917038	7.660279185656706	9.692513223918331	8.50688677499483	10.007203882082623	9.176568709120899	7.828715222408026	7.928606281762378	6.816941131464018	6.782464955144448	6.0119792102342124	6.005336009126106	6.296821396105325	6.027126632435211	5.4589642654929476	3.7569672940595957	3.3948231588340727	2.8570885109731354	3.106721673577359	1.8057201549243977	1.8838293986788874	0.982825427148599	2.167684512634478	1.780380992883312	1.9902709523487538	0.9831541500490124	-0.2477449306376887	-1.193649436174578	-0.5611275337802686	-1.9636785639946646	-3.3996685982505546	-5.339176053696849	-4.967101338566054	-6.754800561217116	-6.853381873659603	-7.284040315598909	-6.3006245869754105	-7.6486915734073015	-6.277640982981105	-6.174265980266872	-7.695863369850133	-5.989727237538038	-6.3360926044498065	-6.3702844617266114	1.0	0.2168616479704177	1.5753541065946215	0.2754190188025113	0.040232289199429686	3.73303011472826	0.1591028227047683	0.2837029233853516	0.25354925249212135	0.25712109366486907	0.20562673045765723	0.3126380644893744	4.5469474543399926E-4	4.5469474543399834E-4	-38677.00601727431	0.0	-13485.214465855903
280000000	-52198.13243706329	-13490.126549626248	-38708.00588743704	0.9786312194352442	2024.6158893285099	407.4424896183449	1.210306197951098	11.09662618792371	11.433877936648807	12.074876900896914	11.482330333426752	10.42687218610296	10.66240972745068	10.158807595221486	9.935649898335692	9.95710694758162	9.621995221169584	9.915921641981031	8.440753157460918	8.98580769775527	8.26140515895398	8.225385085311538	7.4213023944072605	6.562336407376067	8.312944318030741	6.243541300703752	5.837829764681728	6.127156372195881	6.478408014728568	5.322872540958904	3.9845541347132003	3.4641240773401987	2.834912198385455	3.367608328596003	1.8465087898126171	1.87319951461581	0.8628750555690988	2.060060542659396	1.5697634873255628	1.9660318050701642	0.7583925666124912	-0.04795315977682931	-1.2919473045718517	-1.3174342738541653	-2.9819773459908028	-3.165021874027658	-3.4925245278338424	-4.167556502035055	-5.351988420822579	-6.314979242526138	-7.416942889288485	-7.715179501166662	-7.692334733971114	-8.00624969998637	-7.0026067375304235	-7.125707565201823	-6.01571375487909	-5.204740366449174	-3.872096250739909	1.0	0.1980803075921193	1.5151075646801389	0.2754190188025113	0.035850812991863906	3.817740651043607	0.15780164488976775	0.28724266680124405	0.25130898977851446	0.2571668575698041	0.20428148585043657	0.3647860417287201	4.645080547668673E-4	4.645080547668679E-4	-38708.00588743704	0.0	-13487.084676710301
280100000	-52299.60619548502	-13579.398324902933	-38720.20787058209	0.9785913946087181	2024.6159291533365	411.63789987846366	0.57517268628023	9.059456105586532	9.292499786894913	7.694119140164336	6.680482477421281	7.749670269646564	7.442859862557125	7.415897138979836	8.355531076863146	6.841927956562038	8.975240650284846	8.596892922811222	7.764970427421591	8.85934768827023	7.96731283092054	8.453929221800069	7.039072018228342	7.372506859941257	6.930494313370527	7.207981159736953	5.6420930028954634	5.834715471258229	5.773128577549652	5.453094714921927	3.956325520192808	3.6482932778777677	3.1622986152190586	3.33451794872921	1.7051640554416927	1.981974060555746	0.5719480780000142	1.6459587463899568	1.6186476644964987	1.4728855195576487	0.7024282742331622	0.9269586701571491	-1.1779740676058952	-2.659864791228243	-3.121739870457888	-2.1160922835863527	-3.4137007954635252	-3.5517304044337177	-3.155770467238404	-3.854140925158105	-5.409955979319187	-7.106089614694136	-8.518692690622968	-8.571326811774098	-6.92410938837242	-5.361856945243657	-5.8492730452621995	-5.180446421020996	-3.2527388259320453	1.0	0.19392292688084428	1.6185607886328124	0.25586634224588234	0.035850812991863906	3.737997484358838	0.15780164488976775	0.28618266661817016	0.24667317292699417	0.2571668575698041	0.2099773028850307	0.3428028651778842	4.664435861723269E-4	4.664435861723281E-4	-38720.20787058209	0.0	-13577.077889187261
280200000	-52269.49887512093	-13574.491608581578	-38695.00726653935	0.9786988506225045	2024.6158216973226	403.97192654630146	1.734940552041723	6.085869111077695	6.544041295306102	6.209013436789232	6.604994318072303	7.505461718388492	7.20261857340255	6.093234403344849	6.801352195760639	6.583417422945732	7.125290757107186	7.92457501696971	8.949348588879241	8.595091961172322	9.903227099344122	8.082683254160315	8.548388840934432	7.74263378776503	6.417465923716774	6.414999196942091	5.581715049998635	5.812843885738996	5.954702032906579	5.392130017464579	3.9669441318997953	3.5757220585471385	3.1087861906972045	3.4867215711322554	1.7154343624262538	1.8267732390107554	0.6509404958856815	1.1188411699465748	2.1911973065105914	0.6328733562139313	0.7867636230208419	-0.4606055499866761	-1.3208235837608004	-2.2032461887820425	-3.0510666183142328	-2.426103791573113	-3.4543839935859406	-4.154112541214166	-4.556458450014957	-5.098208928282087	-4.44753026519529	-4.2346487995153606	-5.688262188623887	-5.944718768155711	-6.498359846659468	-7.00178549262523	-7.047458207363717	-7.204520375308523	-5.954984078008861	1.0	0.18550098248509816	1.6158382474867226	0.2869510798070912	0.04373905386788385	3.707446450317355	0.16052418603585747	0.2792981891852144	0.25535777419194366	0.2606772330836335	0.20466680353920755	0.33479352837695736	4.533941225059691E-4	4.533941225059699E-4	-38695.00726653935	0.0	-13571.486146600719
280300000	-52260.15909691254	-13560.70629688907	-38699.45280002347	0.9786860405368727	2024.6158345074084	402.038441354012	1.9391500732632159	7.373775193320499	7.49487066592308	8.577914104735886	8.62643895910838	8.571431052512821	9.085128865989466	8.887044954231085	8.471416795108222	6.327521716009832	6.71586716162263	7.321799931817682	8.448319304798618	7.5553380895309985	7.557482893009675	8.66137255875365	8.030923860178502	7.371581137791879	7.331624657110142	6.305219631105358	5.565277548491659	5.746073058046475	5.81423820474952	5.195274568957465	3.991007789875771	3.5780016245353847	3.014640558361807	3.7008115873073675	1.6964147760048593	1.7808391720078764	0.8724614023183248	0.9881315119433801	1.4281407852812744	1.3094304026393995	0.55870834980754	-0.3320398976876887	-1.825600989910748	-2.209358824921654	-1.3841001294697457	-1.7744842123768396	-2.488726796008252	-3.7778406615823337	-4.270090239656248	-5.58350332215122	-5.547678866846708	-5.744878723391857	-6.409986660806076	-6.524312375593231	-5.543524702238953	-5.634493814042472	-5.772079314400729	-5.530989949856833	-4.542036459338357	1.0	0.214453269005434	1.5923277789134873	0.29550049698825226	0.029478779954823946	3.7202025361587743	0.14803713897923654	0.2812696699748923	0.24718976792107833	0.26129695624032395	0.21024360586370458	0.3406233769470314	4.574249513928947E-4	4.574249513928953E-4	-38699.45280002347	0.0	-13557.4644463876
280400000	-52279.8205350845	-13593.177265939912	-38686.64326914459	0.9786342192812576	2024.615886328664	402.304737026352	1.1027428305968188	1.5619929303955908	1.6302722339187996	2.2137689151472975	2.821734024658321	4.568153406447637	5.941416394126087	5.923781899363406	5.4893770490206535	5.079757689865285	4.581824400997659	6.143198793674585	7.327160434946994	8.713369126922284	9.445332147507434	11.022015089814875	10.459488693991368	9.986496705873718	8.065656335309049	6.086748864323927	5.762812833100827	5.661355855432185	5.379500233227778	5.58153360199012	4.013815072384579	3.5063926072209233	3.135262775060765	3.606838732784757	1.4861083137567954	1.9798596506121267	1.3645192344624353	1.1982088489887588	1.382505314589201	1.1507612133337626	-0.06617148114057064	-0.2632716795410754	-1.3000707042480057	-2.010200658663913	-0.7413682992494428	-1.30856270688003	-3.3658109721412934	-3.8220739600561	-4.1169681598865076	-4.819503537098008	-4.994627197938277	-6.350825206333254	-6.147112736212322	-5.4118925186274485	-5.603696907906559	-6.215340847383899	-6.088655490805978	-5.7043396151821	-4.57846614092807	1.0	0.19924364746260573	1.6546879266278292	0.2725256201139726	0.029478779954823946	3.6966150878452706	0.14744893799550632	0.2893167623171906	0.2431436772955608	0.26741919375140416	0.20012036663584357	0.30616774101690986	4.512763770783139E-4	4.512763770783138E-4	-38686.64326914459	0.0	-13590.737972957495
280500000	-52386.83270491885	-13705.249968509987	-38681.58273640887	0.9787250760820148	2024.615795471863	404.20791803539777	0.9415070454011698	5.640667641801386	5.3268290750742455	5.252061161019775	5.751984200919272	6.360783456725945	6.8069775712067315	6.888573539664423	6.309631153386573	6.038873562433404	8.139763339436545	7.146579898484365	8.435370669310956	7.957269441111784	8.644944897105074	7.006572158995358	7.087801457413726	7.5464259375395475	6.438550505496669	5.751924266481231	5.628134861328901	5.850352851930443	5.403870232606516	5.649606092279463	4.090704735860276	3.667561364821659	2.956201166504722	3.9674343066105084	1.7165965817984574	1.65795883786137	1.4490458164037958	1.3468090544644278	2.019875035948292	2.0755349325532246	0.7577058160775273	-0.4601791795936792	-0.970994903475097	-1.785237797879446	-1.4850712467761156	-2.133458874726734	-2.1100385693723727	-4.913988142749239	-5.239213059935636	-5.166883830955854	-6.927069712945098	-7.837101285074669	-6.787365616968412	-6.46226124048634	-6.554394679761167	-6.358583350118377	-6.043863063926758	-4.6712813141450695	-3.710227551118933	1.0	0.20952093774859226	1.6135039205543757	0.3037796112367067	0.029478779954823946	3.65508380643655	0.1886329440689598	0.2782543186131039	0.25026850504352754	0.26484932072484785	0.20662785561851982	0.34438584694307234	4.6053027180872186E-4	4.605302718087207E-4	-38681.58273640887	0.0	-13702.629267007218
