node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.0614941411445658,0.0614941411445658,0,2024.55527468189,2024.61676882303,NA,NA,NA
3116,1,REU.3.5_1,REU.3.5_1,0.000717515768182242,0.062211656912748,0.0614941411445658,2024.61676882303,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3115,3117,REU.3.5_1,REU.3.5_1,0.076683507103671,0.076683507103671,0,2024.55527468189,2024.63195818899,NA,NA,NA
3117,3118,REU.3.5_1,REU.3.5_1,0.00306445254496079,0.0797479596486318,0.076683507103671,2024.63195818899,2024.63502264153,NA,NA,NA
3118,3119,REU.3.5_1,REU.3.5_1,0.0173890566612822,0.097137016309914,0.0797479596486318,2024.63502264153,2024.6524116982,NA,NA,NA
3118,2,REU.3.5_1,REU.3.5_1,0.0179828229472111,0.0977307825958429,0.0797479596486318,2024.63502264153,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3119,3120,REU.3.5_1,REU.3.5_1,0.0177219037472657,0.11485892005718,0.097137016309914,2024.6524116982,2024.67013360194,NA,NA,NA
3116,2588,REU.3.5_1,REU.3.5_1,0.0553623245113877,0.116856465655953,0.0614941411445658,2024.61676882303,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3117,4828,REU.3.5_1,REU.3.1_1,0.0570861070100749,0.133769614113746,0.076683507103671,2024.63195818899,2024.689044296,NA,NA,NA
4828,5094,REU.3.1_1,REU.3.1_1,0.00480549127241581,0.138575105386162,0.133769614113746,2024.689044296,2024.69384978727,NA,NA,NA
3119,3114,REU.3.5_1,REU.3.5_1,0.0443096132804023,0.141446629590316,0.097137016309914,2024.6524116982,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3120,1769,REU.3.5_1,REU.3.4_1,0.0375166712818686,0.152375591339048,0.11485892005718,2024.67013360194,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
4828,4829,REU.3.1_1,REU.3.1_1,0.0254651738450175,0.159234787958763,0.133769614113746,2024.689044296,2024.71450946984,NA,NA,NA
3120,3121,REU.3.5_1,REU.4.3_1,0.0481083833237924,0.162967303380972,0.11485892005718,2024.67013360194,2024.71824198527,NA,NA,NA
5094,5095,REU.3.1_1,REU.3.1_1,0.0304188282562277,0.168993933642389,0.138575105386162,2024.69384978727,2024.72426861553,NA,NA,NA
5095,5821,REU.3.1_1,REU.3.1_1,0.00885005845254949,0.177843992094939,0.168993933642389,2024.72426861553,2024.73311867398,NA,NA,NA
5821,2399,REU.3.1_1,REU.3.5_1,0.00185400361559851,0.179697995710537,0.177843992094939,2024.73311867398,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
5095,5096,REU.3.1_1,REU.3.1_1,0.0142081439713926,0.183202077613782,0.168993933642389,2024.72426861553,2024.7384767595,NA,NA,NA
4829,4832,REU.3.1_1,REU.3.1_1,0.0264202302710514,0.185655018229815,0.159234787958763,2024.71450946984,2024.74092970011,NA,NA,NA
5096,5156,REU.3.1_1,REU.3.1_1,0.0163964769719519,0.199598554585734,0.183202077613782,2024.7384767595,2024.75487323647,NA,NA,NA
5156,5157,REU.3.1_1,REU.3.1_1,0.0183970036847826,0.217995558270516,0.199598554585734,2024.75487323647,2024.77327024016,NA,NA,NA
3121,3122,REU.4.3_1,REU.4.3_1,0.0632220160657359,0.226189319446708,0.162967303380972,2024.71824198527,2024.78146400133,NA,NA,NA
3121,3646,REU.4.3_1,REU.4.3_1,0.0667235426958409,0.229690846076813,0.162967303380972,2024.71824198527,2024.78496552796,NA,NA,NA
4832,4833,REU.3.1_1,REU.3.1_1,0.044258023854137,0.229913042083952,0.185655018229815,2024.74092970011,2024.78518772397,NA,NA,NA
5094,6048,REU.3.1_1,REU.3.1_1,0.0968583410030005,0.235433446389162,0.138575105386162,2024.69384978727,2024.79070812827,NA,NA,NA
3646,3647,REU.4.3_1,REU.4.3_1,0.00733457918655889,0.237025425263372,0.229690846076813,2024.78496552796,2024.79230010715,NA,NA,NA
4833,4933,REU.3.1_1,REU.3.1_1,0.00961613128826577,0.239529173372218,0.229913042083952,2024.78518772397,2024.79480385526,NA,NA,NA
3647,3998,REU.4.3_1,REU.4.3_1,0.00275140753797987,0.239776832801352,0.237025425263372,2024.79230010715,2024.79505151469,NA,NA,NA
3122,3123,REU.4.3_1,REU.4.3_1,0.0199334467963178,0.246122766243026,0.226189319446708,2024.78146400133,2024.80139744813,NA,NA,NA
5157,5404,REU.3.1_1,REU.3.1_1,0.0326775383233127,0.250673096593829,0.217995558270516,2024.77327024016,2024.80594777848,NA,NA,NA
4933,2587,REU.3.1_1,REU.3.5_1,0.0194037950158881,0.258932968388106,0.239529173372218,2024.79480385526,2024.81420765027,CHIKV_RUN_S4b3_2024,55.231193,-21.051375
3998,3999,REU.4.3_1,REU.4.3_1,0.0204667394207304,0.260243572222082,0.239776832801352,2024.79505151469,2024.81551825411,NA,NA,NA
4833,4834,REU.3.1_1,REU.3.1_1,0.0349341162194724,0.264847158303424,0.229913042083952,2024.78518772397,2024.82012184019,NA,NA,NA
3999,4000,REU.4.3_1,REU.4.3_1,0.00885133757451373,0.269094909796596,0.260243572222082,2024.81551825411,2024.82436959168,NA,NA,NA
4834,4872,REU.3.1_1,REU.3.1_1,0.00466605156326683,0.269513209866691,0.264847158303424,2024.82012184019,2024.82478789175,NA,NA,NA
3998,4477,REU.4.3_1,REU.4.3_1,0.0304374501349131,0.270214282936265,0.239776832801352,2024.79505151469,2024.82548896482,NA,NA,NA
4000,4001,REU.4.3_1,REU.4.3_1,0.00169954281547058,0.270794452612066,0.269094909796596,2024.82436959168,2024.8260691345,NA,NA,NA
3123,3142,REU.4.3_1,REU.4.3_1,0.025015684051331,0.271138450294357,0.246122766243026,2024.80139744813,2024.82641313218,NA,NA,NA
4001,4002,REU.4.3_1,REU.4.3_1,0.00113136889838628,0.271925821510453,0.270794452612066,2024.8260691345,2024.8272005034,NA,NA,NA
4477,4478,REU.4.3_1,REU.4.3_1,0.00230044134206264,0.272514724278327,0.270214282936265,2024.82548896482,2024.82778940616,NA,NA,NA
5157,5158,REU.3.1_1,REU.3.1_1,0.0549111031293691,0.272906661399886,0.217995558270516,2024.77327024016,2024.82818134328,NA,NA,NA
6048,6049,REU.3.1_1,REU.3.1_1,0.0405091389626561,0.275942585351818,0.235433446389162,2024.79070812827,2024.83121726724,NA,NA,NA
5158,5159,REU.3.1_1,REU.3.1_1,0.00748512323223649,0.280391784632122,0.272906661399886,2024.82818134328,2024.83566646652,NA,NA,NA
5404,5406,REU.3.1_1,REU.3.1_1,0.0330655917484065,0.283738688342236,0.250673096593829,2024.80594777848,2024.83901337023,NA,NA,NA
4872,4873,REU.3.1_1,REU.3.1_1,0.0157384301485792,0.28525164001527,0.269513209866691,2024.82478789175,2024.8405263219,NA,NA,NA
4001,637,REU.4.3_1,REU.3.5_1,0.0181931605848817,0.288987613196948,0.270794452612066,2024.8260691345,2024.84426229508,CHIKV_RUN_S5b01_2024,55.223821,-21.079274
6049,6050,REU.3.1_1,REU.3.1_1,0.013090305377167,0.289032890728985,0.275942585351818,2024.83121726724,2024.84430757261,NA,NA,NA
5159,5385,REU.3.1_1,REU.3.1_1,0.00877339861401427,0.289165183246136,0.280391784632122,2024.83566646652,2024.84443986513,NA,NA,NA
5821,5822,REU.3.1_1,REU.3.1_1,0.112983504146807,0.290827496241745,0.177843992094939,2024.73311867398,2024.84610217813,NA,NA,NA
5406,5428,REU.3.1_1,REU.3.1_1,0.0121899642197231,0.295928652561959,0.283738688342236,2024.83901337023,2024.85120333445,NA,NA,NA
4873,4874,REU.3.1_1,REU.3.1_1,0.0120670706656167,0.297318710680887,0.28525164001527,2024.8405263219,2024.85259339257,NA,NA,NA
4002,4476,REU.4.3_1,REU.4.3_1,0.0304656880819585,0.302391509592411,0.271925821510453,2024.8272005034,2024.85766619148,NA,NA,NA
5159,5160,REU.3.1_1,REU.3.1_1,0.022557902988173,0.302949687620295,0.280391784632122,2024.83566646652,2024.85822436951,NA,NA,NA
5428,5501,REU.3.1_1,REU.3.1_1,0.00925943763509507,0.305188090197054,0.295928652561959,2024.85120333445,2024.86046277208,NA,NA,NA
4933,4934,REU.3.1_1,REU.3.1_1,0.0667986709223352,0.306327844294553,0.239529173372218,2024.79480385526,2024.86160252618,NA,NA,NA
