node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.0374605836501186,0.0374605836501186,0,2024.60283329753,2024.64029388118,NA,NA,NA
3115,5895,REU.3.5_1,REU.3.5_1,0.00335688168857018,0.00335688168857018,0,2024.60283329753,2024.60619017922,NA,NA,NA
5895,1,REU.3.5_1,REU.3.5_1,0.0112961595823151,0.0146530412708853,0.00335688168857018,2024.60619017922,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3116,2,REU.3.5_1,REU.3.5_1,0.0127115833038616,0.0501721669539802,0.0374605836501186,2024.64029388118,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3116,3117,REU.3.5_1,REU.3.5_1,0.0157547096493543,0.0532152932994729,0.0374605836501186,2024.64029388118,2024.65604859083,NA,NA,NA
3117,2588,REU.3.5_1,REU.3.5_1,0.0160825567146178,0.0692978500140907,0.0532152932994729,2024.65604859083,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3117,3118,REU.3.5_1,REU.3.5_1,0.0335369463767455,0.0867522396762185,0.0532152932994729,2024.65604859083,2024.6895855372,NA,NA,NA
3118,3119,REU.3.5_1,REU.3.5_1,0.00688471320031481,0.0936369528765333,0.0867522396762185,2024.6895855372,2024.6964702504,NA,NA,NA
3119,3114,REU.3.5_1,REU.3.5_1,0.0002510610719203,0.0938880139484536,0.0936369528765333,2024.6964702504,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3118,4158,REU.3.5_1,REU.4.8_1,0.00918142271914435,0.0959336623953628,0.0867522396762185,2024.6895855372,2024.69876695992,NA,NA,NA
3119,3120,REU.3.5_1,REU.3.5_1,0.00330949455638818,0.0969464474329215,0.0936369528765333,2024.6964702504,2024.69977974496,NA,NA,NA
4158,1769,REU.4.8_1,REU.3.4_1,0.00888331330182279,0.104816975697186,0.0959336623953628,2024.69876695992,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
