node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.00186109118922628,0.00186109118922628,0,2024.59477156784,2024.59663265903,NA,NA,NA
3115,3119,REU.3.5_1,REU.3.5_1,0.00497036671152018,0.00497036671152018,0,2024.59477156784,2024.59974193455,NA,NA,NA
3116,3117,REU.3.5_1,REU.3.5_1,0.0207785602951196,0.0226396514843459,0.00186109118922628,2024.59663265903,2024.61741121932,NA,NA,NA
3116,1,REU.3.5_1,REU.3.5_1,0.0208536797683487,0.022714770957575,0.00186109118922628,2024.59663265903,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3117,2,REU.3.5_1,REU.3.5_1,0.035594245156324,0.0582338966406699,0.0226396514843459,2024.61741121932,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3117,3118,REU.3.5_1,REU.3.5_1,0.0466404749945221,0.0692801264788679,0.0226396514843459,2024.61741121932,2024.66405169432,NA,NA,NA
3118,2588,REU.3.5_1,REU.3.5_1,0.0080794532219125,0.0773595797007804,0.0692801264788679,2024.66405169432,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3119,4518,REU.3.5_1,REU.4.3_1,0.080862030775192,0.0858323974867122,0.00497036671152018,2024.59974193455,2024.68060396533,NA,NA,NA
3119,3120,REU.3.5_1,REU.3.5_1,0.0809065525691667,0.0858769192806869,0.00497036671152018,2024.59974193455,2024.68064848712,NA,NA,NA
3120,3121,REU.3.5_1,REU.3.5_1,0.00017158522121441,0.0860485045019013,0.0858769192806869,2024.68064848712,2024.68082007234,NA,NA,NA
3121,4040,REU.3.5_1,REU.3.5_1,0.00167773655315395,0.0877262410550552,0.0860485045019013,2024.68082007234,2024.6824978089,NA,NA,NA
3120,3114,REU.3.5_1,REU.3.5_1,0.0160728243544564,0.101949743635143,0.0858769192806869,2024.68064848712,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
4040,4041,REU.3.5_1,REU.3.5_1,0.0160356214776378,0.103761862532693,0.0877262410550552,2024.6824978089,2024.69853343037,NA,NA,NA
3118,1769,REU.3.5_1,REU.3.4_1,0.0435985789050074,0.112878705383875,0.0692801264788679,2024.66405169432,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
4041,4152,REU.3.5_1,REU.3.5_1,0.0189200387000072,0.1226819012327,0.103761862532693,2024.69853343037,2024.71745346907,NA,NA,NA
4040,2399,REU.3.5_1,REU.3.5_1,0.0524748687003092,0.140201109755364,0.0877262410550552,2024.6824978089,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
4518,4519,REU.4.3_1,REU.4.3_1,0.0547451347256864,0.140577532212399,0.0858323974867122,2024.68060396533,2024.73534910005,NA,NA,NA
3121,3122,REU.3.5_1,REU.3.1_1,0.0580872652716486,0.14413576977355,0.0860485045019013,2024.68082007234,2024.73890733761,NA,NA,NA
