node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.1_1,0.134866293057673,0.134866293057673,0,2024.57692739357,2024.71179368663,NA,NA,NA
3115,4125,REU.3.5_1,REU.3.5_1,0.00873815095152364,0.00873815095152364,0,2024.57692739357,2024.58566554453,NA,NA,NA
4125,1,REU.3.5_1,REU.3.5_1,0.031820794272106,0.0405589452236297,0.00873815095152364,2024.58566554453,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
4125,4126,REU.3.5_1,REU.3.5_1,0.0422543238905185,0.0509924748420422,0.00873815095152364,2024.58566554453,2024.62791986842,NA,NA,NA
4126,4127,REU.3.5_1,REU.3.5_1,0.0173320603477604,0.0683245351898025,0.0509924748420422,2024.62791986842,2024.64525192876,NA,NA,NA
4127,4449,REU.3.5_1,REU.3.5_1,0.00525777763222135,0.0735823128220239,0.0683245351898025,2024.64525192876,2024.6505097064,NA,NA,NA
4449,2,REU.3.5_1,REU.3.5_1,0.00249575808470071,0.0760780709067246,0.0735823128220239,2024.6505097064,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
4449,4450,REU.3.5_1,REU.3.5_1,0.00686400564743206,0.0804463184694559,0.0735823128220239,2024.6505097064,2024.65737371204,NA,NA,NA
4450,2588,REU.3.5_1,REU.3.5_1,0.0147574354973792,0.0952037539668351,0.0804463184694559,2024.65737371204,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
4127,4128,REU.3.5_1,REU.3.5_1,0.0357474931019724,0.104072028291775,0.0683245351898025,2024.64525192876,2024.68099942187,NA,NA,NA
4450,4451,REU.3.5_1,REU.3.5_1,0.035547919508967,0.115994237978423,0.0804463184694559,2024.65737371204,2024.69292163155,NA,NA,NA
4451,3114,REU.3.5_1,REU.3.5_1,0.00379967992277508,0.119793917901198,0.115994237978423,2024.69292163155,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
4126,1769,REU.3.5_1,REU.3.4_1,0.0797304048078878,0.13072287964993,0.0509924748420422,2024.62791986842,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
4128,4129,REU.3.5_1,REU.3.5_1,0.0276393935185836,0.131711421810359,0.104072028291775,2024.68099942187,2024.70863881538,NA,NA,NA
3116,3277,REU.3.1_1,REU.3.1_1,0.0138273215293651,0.148693614587038,0.134866293057673,2024.71179368663,2024.72562100816,NA,NA,NA
4129,4448,REU.3.5_1,REU.3.5_1,0.0204189551177465,0.152130376928105,0.131711421810359,2024.70863881538,2024.7290577705,NA,NA,NA
4448,2399,REU.3.5_1,REU.3.5_1,0.00591490709331399,0.158045284021419,0.152130376928105,2024.7290577705,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
4129,4130,REU.3.5_1,REU.3.1_1,0.028593811639007,0.160305233449366,0.131711421810359,2024.70863881538,2024.73723262702,NA,NA,NA
3277,3278,REU.3.1_1,REU.3.1_1,0.014966411626527,0.163660026213565,0.148693614587038,2024.72562100816,2024.74058741979,NA,NA,NA
4130,4191,REU.3.1_1,REU.3.1_1,0.0033608389489167,0.163666072398282,0.160305233449366,2024.73723262702,2024.74059346597,NA,NA,NA
3278,3389,REU.3.1_1,REU.3.1_1,0.0259888807305564,0.189648906944122,0.163660026213565,2024.74058741979,2024.76657630052,NA,NA,NA
3389,3436,REU.3.1_1,REU.3.1_1,0.00669753467600576,0.196346441620127,0.189648906944122,2024.76657630052,2024.77327383519,NA,NA,NA
4451,4452,REU.3.5_1,REU.3.1_1,0.0814234039659868,0.19741764194441,0.115994237978423,2024.69292163155,2024.77434503552,NA,NA,NA
4191,4348,REU.3.1_1,REU.3.1_1,0.0466346586890002,0.210300731087282,0.163666072398282,2024.74059346597,2024.78722812466,NA,NA,NA
3277,3931,REU.3.1_1,REU.3.1_1,0.0759944591597032,0.224688073746741,0.148693614587038,2024.72562100816,2024.80161546732,NA,NA,NA
4452,4516,REU.3.1_1,REU.4.3_1,0.0281194353253804,0.22553707726979,0.19741764194441,2024.77434503552,2024.80246447084,NA,NA,NA
4516,4517,REU.4.3_1,REU.4.3_1,0.0019982297348875,0.227535307004678,0.22553707726979,2024.80246447084,2024.80446270058,NA,NA,NA
4517,4522,REU.4.3_1,REU.4.3_1,0.00409082983490827,0.231626136839586,0.227535307004678,2024.80446270058,2024.80855353041,NA,NA,NA
3436,3438,REU.3.1_1,REU.3.1_1,0.0406065952794907,0.236953036899618,0.196346441620127,2024.77327383519,2024.81388043047,NA,NA,NA
4448,2587,REU.3.5_1,REU.3.5_1,0.0851498797708823,0.237280256698987,0.152130376928105,2024.7290577705,2024.81420765027,CHIKV_RUN_S4b3_2024,55.231193,-21.051375
4452,4453,REU.3.1_1,REU.3.1_1,0.0411318288916454,0.238549470836055,0.19741764194441,2024.77434503552,2024.81547686441,NA,NA,NA
4522,4903,REU.4.3_1,REU.4.3_1,0.0107943376323926,0.242420474471978,0.231626136839586,2024.80855353041,2024.81934786805,NA,NA,NA
