node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.0268095862081461,0.0268095862081461,0,2024.60844966716,2024.63525925337,NA,NA,NA
3115,1,REU.3.5_1,REU.3.5_1,0.00903667163935506,0.00903667163935506,0,2024.60844966716,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3116,3117,REU.3.5_1,REU.3.5_1,0.0107550301452618,0.0375646163534079,0.0268095862081461,2024.63525925337,2024.64601428351,NA,NA,NA
3116,2,REU.3.5_1,REU.3.5_1,0.0177462111143039,0.04455579732245,0.0268095862081461,2024.63525925337,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3117,5475,REU.3.5_1,REU.3.5_1,0.00757669193693533,0.0451413082903432,0.0375646163534079,2024.64601428351,2024.65359097545,NA,NA,NA
5475,5476,REU.3.5_1,REU.3.5_1,0.00252799145292715,0.0476692997432704,0.0451413082903432,2024.65359097545,2024.6561189669,NA,NA,NA
5475,2588,REU.3.5_1,REU.3.5_1,0.0185401720922173,0.0636814803825605,0.0451413082903432,2024.65359097545,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3117,3118,REU.3.5_1,REU.4.8_1,0.0482618136549089,0.0858264300083168,0.0375646163534079,2024.64601428351,2024.69427609717,NA,NA,NA
3118,3119,REU.4.8_1,REU.4.8_1,0.000899311968624028,0.0867257419769408,0.0858264300083168,2024.69427609717,2024.69517540914,NA,NA,NA
3118,3114,REU.4.8_1,REU.3.5_1,0.00244521430860656,0.0882716443169234,0.0858264300083168,2024.69427609717,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3119,3120,REU.4.8_1,REU.3.1_1,0.00868721261286853,0.0954129545898094,0.0867257419769408,2024.69517540914,2024.70386262175,NA,NA,NA
3119,1769,REU.4.8_1,REU.3.4_1,0.0124748640887146,0.0992006060656554,0.0867257419769408,2024.69517540914,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
3120,3121,REU.3.1_1,REU.3.1_1,0.0125657864491504,0.10797874103896,0.0954129545898094,2024.70386262175,2024.7164284082,NA,NA,NA
5476,2399,REU.3.5_1,REU.3.5_1,0.078853710693874,0.126523010437144,0.0476692997432704,2024.6561189669,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
3121,3122,REU.3.1_1,REU.3.1_1,0.0226676359864485,0.130646377025408,0.10797874103896,2024.7164284082,2024.73909604418,NA,NA,NA
5476,5477,REU.3.5_1,REU.3.1_1,0.0941552446345761,0.141824544377847,0.0476692997432704,2024.6561189669,2024.75027421154,NA,NA,NA
5477,5478,REU.3.1_1,REU.3.1_1,0.0127299726631522,0.154554517040999,0.141824544377847,2024.75027421154,2024.7630041842,NA,NA,NA
3120,5229,REU.3.1_1,REU.3.1_1,0.0680414153717271,0.163454369961537,0.0954129545898094,2024.70386262175,2024.77190403712,NA,NA,NA
3122,3123,REU.3.1_1,REU.4.3_1,0.03786931792165,0.168515694947058,0.130646377025408,2024.73909604418,2024.77696536211,NA,NA,NA
5229,5230,REU.3.1_1,REU.3.1_1,0.0156942700522081,0.179148640013745,0.163454369961537,2024.77190403712,2024.78759830717,NA,NA,NA
5477,5555,REU.3.1_1,REU.3.1_1,0.0390998020669234,0.18092434644477,0.141824544377847,2024.75027421154,2024.7893740136,NA,NA,NA
3123,3124,REU.4.3_1,REU.4.3_1,0.0130316054864646,0.181547300433523,0.168515694947058,2024.77696536211,2024.78999696759,NA,NA,NA
