node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.0138606616517082,0.0138606616517082,0,2024.59939543367,2024.61325609532,NA,NA,NA
3115,1,REU.3.5_1,REU.3.5_1,0.0180909051247813,0.0180909051247813,0,2024.59939543367,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3116,6162,REU.3.5_1,REU.3.5_1,0.0359481306741689,0.0498087923258771,0.0138606616517082,2024.61325609532,2024.649204226,NA,NA,NA
6162,2,REU.3.5_1,REU.3.5_1,0.00380123848199909,0.0536100308078762,0.0498087923258771,2024.649204226,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3116,3117,REU.3.5_1,REU.3.5_1,0.0468864256162832,0.0607470872679914,0.0138606616517082,2024.61325609532,2024.66014252094,NA,NA,NA
3117,4826,REU.3.5_1,REU.3.5_1,0.0010184484482193,0.0617655357162107,0.0607470872679914,2024.66014252094,2024.66116096939,NA,NA,NA
4826,2588,REU.3.5_1,REU.3.5_1,0.010970178151776,0.0727357138679867,0.0617655357162107,2024.66116096939,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
4826,4827,REU.3.5_1,REU.3.5_1,0.0125742244049306,0.0743397601211413,0.0617655357162107,2024.66116096939,2024.67373519379,NA,NA,NA
6162,6163,REU.3.5_1,REU.3.5_1,0.035057241905773,0.0848660342316501,0.0498087923258771,2024.649204226,2024.6842614679,NA,NA,NA
4827,4828,REU.3.5_1,REU.3.5_1,0.0140057977188396,0.0883455578399809,0.0743397601211413,2024.67373519379,2024.68774099151,NA,NA,NA
6163,6164,REU.3.5_1,REU.3.5_1,0.00845133106891938,0.0933173653005694,0.0848660342316501,2024.6842614679,2024.69271279897,NA,NA,NA
6164,3114,REU.3.5_1,REU.3.5_1,0.00400851250178014,0.0973258778023496,0.0933173653005694,2024.69271279897,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3117,3118,REU.3.5_1,REU.3.4_1,0.0376871602929549,0.0984342475609463,0.0607470872679914,2024.66014252094,2024.69782968123,NA,NA,NA
3118,1769,REU.3.4_1,REU.3.4_1,0.0098205919901353,0.108254839551082,0.0984342475609463,2024.69782968123,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
4828,4829,REU.3.5_1,REU.3.1_1,0.0391193607345984,0.127464918574579,0.0883455578399809,2024.68774099151,2024.72686035225,NA,NA,NA
4828,2399,REU.3.5_1,REU.3.5_1,0.0472316860825898,0.135577243922571,0.0883455578399809,2024.68774099151,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
4827,5150,REU.3.5_1,REU.3.5_1,0.0637223440090343,0.138062104130176,0.0743397601211413,2024.67373519379,2024.7374575378,NA,NA,NA
3118,3119,REU.3.4_1,REU.4.3_1,0.054638331969333,0.153072579530279,0.0984342475609463,2024.69782968123,2024.7524680132,NA,NA,NA
3119,3348,REU.4.3_1,REU.4.3_1,0.0115277025751618,0.164600282105441,0.153072579530279,2024.7524680132,2024.76399571578,NA,NA,NA
3348,3833,REU.4.3_1,REU.4.3_1,0.00367407536023168,0.168274357465673,0.164600282105441,2024.76399571578,2024.76766979114,NA,NA,NA
3348,3349,REU.4.3_1,REU.4.3_1,0.0157909415378785,0.18039122364332,0.164600282105441,2024.76399571578,2024.77978665732,NA,NA,NA
3833,3834,REU.4.3_1,REU.4.3_1,0.0123662319954502,0.180640589461123,0.168274357465673,2024.76766979114,2024.78003602313,NA,NA,NA
6164,6165,REU.3.5_1,REU.3.1_1,0.0890765697577334,0.182393935058303,0.0933173653005694,2024.69271279897,2024.78178936873,NA,NA,NA
5150,5151,REU.3.5_1,REU.3.1_1,0.0476031531268345,0.18566525725701,0.138062104130176,2024.7374575378,2024.78506069093,NA,NA,NA
6165,6194,REU.3.1_1,REU.3.1_1,0.00868362845479032,0.191077563513093,0.182393935058303,2024.78178936873,2024.79047299719,NA,NA,NA
3833,4805,REU.4.3_1,REU.4.3_1,0.0352364225674617,0.203510780033134,0.168274357465673,2024.76766979114,2024.80290621371,NA,NA,NA
3834,3866,REU.4.3_1,REU.4.3_1,0.0277410306888298,0.208381620149953,0.180640589461123,2024.78003602313,2024.80777705382,NA,NA,NA
3866,4145,REU.4.3_1,REU.4.3_1,0.00410814406757332,0.212489764217526,0.208381620149953,2024.80777705382,2024.81188519789,NA,NA,NA
6194,2587,REU.3.1_1,REU.3.5_1,0.0237346530870458,0.214812216600139,0.191077563513093,2024.79047299719,2024.81420765027,CHIKV_RUN_S4b3_2024,55.231193,-21.051375
5151,5152,REU.3.1_1,REU.3.1_1,0.029321187687399,0.214986444944409,0.18566525725701,2024.78506069093,2024.81438187862,NA,NA,NA
4145,4146,REU.4.3_1,REU.4.3_1,0.00282727603985755,0.215317040257384,0.212489764217526,2024.81188519789,2024.81471247393,NA,NA,NA
3349,3453,REU.4.3_1,REU.4.3_1,0.0375323103411377,0.217923533984457,0.18039122364332,2024.77978665732,2024.81731896766,NA,NA,NA
3453,3832,REU.4.3_1,REU.4.3_1,0.00104784984928785,0.218971383833745,0.217923533984457,2024.81731896766,2024.81836681751,NA,NA,NA
3866,3867,REU.4.3_1,REU.4.3_1,0.0117410456026327,0.220122665752585,0.208381620149953,2024.80777705382,2024.81951809943,NA,NA,NA
5151,5320,REU.3.1_1,REU.3.1_1,0.0392775894635412,0.224942846720551,0.18566525725701,2024.78506069093,2024.82433828039,NA,NA,NA
4145,4262,REU.4.3_1,REU.4.3_1,0.0196345597074256,0.232124323924952,0.212489764217526,2024.81188519789,2024.8315197576,NA,NA,NA
5320,5479,REU.3.1_1,REU.3.1_1,0.00916692911275929,0.234109775833311,0.224942846720551,2024.82433828039,2024.83350520951,NA,NA,NA
4262,4303,REU.4.3_1,REU.4.3_1,0.00569442928362529,0.237818753208577,0.232124323924952,2024.8315197576,2024.83721418688,NA,NA,NA
4829,4985,REU.3.1_1,REU.3.1_1,0.111168521090653,0.238633439665233,0.127464918574579,2024.72686035225,2024.83802887334,NA,NA,NA
6165,6166,REU.3.1_1,REU.3.1_1,0.056944120436467,0.23933805549477,0.182393935058303,2024.78178936873,2024.83873348917,NA,NA,NA
3119,3120,REU.4.3_1,REU.4.3_1,0.0904038019043006,0.24347638143458,0.153072579530279,2024.7524680132,2024.84287181511,NA,NA,NA
4303,4304,REU.4.3_1,REU.4.3_1,0.00591139148290565,0.243730144691483,0.237818753208577,2024.83721418688,2024.84312557836,NA,NA,NA
4146,637,REU.4.3_1,REU.3.5_1,0.0295498211515979,0.244866861408982,0.215317040257384,2024.81471247393,2024.84426229508,CHIKV_RUN_S5b01_2024,55.223821,-21.079274
4985,5049,REU.3.1_1,REU.3.1_1,0.00701670157160206,0.245650141236835,0.238633439665233,2024.83802887334,2024.84504557491,NA,NA,NA
5479,5750,REU.3.1_1,REU.3.1_1,0.0126449540843691,0.24675472991768,0.234109775833311,2024.83350520951,2024.84615016359,NA,NA,NA
4262,4263,REU.4.3_1,REU.4.3_1,0.0170784377912291,0.249202761716181,0.232124323924952,2024.8315197576,2024.84859819539,NA,NA,NA
4146,4147,REU.4.3_1,REU.4.3_1,0.035056949473942,0.250373989731326,0.215317040257384,2024.81471247393,2024.8497694234,NA,NA,NA
3834,3835,REU.4.3_1,REU.4.3_1,0.0704765058015755,0.251117095262698,0.180640589461123,2024.78003602313,2024.85051252894,NA,NA,NA
5479,5480,REU.3.1_1,REU.3.1_1,0.0206534886424947,0.254763264475805,0.234109775833311,2024.83350520951,2024.85415869815,NA,NA,NA
4304,4305,REU.4.3_1,REU.4.3_1,0.0112805496553008,0.255010694346783,0.243730144691483,2024.84312557836,2024.85440612802,NA,NA,NA
5750,5765,REU.3.1_1,REU.3.1_1,0.00865655693271827,0.255411286850398,0.24675472991768,2024.84615016359,2024.85480672052,NA,NA,NA
4147,4148,REU.4.3_1,REU.4.3_1,0.00613648097321107,0.256510470704537,0.250373989731326,2024.8497694234,2024.85590590438,NA,NA,NA
4829,4830,REU.3.1_1,REU.3.1_1,0.132217561079378,0.259682479653957,0.127464918574579,2024.72686035225,2024.85907791333,NA,NA,NA
