node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.00315728815969973,0.00315728815969973,0,2024.58482295556,2024.58798024372,NA,NA,NA
3116,3117,REU.3.5_1,REU.3.5_1,0.0289700021230936,0.0321272902827934,0.00315728815969973,2024.58798024372,2024.61695024584,NA,NA,NA
3117,1,REU.3.5_1,REU.3.5_1,0.000536092957767575,0.032663383240561,0.0321272902827934,2024.61695024584,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3115,6224,REU.3.5_1,REU.3.5_1,0.0520170664242045,0.0520170664242045,0,2024.58482295556,2024.63684002198,NA,NA,NA
6224,2,REU.3.5_1,REU.3.5_1,0.0161654424994514,0.0681825089236558,0.0520170664242045,2024.63684002198,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
6224,6225,REU.3.5_1,REU.3.5_1,0.0306632999676648,0.0826803663918693,0.0520170664242045,2024.63684002198,2024.66750332195,NA,NA,NA
6225,2588,REU.3.5_1,REU.3.5_1,0.00462782559189712,0.0873081919837664,0.0826803663918693,2024.66750332195,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3116,3581,REU.3.5_1,REU.3.5_1,0.0967805304351066,0.0999378185948063,0.00315728815969973,2024.58798024372,2024.68476077415,NA,NA,NA
3117,3118,REU.3.5_1,REU.3.1_1,0.0717683292708213,0.103895619553615,0.0321272902827934,2024.61695024584,2024.68871857511,NA,NA,NA
3581,5545,REU.3.5_1,REU.3.5_1,0.0063267779624071,0.106264596557213,0.0999378185948063,2024.68476077415,2024.69108755211,NA,NA,NA
5545,3114,REU.3.5_1,REU.3.5_1,0.00563375936091581,0.111898355918129,0.106264596557213,2024.69108755211,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3118,3461,REU.3.1_1,REU.3.1_1,0.00810499107818585,0.112000610631801,0.103895619553615,2024.68871857511,2024.69682356619,NA,NA,NA
3461,3462,REU.3.1_1,REU.3.1_1,0.00584457723326492,0.117845187865065,0.112000610631801,2024.69682356619,2024.70266814342,NA,NA,NA
3462,1769,REU.3.1_1,REU.3.4_1,0.0049821298017958,0.122827317666861,0.117845187865065,2024.70266814342,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
3581,3582,REU.3.5_1,REU.3.1_1,0.0360419604689712,0.135979779063778,0.0999378185948063,2024.68476077415,2024.72080273462,NA,NA,NA
3462,2399,REU.3.1_1,REU.3.5_1,0.0323045341732848,0.15014972203835,0.117845187865065,2024.70266814342,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
3461,3463,REU.3.1_1,REU.3.1_1,0.0411259563717846,0.153126567003585,0.112000610631801,2024.69682356619,2024.73794952256,NA,NA,NA
3582,3583,REU.3.1_1,REU.4.3_1,0.0274275467185676,0.163407325782345,0.135979779063778,2024.72080273462,2024.74823028134,NA,NA,NA
3583,3584,REU.4.3_1,REU.4.3_1,0.00253046570829307,0.165937791490638,0.163407325782345,2024.74823028134,2024.75076074705,NA,NA,NA
5545,5546,REU.3.5_1,REU.3.1_1,0.0683989934447479,0.174663590001961,0.106264596557213,2024.69108755211,2024.75948654556,NA,NA,NA
3583,3951,REU.4.3_1,REU.4.3_1,0.0133417500688111,0.176749075851156,0.163407325782345,2024.74823028134,2024.76157203141,NA,NA,NA
3584,3681,REU.4.3_1,REU.4.3_1,0.0151038958653057,0.181041687355944,0.165937791490638,2024.75076074705,2024.76586464291,NA,NA,NA
3463,3464,REU.3.1_1,REU.3.1_1,0.0366754868114798,0.189802053815065,0.153126567003585,2024.73794952256,2024.77462500937,NA,NA,NA
6225,6226,REU.3.5_1,REU.3.5_1,0.11164773756922,0.194328103961089,0.0826803663918693,2024.66750332195,2024.77915105952,NA,NA,NA
3951,4160,REU.4.3_1,REU.4.3_1,0.0199842220748513,0.196733297926008,0.176749075851156,2024.76157203141,2024.78155625348,NA,NA,NA
3118,3119,REU.3.1_1,REU.3.1_1,0.0963953989953827,0.200291018548997,0.103895619553615,2024.68871857511,2024.78511397411,NA,NA,NA
3582,5295,REU.3.1_1,REU.3.1_1,0.0648339931832578,0.200813772247035,0.135979779063778,2024.72080273462,2024.7856367278,NA,NA,NA
5546,5547,REU.3.1_1,REU.3.1_1,0.0354078718984416,0.210071461900403,0.174663590001961,2024.75948654556,2024.79489441746,NA,NA,NA
5547,5548,REU.3.1_1,REU.3.1_1,0.00561600601085788,0.215687467911261,0.210071461900403,2024.79489441746,2024.80051042347,NA,NA,NA
3951,3952,REU.4.3_1,REU.4.3_1,0.0425432797746724,0.219292355625829,0.176749075851156,2024.76157203141,2024.80411531118,NA,NA,NA
5548,5549,REU.3.1_1,REU.3.1_1,0.00457790109831091,0.220265369009572,0.215687467911261,2024.80051042347,2024.80508832457,NA,NA,NA
3584,3585,REU.4.3_1,REU.4.3_1,0.0575175724467828,0.223455363937421,0.165937791490638,2024.75076074705,2024.80827831949,NA,NA,NA
5295,5455,REU.3.1_1,REU.3.1_1,0.0278071052103281,0.228620877457363,0.200813772247035,2024.7856367278,2024.81344383301,NA,NA,NA
6226,2587,REU.3.5_1,REU.3.5_1,0.0350565907548295,0.229384694715919,0.194328103961089,2024.77915105952,2024.81420765027,CHIKV_RUN_S4b3_2024,55.231193,-21.051375
5548,5749,REU.3.1_1,REU.3.1_1,0.0143887232425057,0.230076191153767,0.215687467911261,2024.80051042347,2024.81489914671,NA,NA,NA
3681,3802,REU.4.3_1,REU.4.3_1,0.0491105029372566,0.230152190293201,0.181041687355944,2024.76586464291,2024.81497514585,NA,NA,NA
5749,5847,REU.3.1_1,REU.3.1_1,0.00131227349120211,0.231388464644969,0.230076191153767,2024.81489914671,2024.8162114202,NA,NA,NA
5546,6079,REU.3.1_1,REU.3.1_1,0.058313082453231,0.232976672455192,0.174663590001961,2024.75948654556,2024.81779962801,NA,NA,NA
5455,5482,REU.3.1_1,REU.3.1_1,0.0052597149939948,0.233880592451358,0.228620877457363,2024.81344383301,2024.81870354801,NA,NA,NA
