node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,tipLabel,endLon,endLat
3115,3116,REU.3.5_1,REU.3.5_1,0.00502724216295181,0.00502724216295181,0,2024.60094685454,2024.6059740967,NA,NA,NA
3115,3186,REU.3.5_1,REU.3.5_1,0.0160883251910834,0.0160883251910834,0,2024.60094685454,2024.61703517973,NA,NA,NA
3186,1,REU.3.5_1,REU.3.5_1,0.000451159071543472,0.0165394842626269,0.0160883251910834,2024.61703517973,2024.6174863388,CHIKV_RUN_S06b01_2024,55.222994,-21.03531
3116,2,REU.3.5_1,REU.3.5_1,0.04703136778277,0.0520586099457218,0.00502724216295181,2024.6059740967,2024.65300546448,CHIKV_RUN_S2b92_2024,55.222994,-21.03531
3186,3187,REU.3.5_1,REU.3.5_1,0.037946852470944,0.0540351776620274,0.0160883251910834,2024.61703517973,2024.6549820322,NA,NA,NA
3187,3188,REU.3.5_1,REU.3.1_1,0.0137876914671772,0.0678228691292045,0.0540351776620274,2024.6549820322,2024.66876972366,NA,NA,NA
3187,2588,REU.3.5_1,REU.3.5_1,0.0171491153438049,0.0711842930058323,0.0540351776620274,2024.6549820322,2024.67213114754,CHIKV_RUN_S2b93_2024,55.223179,-21.035738
3188,3189,REU.3.1_1,REU.3.1_1,0.00444836581844332,0.0722712349476479,0.0678228691292045,2024.66876972366,2024.67321808948,NA,NA,NA
3189,3190,REU.3.1_1,REU.3.1_1,0.00307403732912359,0.0753452722767715,0.0722712349476479,2024.67321808948,2024.67629212681,NA,NA,NA
3190,3191,REU.3.1_1,REU.3.1_1,0.00971093564021941,0.0850562079169909,0.0753452722767715,2024.67629212681,2024.68600306245,NA,NA,NA
3191,3114,REU.3.1_1,REU.3.5_1,0.0107182490232043,0.0957744569401952,0.0850562079169909,2024.68600306245,2024.69672131148,CHIKV_RUN_S3b83_2024,55.222489,-21.036097
3190,1769,REU.3.1_1,REU.3.4_1,0.0313581464121557,0.106703418688927,0.0753452722767715,2024.67629212681,2024.70765027322,CHIKV_RUN_S3b82_2024,55.288681,-21.171711
3188,5408,REU.3.1_1,REU.3.1_1,0.0402777273493575,0.108100596478562,0.0678228691292045,2024.66876972366,2024.70904745101,NA,NA,NA
3189,4905,REU.3.1_1,REU.3.1_1,0.0531197270734851,0.125390962021133,0.0722712349476479,2024.67321808948,2024.72633781656,NA,NA,NA
4905,4906,REU.3.1_1,REU.3.1_1,0.00809214792653168,0.133483109947665,0.125390962021133,2024.72633781656,2024.73442996448,NA,NA,NA
4906,4937,REU.3.1_1,REU.3.1_1,4.63213158377052e-05,0.133529431263502,0.133483109947665,2024.73442996448,2024.7344762858,NA,NA,NA
4905,2399,REU.3.1_1,REU.3.5_1,0.00863486103928324,0.134025823060416,0.125390962021133,2024.72633781656,2024.7349726776,CHIKV_RUN_S12b41_2024,55.224204,-21.078267
3191,3192,REU.3.1_1,REU.4.3_1,0.0829191888622565,0.167975396779247,0.0850562079169909,2024.68600306245,2024.76892225131,NA,NA,NA
4906,4907,REU.3.1_1,REU.3.1_1,0.0360285069909875,0.169511616938652,0.133483109947665,2024.73442996448,2024.77045847147,NA,NA,NA
3116,3117,REU.3.5_1,REU.3.5_1,0.166693815688211,0.171721057851163,0.00502724216295181,2024.6059740967,2024.77266791239,NA,NA,NA
5408,5409,REU.3.1_1,REU.3.1_1,0.078756917509772,0.186857513988334,0.108100596478562,2024.70904745101,2024.78780436852,NA,NA,NA
4937,5236,REU.3.1_1,REU.3.1_1,0.0634481153501834,0.196977546613686,0.133529431263502,2024.7344762858,2024.79792440115,NA,NA,NA
4937,4938,REU.3.1_1,REU.3.1_1,0.0676216958049897,0.201151127068492,0.133529431263502,2024.7344762858,2024.8020979816,NA,NA,NA
5408,5535,REU.3.1_1,REU.3.1_1,0.104279318693924,0.212379915172486,0.108100596478562,2024.70904745101,2024.81332676971,NA,NA,NA
3117,2587,REU.3.5_1,REU.3.5_1,0.0415397378868216,0.213260795737985,0.171721057851163,2024.77266791239,2024.81420765027,CHIKV_RUN_S4b3_2024,55.231193,-21.051375
3192,4254,REU.4.3_1,REU.4.3_1,0.0465052309052782,0.214480627684526,0.167975396779247,2024.76892225131,2024.81542748222,NA,NA,NA
5236,5237,REU.3.1_1,REU.3.1_1,0.0190499190209421,0.216027465634628,0.196977546613686,2024.79792440115,2024.81697432017,NA,NA,NA
3192,3193,REU.4.3_1,REU.4.3_1,0.0480691044139844,0.216044501193232,0.167975396779247,2024.76892225131,2024.81699135573,NA,NA,NA
3193,3702,REU.4.3_1,REU.4.3_1,0.00303304181847319,0.219077543011705,0.216044501193232,2024.81699135573,2024.82002439755,NA,NA,NA
3193,3194,REU.4.3_1,REU.4.3_1,0.00339857567511215,0.219443076868344,0.216044501193232,2024.81699135573,2024.8203899314,NA,NA,NA
5535,5536,REU.3.1_1,REU.3.1_1,0.0131969032075219,0.225576818380008,0.212379915172486,2024.81332676971,2024.82652367292,NA,NA,NA
5536,5857,REU.3.1_1,REU.3.1_1,0.00205368708130493,0.227630505461313,0.225576818380008,2024.82652367292,2024.82857736,NA,NA,NA
4938,5024,REU.3.1_1,REU.3.1_1,0.0297664485853486,0.230917575653841,0.201151127068492,2024.8020979816,2024.83186443019,NA,NA,NA
4938,4939,REU.3.1_1,REU.3.4_1,0.0331819835235655,0.234333110592058,0.201151127068492,2024.8020979816,2024.83527996513,NA,NA,NA
5024,5025,REU.3.1_1,REU.3.1_1,0.00406577050767476,0.234983346161515,0.230917575653841,2024.83186443019,2024.8359302007,NA,NA,NA
4254,4309,REU.4.3_1,REU.4.3_1,0.0210397012803156,0.235520328964841,0.214480627684526,2024.81542748222,2024.8364671835,NA,NA,NA
4309,4310,REU.4.3_1,REU.4.3_1,0.00216201367460567,0.237682342639447,0.235520328964841,2024.8364671835,2024.83862919717,NA,NA,NA
3702,3703,REU.4.3_1,REU.4.3_1,0.0206092280714429,0.239686771083148,0.219077543011705,2024.82002439755,2024.84063362562,NA,NA,NA
4309,4616,REU.4.3_1,REU.4.3_1,0.00760156313323013,0.243121892098071,0.235520328964841,2024.8364671835,2024.84406874663,NA,NA,NA
4310,637,REU.4.3_1,REU.3.5_1,0.0056330979073802,0.243315440546827,0.237682342639447,2024.83862919717,2024.84426229508,CHIKV_RUN_S5b01_2024,55.223821,-21.079274
5409,5440,REU.3.1_1,REU.3.1_1,0.0566789111508164,0.24353642513915,0.186857513988334,2024.78780436852,2024.84448327967,NA,NA,NA
5857,5858,REU.3.1_1,REU.3.1_1,0.0164521083300093,0.244082613791322,0.227630505461313,2024.82857736,2024.84502946833,NA,NA,NA
4616,4659,REU.4.3_1,REU.4.3_1,0.0042178870827223,0.247339779180794,0.243121892098071,2024.84406874663,2024.84828663372,NA,NA,NA
4659,4809,REU.4.3_1,REU.4.3_1,0.00231395821716518,0.249653737397959,0.247339779180794,2024.84828663372,2024.85060059193,NA,NA,NA
5857,6057,REU.3.1_1,REU.3.1_1,0.0224311115244318,0.250061616985745,0.227630505461313,2024.82857736,2024.85100847152,NA,NA,NA
6057,6058,REU.3.1_1,REU.3.1_1,0.00127019342108714,0.251331810406832,0.250061616985745,2024.85100847152,2024.85227866494,NA,NA,NA
5535,6121,REU.3.1_1,REU.3.1_1,0.0405547481341811,0.252934663306667,0.212379915172486,2024.81332676971,2024.85388151784,NA,NA,NA
5536,5537,REU.3.1_1,REU.3.1_1,0.0276598735774347,0.253236691957443,0.225576818380008,2024.82652367292,2024.85418354649,NA,NA,NA
4310,4311,REU.4.3_1,REU.4.3_1,0.0176824641635381,0.255364806802985,0.237682342639447,2024.83862919717,2024.85631166134,NA,NA,NA
6057,6120,REU.3.1_1,REU.3.1_1,0.00572111956789456,0.255782736553639,0.250061616985745,2024.85100847152,2024.85672959109,NA,NA,NA
6121,6127,REU.3.1_1,REU.3.1_1,0.00299220615327955,0.255926869459947,0.252934663306667,2024.85388151784,2024.856873724,NA,NA,NA
5024,5139,REU.3.1_1,REU.3.1_1,0.0258293702526424,0.256746945906483,0.230917575653841,2024.83186443019,2024.85769380044,NA,NA,NA
5537,5538,REU.3.1_1,REU.3.1_1,0.00437686530693548,0.257613557264378,0.253236691957443,2024.85418354649,2024.8585604118,NA,NA,NA
5025,5031,REU.3.1_1,REU.3.1_1,0.0227597805976353,0.257743126759151,0.234983346161515,2024.8359302007,2024.85868998129,NA,NA,NA
5537,5588,REU.3.1_1,REU.3.1_1,0.00542236568605803,0.258659057643501,0.253236691957443,2024.85418354649,2024.85960591218,NA,NA,NA
5588,5606,REU.3.1_1,REU.3.1_1,0.00121076864470626,0.259869826288207,0.258659057643501,2024.85960591218,2024.86081668082,NA,NA,NA
5858,5873,REU.3.1_1,REU.3.1_1,0.0158746253653466,0.259957239156669,0.244082613791322,2024.84502946833,2024.86090409369,NA,NA,NA
4616,4617,REU.4.3_1,REU.4.3_1,0.0175871036086555,0.260708995706727,0.243121892098071,2024.84406874663,2024.86165585024,NA,NA,NA
5606,5607,REU.3.1_1,REU.3.1_1,0.00177369893655532,0.261643525224763,0.259869826288207,2024.86081668082,2024.86259037976,NA,NA,NA
4617,4618,REU.4.3_1,REU.4.3_1,0.00304579673860184,0.263754792445329,0.260708995706727,2024.86165585024,2024.86470164698,NA,NA,NA
5031,5032,REU.3.1_1,REU.3.1_1,0.00646306108536321,0.264206187844514,0.257743126759151,2024.85868998129,2024.86515304238,NA,NA,NA
4809,1699,REU.4.3_1,REU.3.5_1,0.0182518670832311,0.26790560448119,0.249653737397959,2024.85060059193,2024.86885245902,CHIKV_RUN_S5b06_2024,55.225315,-21.079569
5236,5267,REU.3.1_1,REU.3.1_1,0.0723665670189861,0.269344113632672,0.196977546613686,2024.79792440115,2024.87029096817,NA,NA,NA
5588,5589,REU.3.1_1,REU.3.1_1,0.0116362462535102,0.270295303897011,0.258659057643501,2024.85960591218,2024.87124215843,NA,NA,NA
5538,5586,REU.3.1_1,REU.3.1_1,0.013089340646658,0.270702897911036,0.257613557264378,2024.8585604118,2024.87164975245,NA,NA,NA
5032,5045,REU.3.1_1,REU.3.1_1,0.00913322637902791,0.273339414223542,0.264206187844514,2024.86515304238,2024.87428626876,NA,NA,NA
3703,1755,REU.4.3_1,REU.4.3_1,0.0336833142722944,0.273370085355442,0.239686771083148,2024.84063362562,2024.87431693989,CHIKV_RUN_S12b01_2024,55.507669,-21.286309
6058,6059,REU.3.1_1,REU.3.1_1,0.02288199209288,0.274213802499712,0.251331810406832,2024.85227866494,2024.87516065703,NA,NA,NA
5873,5913,REU.3.1_1,REU.3.1_1,0.0180514895233257,0.278008728679995,0.259957239156669,2024.86090409369,2024.87895558322,NA,NA,NA
5607,1919,REU.3.1_1,REU.3.1_1,0.0171910410051594,0.278834566229922,0.261643525224763,2024.86259037976,2024.87978142077,CHIKV_RUN_S5b09_2024,55.365166,-21.257606
4659,4660,REU.4.3_1,REU.4.3_1,0.0316002139088524,0.278939993089646,0.247339779180794,2024.84828663372,2024.87988684762,NA,NA,NA
5913,6024,REU.3.1_1,REU.3.1_1,0.00121543624592657,0.279224164925921,0.278008728679995,2024.87895558322,2024.88017101946,NA,NA,NA
3117,3118,REU.3.5_1,REU.3.1_1,0.108416829040827,0.280137886891989,0.171721057851163,2024.77266791239,2024.88108474143,NA,NA,NA
4311,4354,REU.4.3_1,REU.4.3_1,0.0249776530594198,0.280342459862405,0.255364806802985,2024.85631166134,2024.8812893144,NA,NA,NA
3703,3704,REU.4.3_1,REU.4.3_1,0.0415735353051008,0.281260306388249,0.239686771083148,2024.84063362562,2024.88220716092,NA,NA,NA
6127,6207,REU.3.1_1,REU.3.1_1,0.025585514773381,0.281512384233328,0.255926869459947,2024.856873724,2024.88245923877,NA,NA,NA
5267,5294,REU.3.1_1,REU.3.1_1,0.0129387493632509,0.282282862995923,0.269344113632672,2024.87029096817,2024.88322971753,NA,NA,NA
5139,5140,REU.3.1_1,REU.3.1_1,0.026219334440417,0.2829662803469,0.256746945906483,2024.85769380044,2024.88391313488,NA,NA,NA
5140,5142,REU.3.1_1,REU.3.1_1,0.000533838260710073,0.28350011860761,0.2829662803469,2024.88391313488,2024.88444697314,NA,NA,NA
5045,5046,REU.3.1_1,REU.3.1_1,0.0107514513019956,0.284090865525537,0.273339414223542,2024.87428626876,2024.88503772006,NA,NA,NA
5409,5410,REU.3.1_1,REU.3.1_1,0.0978099331884564,0.28466744717679,0.186857513988334,2024.78780436852,2024.88561430171,NA,NA,NA
6059,6063,REU.3.1_1,REU.3.1_1,0.0154548865349846,0.289668689034697,0.274213802499712,2024.87516065703,2024.89061554357,NA,NA,NA
4660,4661,REU.4.3_1,REU.4.3_1,0.010899037497215,0.289839030586861,0.278939993089646,2024.87988684762,2024.89078588512,NA,NA,NA
5031,5105,REU.3.1_1,REU.3.1_1,0.0343598222209792,0.29210294898013,0.257743126759151,2024.85868998129,2024.89304980352,NA,NA,NA
5105,2701,REU.3.1_1,REU.3.1_1,0.000392819435422909,0.292495768415553,0.29210294898013,2024.89304980352,2024.89344262295,CHIKV_RUN_S8b03_2024,55.367555,-21.25695
