# BEAST v10.5.0
# Generated Mon May 18 09:52:03 CEST 2026 [seed=1779090717988]
# Alignment_101025_sa_cov3_lag1.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.indicators1	skygrid.indicators2
1000000	-45932.012401698354	1308.0531190196878	-47240.06552071804	5.192151470512426	2020.4023690774327	1761.6056425341174	0.8490844433156438	1.0755078324304113	0.9603926868805372	0.8596482892049468	1.287049133469582	0.9683176146988778	0.2711537772149556	0.2572988749219516	0.24318971218732793	0.22835763567576475	0.06712769953162283	1.6435140412708845E-4	1.6435140412708832E-4	-47240.06552071804	0.0	123.34828043790384	-10.645876167604252	7.927075902138324	-21195.843707154203	1.3719901099544718	1.1256186706525009	22530.92928605845	1.0	5.745585106031761	5.882820768136865	6.0344568613598275	6.077470894542993	6.115942318426752	6.079566720291287	6.005787453283471	5.9553040955547605	5.823303037286074	5.769585411183666	5.684379553380126	5.681041113785803	312.80659932401124	358.8199634526156	417.57194857507875	435.9252983207707	453.02273797414244	436.8398798523114	405.7703881873358	385.794211146503	338.08692510499276	320.40486883201686	294.2352311509411	293.2545824342659	2.192896314222437	1.2401335788717336	1.0	1.0
1100000	-45054.43730690093	1537.5024587040853	-46591.93976560501	5.217919450713994	2020.3766010972313	1657.7721420481987	0.8216813690279624	1.1017134940673545	0.9523686632756921	0.8598591934775082	1.3209338555327441	0.9434434246187376	0.271185542243065	0.25957075482453923	0.2477288134579921	0.22151488947440354	0.030882532878255597	1.6492213616142333E-4	1.649221361614233E-4	-46591.93976560501	0.0	118.31779631695836	-10.554349994574164	7.709338192267652	-20981.057229206945	1.4076897319592776	1.143228851036753	22545.127266255757	1.0	5.5954679641065415	5.735552485518518	5.890336374939713	5.9342433314846375	5.973513379226792	5.9363826642383035	5.861071821922398	5.809540485983785	5.674799232946498	5.619966488829445	5.532991852435265	5.529584110557828	269.2035982416904	309.6840194399538	361.52687250148193	377.75405340458025	392.88359781342444	378.56306008254944	351.10025937452247	333.46585822721	291.4298231646368	275.88013801351644	252.89941801690802	252.03906883590062	1.969029314762226	1.2658773690334297	1.0	1.0
1200000	-44160.051886208406	1760.7280323982914	-45920.7799186067	5.66848031678765	2019.9260402311575	1572.653813593439	0.812428480866626	1.125878352178105	0.9470449833918219	0.8591955064681418	1.3243281739190595	0.9311245031762444	0.27432620557834375	0.26537935464483287	0.23714366829836708	0.22315077147845624	0.088205588218615	1.689174538761759E-4	1.6891745387617615E-4	-45920.7799186067	0.0	31.975923295125984	-8.39562420318738	4.191682400382839	-20766.99498659418	1.4261515236594402	1.151175577602292	22555.08761515264	1.0	5.567325323468515	5.708125489679285	5.8637001180364035	5.907831380484403	5.947302045718995	5.909981642371014	5.834286062240732	5.782491470003939	5.647061869132453	5.5919490029309955	5.50453004231359	5.501104891426752	261.7331107905571	301.3057378741492	352.0242685748416	367.90743841487085	382.71938550403013	368.6993869006783	341.8206082761951	324.5668324187961	283.45740618100393	268.2579460636516	245.80291156289488	244.96243969552603	1.922360416323691	1.272344311604424	1.0	1.0
1300000	-43594.02194622464	1866.7988199330264	-45460.82076615767	5.072775916374167	2020.521744631571	1554.3509860062175	0.8067692227926017	1.138800159786465	0.9265559451505091	0.8465559770373514	1.3439587927878045	0.9373599024452672	0.27203921588734004	0.2529361444547012	0.25128101950010095	0.22374362015785768	0.029949667720667025	1.6257381214583125E-4	1.6257381214583087E-4	-45460.82076615767	0.0	110.64101973607252	-10.411169772220259	7.434663422909497	-20669.97989687688	1.4189953855966835	1.1535413059540043	22563.591740395474	1.0	5.538314424420498	5.681866735476247	5.840482297114667	5.885476169527679	5.925718346549344	5.887668461422677	5.8104933006480675	5.757686307475547	5.619609537300735	5.563419409653568	5.474291717801735	5.4707996173394084	254.2490820299545	293.49679975452364	343.9451844388234	359.77404065096687	374.54739357384335	360.5636355593334	333.7837408045077	316.6149312171414	275.78167974997103	260.71279774187866	238.48149490032947	237.65014598354188	1.822103355788055	1.2972141390517968	1.0	1.0
1400000	-43138.800550362954	2010.2993334753155	-45149.099883838266	5.126070033636009	2020.468450514309	1496.354271183522	0.7526075266264519	1.1507426287755027	0.9315407777587754	0.8506489541211385	1.3627799681149133	0.9516801446032168	0.27807318299282996	0.26381434582855534	0.23806898855917782	0.22004348261943676	0.03286387087945631	1.6774670983646218E-4	1.6774670983646245E-4	-45149.099883838266	0.0	98.75948238670787	-10.179886952856279	7.29762492828846	-20557.381714348674	1.2168138904076504	1.2078868398230438	22593.50942009109	1.0	5.486705985149065	5.631040277537629	5.790519875480185	5.835758845781619	5.876220236489162	5.837963079883087	5.76036751810874	5.707272866154558	5.568443941897533	5.51194772631221	5.422334523702994	5.418823400507047	241.460520888897	278.95215440781675	327.1830746276934	342.3244069441279	356.4593601168958	343.07980230393497	317.4649816101817	301.04894700242835	262.0260540871096	247.6329789263466	226.40705866750073	225.61350953171436	1.7502513714068868	1.304280533413123	1.0	1.0
1500000	-42404.81358952048	2182.8856812010445	-44587.699270721525	5.06120181619149	2020.5333187317538	1429.801048131978	0.7495037933181564	1.167832723864046	0.9154622341254071	0.8445669996288842	1.3750048528602825	0.9476293962032222	0.2674060126990434	0.2605040311062435	0.2472135964193389	0.2248763597753741	0.02066333210287532	1.6595655199400867E-4	1.6595655199400872E-4	-44587.699270721525	0.0	94.36107171960695	-10.09079962320531	7.054469585102894	-20406.325806837885	1.1337049782078756	1.2322052757206963	22615.278520624495	1.0	5.455038816376611	5.602605000533359	5.765655619549661	5.8119075678017875	5.853274958278289	5.814161158476318	5.73482809930481	5.680544567246354	5.5386070258335085	5.480845763314003	5.389225967766681	5.385636224514707	233.9339513615951	271.13178671955626	319.1482152695501	334.2561341520327	348.3734227274585	335.0102600852844	309.45976983713206	293.1090040323977	254.323486555517	240.04964672756958	219.03378071615663	218.24891525545348	1.63491859061316	1.3334856062311093	1.0	1.0
1600000	-41886.072889679155	2143.3860498786808	-44029.45893955784	6.4815947775147995	2019.1129257704304	1465.5795987699018	0.718297605872591	1.159264693882747	0.9244357957961221	0.8432408096349173	1.4060965968044727	0.9486644980091488	0.26605403327554566	0.2597138299627044	0.24674053356453937	0.22749160319721046	0.10538275052630577	1.5539959971719032E-4	1.553995997171908E-4	-44029.45893955784	0.0	38.66735279267789	-8.650650798258834	4.7259165719290355	-20471.51278131634	0.9192333869364413	1.2710747699875868	22643.511430472034	1.0	5.426011984528328	5.576181273071787	5.742108145777529	5.789175989961891	5.831273111550107	5.7914693345394195	5.710736820367291	5.655495713229999	5.511054358095858	5.452274172462593	5.359038180812744	5.355385113592209	227.24119456732552	264.0612999760543	311.72087182039115	326.74367335050795	340.7922695832342	327.4938690818842	302.09357499787006	285.8581512776157	247.4118502830113	233.28810047191374	212.52044187841938	211.74550672538817	1.538503882780443	1.357008625756436	1.0	1.0
1700000	-41492.938818874696	2216.8232390908825	-43709.76205796558	5.539286804122011	2020.0552337438232	1449.2842565406283	0.7023474880585518	1.1869432410204888	0.9243740255824507	0.8135709701600323	1.4411412181919532	0.9316230569865228	0.26884841561292455	0.2639174884169051	0.2470948015930976	0.2201392943770727	0.12357006743519378	1.5902458433443388E-4	1.5902458433443404E-4	-43709.76205796558	0.0	177.86213456707983	-11.553351563588777	6.140945013313189	-20401.538654343116	0.9129907950464126	1.2710747699875868	22647.922430153314	1.0	5.437344785727936	5.588708903990463	5.7559559824494855	5.803398324372963	5.845830393888606	5.805709916065356	5.724335049464422	5.668654413598171	5.523063803343687	5.46381593012018	5.369838101475628	5.36615596843662	229.8311216951991	267.3901703755417	316.0675581812337	331.42393436694994	345.78956413458457	332.19093733760326	306.22957001065413	289.6445303171313	250.40104269725398	235.99625355205592	214.8280845388592	214.03851349597403	1.5189055244990168	1.367805735144205	1.0	1.0
1800000	-40963.473406230725	2248.7850534718978	-43212.25845970262	4.787429848580181	2020.807090699365	1434.63949473146	0.6801088445497433	1.2022985858554698	0.9242027031540087	0.8107311160711548	1.4516812345972914	0.9309775157723315	0.28237448767399914	0.26201530640875925	0.2387991040754946	0.21681110184174696	0.12246225438103313	1.5541517485774284E-4	1.5541517485774366E-4	-43212.25845970262	0.0	136.07019417192961	-10.87027269894152	6.36229922748817	-20400.66663480823	0.7500528506826764	1.3025718923304805	22678.534979430267	1.0	5.423883586681184	5.57955566957458	5.751562756593676	5.80035535202081	5.84399507799286	5.802732733778685	5.719041862227682	5.66177650329305	5.512042247855266	5.45110812464576	5.354455598942657	5.350668668947275	226.75804924315028	264.95385256946685	314.6820476711597	330.41695338250395	345.15551307092056	331.20341510942956	304.6129219441965	287.6592164489715	247.65638668387766	233.0162339271649	211.54877762036722	210.74917218938992	1.3939218725793503	1.4067347679727198	1.0	1.0
1900000	-40383.2033433597	2592.9459925494884	-42976.14933590919	4.449404915423268	2021.145115632522	1337.3797855288012	0.6669120338985745	1.2035510488831052	0.9019265520987286	0.7982101235502991	1.4606472190192057	0.9687530225500864	0.27919036989653256	0.26129348818780673	0.24550626769782488	0.2140098742178358	0.1236910886402931	1.6177847927004152E-4	1.6177847927004141E-4	-42976.14933590919	0.0	123.09132298930763	-10.641242087553753	6.547539578971288	-20066.812344647464	0.7290159408755973	1.3260560107052863	22687.324867898915	1.0	5.321401806939718	5.476522886379464	5.647921151975743	5.696541045348063	5.740026307916784	5.698910012330885	5.615515365757457	5.558452698339254	5.409248429334122	5.348529983282071	5.252219560507617	5.248446034402434	204.67058964455032	239.01418135377813	283.7010809447173	297.8354180002332	311.0725945456772	298.54181665898113	274.6548904528779	259.42112288289167	223.4635758835592	210.2989275933239	190.9897115771571	190.27036500482836	1.305704197109393	1.4017556111379286	1.0	1.0
2000000	-40196.818030208895	2561.2663786396192	-42758.08440884852	4.532073739321023	2021.0624468086241	1337.2580052798114	0.6474965467327237	1.2216452722126974	0.8955658342237821	0.7900717514323292	1.4798956793382356	0.9653249160602315	0.27587499382530645	0.263673664571782	0.24571097787523538	0.21474036372767616	0.1346342266043589	1.6697739946525461E-4	1.6697739946525494E-4	-42758.08440884852	0.0	57.827111999853564	-9.24068585400911	5.75340688502834	-20107.311002503553	0.7247274935628186	1.3294641186848146	22694.724522521523	1.0	5.304279389205142	5.4609520753338	5.634064761022613	5.683170977414623	5.727091203590575	5.685563640113267	5.601334834237246	5.5437013945115465	5.393004702022521	5.331678916546487	5.234405143744245	5.230593872747351	201.1959661775243	235.32136140956922	279.7971177366323	293.8798403240324	307.07475009184714	294.5838375339358	270.78762288118475	255.62240994763565	219.86301691143353	206.78485739946908	187.6174677186621	186.90376762159656	1.2484145545555572	1.4157767447602418	1.0	1.0
2100000	-39888.231150438725	2633.70154429915	-42521.93269473787	4.789774129521632	2020.8047464184235	1314.8537757297463	0.6260433661475534	1.2441521534175528	0.8802910793361488	0.7748564739299854	1.4981966037122987	0.9764603234564607	0.2703469069869614	0.2599392923709567	0.24948777042492387	0.22022603021715795	0.13803954760587972	1.5740565838436062E-4	1.574056583843608E-4	-42521.93269473787	0.0	77.93647742877407	-9.737231516093939	6.298634059436154	-20039.195196781035	0.7273885896188151	1.3456026016263236	22700.419818002767	1.0	5.283097319657169	5.440183418708896	5.613752897621721	5.662988690808263	5.7070248094829905	5.665387667036756	5.580936606231019	5.523151088888139	5.372056752357397	5.310569146254809	5.213038696709825	5.209217368894972	196.97903852634388	230.48445474496134	274.17124628903963	288.00812478822974	300.9742790639789	288.6998788522284	265.31998980472457	250.42290004249838	215.3052421854364	202.46542804241068	183.65127167857074	182.95081914760775	1.2165302561871023	1.4195125612380732	1.0	1.0
2200000	-39642.64086714425	2815.2178679346002	-42457.85873507885	5.308949101420461	2020.2855714465247	1274.449919303435	0.6200739492519626	1.2595762041843435	0.8781872185859045	0.7341402264333269	1.512898414740047	0.9951239868044152	0.28646718370437885	0.26089288576663405	0.23823100008143838	0.2144089304475488	0.14025251033786942	1.725965913180264E-4	1.725965913180265E-4	-42457.85873507885	0.0	118.7009792250548	-10.561382847781971	6.3593992151545695	-19872.549799304616	0.6113731064197188	1.361908629438294	22713.72349412013	1.0	5.246985187910608	5.40485485811654	5.5792901299782445	5.628771519353935	5.673027297390917	5.631182462068219	5.546310145558834	5.488236384604369	5.336388364810859	5.2745940484724585	5.176577101093603	5.1727367118706145	189.99261213615995	222.48392640414284	264.8835061706986	278.31999680217245	290.9138855381202	278.99181990879185	256.29013576381936	241.83033484790442	207.7609967219255	195.31117354781244	177.07566039428372	176.3969250745544	1.1601334228227487	1.426593322061148	1.0	1.0
2300000	-39380.0741367441	2863.9680646606676	-42244.042201404765	4.531433419261228	2021.063087128684	1267.0559648120668	0.6052403421017115	1.260014171183142	0.8808053421160915	0.7195905407671592	1.5286485399318468	1.0057010639000488	0.2751253176268193	0.26240924280365646	0.24979262350846074	0.21267281606106359	0.1562729223147542	1.7655615356323986E-4	1.7655615356323986E-4	-42244.042201404765	0.0	166.93383436260697	-11.381291480670127	5.587576692197788	-19826.603295923356	0.643793527456497	1.3689153869701396	22717.512652751015	1.0	5.190517406029617	5.348661933856488	5.52340090473631	5.572968443256082	5.617301272431818	5.575383583521281	5.490363500800888	5.432188631028281	5.280076237556087	5.218174334758841	5.119986735823336	5.116139660323979	179.561435070063	210.32667848845216	250.4854674665157	263.2142773566805	275.14583671650024	263.8507450262768	242.3452835536728	228.6491267699897	196.38484668186584	184.59686416922528	167.33315006991967	166.69064348614774	1.0965502630998774	1.429077079999197	1.0	1.0
2400000	-38963.05575745768	3097.6357846376054	-42060.69154209529	4.215553964788253	2021.3789665831569	1183.6886273730076	0.5751456800092722	1.2542665174997143	0.8620551646303458	0.7279906700661439	1.5762659913815855	1.004275976412938	0.28165509529226584	0.25441950511531825	0.25311379394190947	0.21081160565050652	0.1759427469340733	1.8136436577750512E-4	1.813643657775051E-4	-42060.69154209529	0.0	48.19052157795833	-8.96384752608085	5.2250660019108	-19604.128108921126	0.6142246644036403	1.38514507081026	22725.97489020016	1.0	5.158121498013174	5.316266025840045	5.491004996719868	5.540572535239639	5.584905364415375	5.542987675504838	5.4579675927844455	5.3997927230118385	5.247680329539644	5.185778426742399	5.087590827806894	5.083743752307536	173.8375944300237	203.62214090471684	242.5007969393245	254.823853337264	266.37507298585274	255.44003246599473	234.62009589082572	221.360528504973	190.1247298249976	178.7125102557953	161.99910779952745	161.37708225776908	1.0641543550834347	1.429077079999197	1.0	1.0
2500000	-38570.563373213015	3373.0720027990697	-41943.635376012084	4.344694503500061	2021.2498260444452	1114.0482421388333	0.5555365096603737	1.2505487745228383	0.8580239092365373	0.7001308669139185	1.6107856898438775	1.0249742498224548	0.2826202144696837	0.25853866588461955	0.24108734335818788	0.2177537762875089	0.1760234778750519	1.9103579171362566E-4	1.9103579171362577E-4	-41943.635376012084	0.0	76.70610970254093	-9.709174225623702	6.234668844842554	-19345.386898884673	0.6337571589010562	1.4172412022122551	22740.95170195823	1.0	5.027654252588832	5.185798780415703	5.360537751295525	5.410105289815297	5.454438118991033	5.412520430080495	5.327500347360103	5.269325477587496	5.117213084115302	5.055311181318056	4.957123582382551	4.953276506883194	152.57469090751158	178.71614774886245	212.83937032812761	223.6551350487347	233.7934700462179	224.19594637564012	205.92259533160515	194.28486873916677	166.86966925672732	156.8533325773757	142.18422591987186	141.63828328254112	0.9336871096590922	1.429077079999197	1.0	1.0
2600000	-38201.94416054238	3533.245575545386	-41735.18973608776	4.340789240781812	2021.2537313071634	1049.6429332263426	0.5728491359853907	1.2830399359965827	0.8286665608746304	0.6928920999768838	1.6102792131514332	1.0122730540150795	0.27355157309086875	0.2572623045095271	0.24883391378955472	0.2203522086100494	0.14673847419762875	2.11497593641664E-4	2.1149759364166352E-4	-41735.18973608776	0.0	203.59276286380808	-11.944419729327436	4.648970600908971	-19187.546242416407	0.6085979258791179	1.423103264711428	22744.420666874143	1.0	5.016737896807263	5.175182677911644	5.3502534082866315	5.399915055759164	5.444332055265952	5.402334781410846	5.317153279520017	5.258867958911343	5.106466764774861	5.044447334994835	4.946073317036198	4.942218937477425	150.91818922911037	176.82891406285296	210.66167451734438	221.38760980300555	231.44263718080265	221.92395572470747	203.8028855698858	192.2637176279187	165.0860354170469	155.1585248113761	140.62170154958463	140.0807353518661	0.9149979458672164	1.4317903264388876	1.0	1.0
2700000	-37915.066617893484	3594.066226670641	-41509.13284456413	3.9153244927465205	2021.6791960551986	1029.8584660847434	0.5796073101362127	1.2832737026465257	0.8340567442422848	0.6539416607726217	1.6357559932035233	1.0133645889988325	0.27971669256152343	0.2574326365348038	0.24900882157359855	0.2138418493300742	0.18657627596539958	2.1018093565079303E-4	2.1018093565079328E-4	-41509.13284456413	0.0	110.95595811581791	-10.417133176397368	6.273402964462683	-19140.131489209038	0.6762792643262222	1.4324673414615534	22754.846709415437	1.0	4.952233206431897	5.112061586473037	5.288661099776163	5.338756411280807	5.383561276597142	5.341197266879563	5.255271928337086	5.196477638565396	5.04274562034813	4.980184613770787	4.880951557188702	4.877063519749737	141.49058905579506	166.01225093938052	198.07804105393555	208.2535674017554	217.79652962385416	208.76250515681528	191.57357305521367	180.63485872711829	154.89471380633177	145.50124070695918	131.75597760243278	131.2447000060002	0.8146753320775737	1.444293253701728	1.0	1.0
