# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Mon May 18 09:49:45 CEST 2026 [seed=1779090580063]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Alignment_101025_sa_cov4_lag0.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.indicators1	skygrid.indicators2
0	-123357.5751177541	-26467.33424117266	-96890.24087658143	12.199522435107513	2013.3949981128376	260.380613531907	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	4.0954E-4	4.0954000000000007E-4	-96890.24087658143	0.0	1.0	-4.655531579882204	-13.330234778693317	-26444.805396697997	0.0	0.0	-0.9770342091474047	1.0	0.14935354	0.14543903000000002	0.15226065	0.15071045	0.15886999000000002	0.16289068	0.1462791	0.1407778	0.14880744	0.14544076	0.14124564	0.13903497	1.1610834060828064	1.1565472177486391	1.1644637143467795	1.1626599611471238	1.1721855409316202	1.1769080230705957	1.1575192065820203	1.1511688298504092	1.1604495115354045	1.1565492185770565	1.151707518676031	1.149164285576023	0.1	0.01	1.0	1.0
100000	-64643.729853877085	-231.4460898929856	-64412.2837639841	19.19215987293603	2006.4023606750093	3043.9139004595286	0.9856508315692515	0.9900132540320539	1.0084663692878535	0.9787509450533378	1.0277496897696796	1.0093689102878238	0.25039437845627743	0.2668587286032362	0.24653175402029914	0.23621513892018728	0.11437845526415796	0.0010437010109996298	0.0010437010109996328	-64412.2837639841	0.0	2.5589784355713783	-5.601333413180923	-14.798106058966486	-23189.31749381112	1.5439645264388286	0.8763386562430576	23108.154143464057	1.0	7.275076286735906	6.903111072579204	7.551316172118007	7.404012812314169	8.179349966522532	8.561404634132963	6.982936342525281	6.460190907556341	7.223184682562976	6.90327546092423	6.504646077115513	6.29458342815567	1443.8613354151205	995.3665612481096	1903.24608298551	1642.5625179515198	3566.535539652103	5226.016660788425	1078.079334077836	639.1830698004685	1370.847831559183	995.5302013597026	668.2391223795087	541.6301715119666	2.585396077593165	0.9502216475541045	1.0	1.0
200000	-60149.64690284426	287.9842548230926	-60437.631157667354	6.731142540276852	2018.8633780076684	2864.3072288918497	0.9694873198608324	1.0263338190104667	1.0201394712153047	0.9492856138051077	1.0451576209632376	0.9895961551450512	0.25599903994542256	0.2733159341966847	0.23282497661630236	0.2378600492415905	0.12117772553429458	2.547770619901683E-4	2.547770619901686E-4	-60437.631157667354	0.0	3.250852829280635	-5.845168305393583	-15.193889736233675	-22791.04136185979	1.6749574292761051	0.8870367353425924	23113.649663008746	1.0	7.12678731230927	6.7548220981525695	7.403027197691372	7.255723837887533	8.031060992095897	8.413115659706328	6.834647368098645	6.311901933129706	7.07489570813634	6.754986486497595	6.356357102688878	6.146294453729035	1244.8711534137317	858.1870632432608	1640.944381875252	1416.187722547874	3075.0024964559957	4505.777132957598	929.500521391224	551.0920930064724	1181.9202297131628	858.3281507905659	576.1436965091871	466.98374684292287	2.43710710316653	0.9502216475541045	1.0	1.0
300000	-57578.94043127606	383.51524335978627	-57962.45567463584	6.625971976117622	2018.9685485718276	2792.789634907989	0.9756035173006585	1.0258442196883688	1.021911061191044	0.9152138810278677	1.0505003655200622	1.010926955271999	0.26201760583697425	0.2688167727549608	0.23861340861471744	0.23055221279334762	0.10561205403602936	1.9834879936299056E-4	1.9834879936299061E-4	-57962.45567463584	0.0	1.066030283893921	-4.7194941996249264	-16.01454884082168	-22704.429111308822	1.5939270316694645	0.8870367353425924	23128.330790613072	1.0	7.132517256472915	6.7517049796673465	7.415327411006748	7.264520492259831	8.05829876976739	8.449440474151688	6.833428865767025	6.298250113281918	7.079391428626384	6.751873277931719	6.343762633515796	6.128703717849271	1252.0246706687792	855.5161574122533	1661.2529918795449	1428.700390590516	3159.909824955786	4672.457643147641	928.3686125954697	543.6198042550221	1187.2457748188383	855.6601514133189	568.9329754004526	458.84098762489094	2.331294642195598	0.9728223374204397	1.0	1.0
400000	-54891.57590101233	704.1797290160754	-55595.755630028405	6.711699148871479	2018.8828213990737	2631.6319488268336	0.9565036222508416	1.0269881605233269	1.0216067094149033	0.9013271577743724	1.0886235921061322	1.0049507579304242	0.26034895824354065	0.27176655215119006	0.23054286018049455	0.2373416294247749	0.09418401712333979	1.816537590921194E-4	1.816537590921193E-4	-55595.755630028405	0.0	0.7144333299653981	-4.319772973120776	-17.34637491733596	-22397.65914847718	1.6347791396965488	0.9012522664478423	23144.86867795198	1.0	6.969635555564606	6.582771234361034	7.256940259554152	7.10373664767686	7.910130015795321	8.307487924606384	6.6657939141634825	6.122109854028953	6.915665427551324	6.582942207299072	6.168345680232458	5.949868949056627	1063.8349711449512	722.5388819317317	1417.911452156054	1216.5042400613079	2724.74470316172	4054.1159363055976	785.0865089255409	455.8254057316928	1007.9415164480258	722.6624270883608	477.3956873443372	383.70305111921857	2.092109696365533	0.9882828788368723	1.0	1.0
500000	-52679.00376740169	918.4920290267744	-53597.49579642847	7.735072237691778	2017.8594483102534	2501.101835601749	0.9480156769303003	1.0269881605233269	1.05155779782574	0.865412909335229	1.1146966725959344	0.9933287827894699	0.2669786914185387	0.2658398964160921	0.23988048954539196	0.22730092261997736	0.08003614905902455	1.6154294089965193E-4	1.6154294089965225E-4	-53597.49579642847	0.0	3.8203868472238054	-6.010683617888354	-16.568832488512147	-22183.608365632128	1.6789334268670033	0.9040696841226222	23148.821315236743	1.0	6.924667080091365	6.536270035501465	7.213110060770363	7.059299469272764	7.868887699016226	8.267819905911129	6.619621644067705	6.073783554140124	6.870483127042185	6.536441685819675	6.120202562736587	5.900860245418824	1017.0556151921506	689.7091834609312	1357.1063942401152	1163.6297218091236	2614.65568605218	3896.4451089397407	749.6614046072501	434.3208532411226	963.4139047042405	689.8275824230635	454.956842469377	365.35162478140927	2.0278168801814314	0.9921983711624198	1.0	1.0
600000	-50651.86335893874	1250.0917493766951	-51901.95510831544	6.51473041412916	2019.079790133816	2332.8692166029477	0.9207177978919907	1.0391798565162205	1.0653081227368641	0.8528178673813864	1.1384083572664403	0.9835679982070984	0.2613600002501656	0.26999116327221423	0.23712450047292166	0.23152433600469863	0.0789024547762147	1.6090223314101153E-4	1.6090223314101115E-4	-51901.95510831544	0.0	3.213415873535225	-5.83332689996273	-16.001412266081857	-21864.69849322033	1.675683281376216	0.919842197711344	23160.5693324659	1.0	6.80903237089515	6.41760478419786	7.099725983010985	6.944715255002079	7.760620451504325	8.162665403122261	6.501606759606479	5.951509663750855	6.754425637205521	6.417777773850457	5.998290865525908	5.777237087892411	905.9937167778545	612.5342040446226	1211.635020420345	1037.6514890645242	2346.3599563064154	3507.52311851954	666.2112148031983	384.3331150896757	857.8468930239817	612.6401752894839	402.7398683345082	322.8659068303682	1.873973562214588	0.9999401884202352	1.0	1.0
700000	-49101.313850212486	1471.9467558441897	-50573.260606056676	6.380723785171202	2019.2137967627739	2244.17747098887	0.9096224099800606	1.043231053173002	1.031144889391753	0.8318136325126533	1.1797966395333161	1.0043913754092157	0.2674082720971967	0.26342423596264447	0.24419203310607243	0.22497545883408662	0.07941086835582724	1.4892053442913864E-4	1.4892053442913864E-4	-50573.260606056676	0.0	0.8983764382206905	-4.54842090300594	-16.65341993894745	-21649.20072824344	1.7266786459399677	0.9279766789028536	23167.889881452564	1.0	6.684800139968899	6.290718387412283	6.9774648677828175	6.821403053452731	7.642840685047954	8.047611796039332	6.375289957767253	5.8214628005139275	6.6298231326113575	6.290892550061482	5.868561213116294	5.646008528891619	800.150744041347	539.5407892061213	1072.1967580895946	917.2710880192631	2085.6601129235137	3126.319759444055	587.1556566046085	337.46533722308715	757.3482085954527	539.6347652426407	353.7396579723717	283.15898628494557	1.7162780163638836	1.0067205156114465	1.0	1.0
800000	-47773.130678895686	1684.649047833487	-49457.779726729175	5.950813370128319	2019.6437071778169	2151.3486029553696	0.9003169699902054	1.0659623871808133	1.034776337135293	0.8169840441435483	1.1863936672922728	0.9955665942578681	0.26923715244913093	0.2661508784416485	0.24455555698087636	0.22005641212834448	0.048226793010765635	1.4242416577168836E-4	1.4242416577168866E-4	-49457.779726729175	0.0	1.9052519975356046	-5.30275223903862	-15.328226938986614	-21441.590429882886	1.6778389090889563	0.9395527801733966	23173.288721017252	1.0	6.619353738020048	6.225271985463432	6.912018465833967	6.7559566515038805	7.577394283099103	7.982165394090481	6.309843555818402	5.756016398565077	6.564376730662507	6.225446148112631	5.803114811167443	5.580562126942768	749.460592683826	505.3604744690754	1004.2722871604061	859.1612747949042	1953.5319763295743	2928.265051655095	549.9589042109442	316.08665433221523	709.3696300464247	505.4484970530103	331.3299846235575	265.22065156500133	1.650831614415033	1.0067205156114465	1.0	1.0
900000	-46776.564474791885	1806.6113592296263	-48583.17583402151	5.676389168413261	2019.918131379532	2089.7456578016117	0.8806706832629767	1.0681268728842734	1.0130697567435367	0.8218891211868773	1.223519159901198	0.9927244060211391	0.2694446892627617	0.2625775399022297	0.24711624657531686	0.22086152425969208	0.05393802609015218	1.424917028372879E-4	1.4249170283728714E-4	-48583.17583402151	0.0	2.233391234425958	-5.463351443849024	-15.549278900763435	-21325.468825258795	1.681072785230174	0.9437773401348363	23179.30640794698	1.0	6.552337303862983	6.152539261961634	6.849247232715339	6.690921688891087	7.524274551654432	7.934917004756439	6.2383375715993825	5.6764769637808055	6.496562836386255	6.15271595089907	5.724258554815988	5.4984776685006995	700.8804313951895	469.909095403285	943.1706513664376	805.0639287736867	1852.4688680435563	2793.1269134832332	512.0066286815651	291.91917434999846	662.8593569503666	469.9921304775171	306.2061459832738	244.31971342022985	1.5117450834062842	1.0213233377902982	1.0	1.0
