# BEAST v10.5.0
# Generated Mon May 18 09:51:53 CEST 2026 [seed=1779090708438]
# Alignment_101025_sa_cov2_lag1.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.coefficients3	skygrid.indicators1	skygrid.indicators2	skygrid.indicators3
0	-124133.02821314413	-27177.16912078426	-96955.85909235988	21.533748553595355	2004.0607719943498	267.44392605006806	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	4.0954E-4	4.0953999999999915E-4	-96955.85909235988	0.0	1.0	-4.655531579882204	-13.330237487616458	-27153.721285067466	0.0	0.0	-0.9770342091474047	1.0	0.14543903000000002	0.15226065	0.15071045	0.15886999000000002	0.16289068	0.1462791	0.1407778	0.14880744	0.14544076	0.14124564	0.13903497	0.13335334000000001	1.1565472177486391	1.1644637143467795	1.1626599611471238	1.1721855409316202	1.1769080230705957	1.1575192065820203	1.1511688298504092	1.1604495115354045	1.1565492185770565	1.151707518676031	1.149164285576023	1.1426536722581773	0.1	0.01	0.01	1.0	0.0	1.0
100000	-61271.68864882446	2532.986848016641	-63804.675496841104	19.39674450551461	2006.1977760424306	2158.332725422995	0.988140795439667	1.0148068589325347	1.001277535931837	0.9741795563794	1.0493354185748263	0.9722598347417342	0.264538518865073	0.26407738779355355	0.2327920917730769	0.23859200156829655	0.11694464510097452	0.0011042454309214086	0.0011042454309214123	-63804.675496841104	0.0	0.8684111110124553	-4.514536545204349	-19.756039076303438	-21203.12173375433	0.659026030749102	0.9325299565963748	23913.788315121285	1.0	7.006707720783224	8.016132557503902	7.786742708482057	8.99414539761101	9.58910441713342	7.131016539301983	6.31696520629729	7.505146026384869	7.006963716421726	6.38619352971774	6.059071056787072	5.218335507891455	1104.013793402753	3029.4384688104583	2408.4597360253356	8055.7821945851965	14604.783881359639	1250.1471449170167	553.8894988524792	1817.3706294605993	1104.2964522968891	593.5927806003103	427.9776851775969	184.62661862183882	0.2828964503671023	1.1007017706428373	1.4797435751634929	1.0	0.0	1.0
200000	-56747.43989859838	2660.545586534928	-59407.98548513331	5.933180863433105	2019.661339684512	2145.0805280513887	0.973948303079883	1.0264251982869503	1.0036761616617702	0.9652510928958007	1.0635731068376086	0.9671261372379868	0.2625817177474932	0.266462692704482	0.23600244012728638	0.23495314942073842	0.11636230789181204	3.148074177061903E-4	3.148074177061904E-4	-59407.98548513331	0.0	1.3008224989003523	-4.918906593177003	-20.351739641349887	-21221.149088783794	0.45677417004773213	0.9452463377342305	23915.382088141105	1.0	7.058404794126069	8.075490108114234	7.8443594303948	9.060925041334576	9.660399176671795	7.183656986379821	6.363427856372125	7.5606257244169495	7.058662732503345	6.433181550259535	6.1035765603782135	5.25646070922928	1162.5891167882028	3214.7025344499257	2551.3028529331946	8612.113531455307	15684.04412322521	1317.7183356972346	580.2319029912132	1921.0471835060125	1162.8890318165606	622.15020471096	447.4552623782397	191.80144747785485	0.28356683849856834	1.2615773569861486	1.4909732790571235	1.0	0.0	1.0
300000	-53976.04313602857	2619.2279700901145	-56595.271106118686	5.706248430028959	2019.8882721179161	2174.92577588068	0.964010655395432	1.0178171142927606	1.0106052806813524	0.9556899766153553	1.0882736238629158	0.9636033491521838	0.2671371982973729	0.270287047622056	0.23998251254446706	0.222593241536104	0.09474094395352221	2.2945713046315614E-4	2.2945713046315682E-4	-56595.271106118686	0.0	0.19299567084428507	-3.0188248906150683	-23.870696934934937	-21254.144232855022	0.43554222999036074	0.9436465614627547	23915.054461748296	1.0	7.071805280058379	8.098590077686861	7.865255211000696	9.0934226591496	9.698613708779579	7.198251945944745	6.370200660884367	7.5788156647147735	7.0720656782775535	6.440619564271322	6.107871280348535	5.252676867621072	1178.2732285493757	3289.826404201314	2605.1752098904253	8896.583976263228	16295.001914791621	1337.0914122676654	584.1750382110314	1956.3106650870895	1178.5800887509827	626.7950193350199	449.3810899142947	191.0770725047223	0.23235875225639524	-0.18219393480673962	1.5051920183599832	1.0	0.0	1.0
400000	-51710.34659629416	2654.568624756711	-54364.91522105088	6.095896826864894	2019.4986237210803	2174.691621824656	0.9570759357065118	1.05533404696095	1.0219663462492186	0.9327041077269342	1.1026957734391933	0.9302237899171921	0.26008792554459453	0.2678254776097809	0.24405629413414304	0.22803030271148156	0.1006462606697513	2.0583409075936805E-4	2.0583409075936756E-4	-54364.91522105088	0.0	0.75265174851396	-4.371746980267877	-19.985831935849205	-21217.89676203348	0.44075085739327885	0.9537762988311098	23914.3795691523	1.0	7.019469842813428	8.04625464044191	7.812919773755746	9.041087221904649	9.646278271534628	7.145916508699794	6.317865223639417	7.526480227469823	7.019730241032603	6.388284127026371	6.055535843103584	5.200341430376121	1118.193642179866	3122.0797349205013	2472.3385763847873	8442.951429546067	15464.127588523223	1268.9137629408067	554.388233408277	1856.559323275314	1118.4848557270814	594.8350421517321	426.4673638360322	181.33414429195633	0.18002331501144497	-0.006206479957678868	1.5051920183599832	1.0	0.0	1.0
500000	-49647.25996903422	2864.8099167486307	-52512.06988578285	6.3244318845225465	2019.2700886634227	2046.9170097783053	0.919995153573303	1.0728558226900646	1.033429342535699	0.9176443900818904	1.1258857840136893	0.9301895071053539	0.26589069769096985	0.2649694553776215	0.23450958812922304	0.2346302588021856	0.07454751942864303	1.799937385675913E-4	1.7999373856759208E-4	-52512.06988578285	0.0	0.7023862951556302	-4.3028164120125325	-20.091841025118192	-21004.69392530588	0.5545558533301695	0.9486926834042768	23915.28567601016	1.0	6.912336713074357	7.945571758486457	7.710771085420845	8.946653864356325	9.55564671572271	7.039577715152946	6.20632462346423	7.422532129898597	6.912598747111515	6.2771858974205035	5.942347293417178	5.081780561311792	1004.591944906795	2823.0461006240835	2232.262860081794	7682.143312507322	14124.225402116257	1140.9057176924325	495.8753692434077	1673.2650725664212	1004.8552166813921	532.2886393710397	380.82779579679004	161.0605790027847	0.02992487753797013	0.9505254790834949	1.5146476136344431	1.0	0.0	1.0
600000	-47883.75438119768	2877.929071221217	-50761.683452418896	6.894546296483203	2018.699974251462	2034.0781964988998	0.906172370042065	1.0861489881891087	0.9957095028774431	0.9302782145866826	1.1503263142786868	0.9313646100260142	0.26032975234414635	0.26639566176761553	0.2423727334207628	0.23090185246747538	0.04537631038605274	1.7008689947798307E-4	1.700868994779823E-4	-50761.683452418896	0.0	1.0703974405313024	-4.723585273350987	-20.27430530844007	-20986.263627834003	0.5318912554853368	0.9486926834042768	23913.527205567443	1.0	6.890164113831329	7.930880218797493	7.694379489363935	8.939210583314583	9.552612800980828	7.018326394682347	6.179040197525313	7.404053561664699	6.89042804510595	6.250414537131943	5.913151559750389	5.046353959846127	982.5626561091456	2781.874385281845	2195.9707642636035	7625.175238535799	14081.43864495747	1116.9157764753363	482.5286018777812	1642.6294526710956	982.8220193488974	518.2276047330698	369.8699878689367	155.4546361075468	-0.04207929976261404	-2.009079043535987	1.5256143041772552	1.0	0.0	1.0
700000	-46509.13146026213	2991.9087862270426	-49501.04024648917	6.571043892649428	2019.0234766552958	1978.9090868570809	0.8829340174840742	1.0993901090492244	0.9909791691355455	0.9075654898287207	1.1689910576598328	0.9501401568426024	0.2658701503567376	0.2717469119073218	0.2419451046490094	0.22043783308693127	0.04081592493385239	1.613014417331899E-4	1.6130144173318923E-4	-49501.04024648917	0.0	0.48478043282866395	-3.9335607699055917	-20.7531903245809	-20873.749114242128	0.6271952084709941	0.9486926834042768	23914.350546520174	1.0	6.840110475535986	7.88082658050215	7.644325851068592	8.889156945019241	9.502559162685486	6.968272756387004	6.12898655922997	7.353999923369356	6.840374406810607	6.2003608988366	5.863097921455046	4.996300321550784	934.5923786200995	2646.05883665304	2088.759965782111	7252.902010135667	13393.96032991703	1062.386165161202	458.97078519854915	1562.4336604064654	934.8390793324247	492.9269057425644	351.81234458010795	147.86509259632942	-0.09213293805795675	0.8708894961184419	1.5256143041772552	1.0	0.0	1.0
800000	-45303.288648287664	3083.8445765545134	-48387.133224842175	5.601996933911209	2019.992523614034	1932.2253796401187	0.8545534025660971	1.1280901139007211	1.004637533823529	0.9167052601266519	1.1879523612178498	0.9080613283651511	0.26001284158947857	0.26489538824053865	0.2434203589745728	0.23167141119541007	0.032354746468669614	1.566853545469159E-4	1.5668535454691653E-4	-48387.133224842175	0.0	0.6181612691257511	-4.175517349307436	-20.266563453106542	-20782.31381029707	0.6967194987353781	0.9459016912472774	23915.12666309909	1.0	6.788184254194732	7.825244482281473	7.589574543824028	8.83003273608377	9.441280165355126	6.91589632050872	6.079558407700093	7.3002684868095145	6.788447258319058	6.150682020142314	5.814603796139142	4.950851123943318	887.3009852171543	2502.9979746976155	1977.4720070684707	6836.510612543954	12597.833898647634	1008.174269915175	436.83624859606556	1480.6974219478357	887.534379726299	469.0371705183342	335.15858106763557	141.29517246239445	-0.1197072460413211	0.651406615079241	1.5202550539120339	1.0	0.0	1.0
900000	-44169.30427727445	3171.9998253999042	-47341.30410267436	5.825683856206545	2019.7688366917387	1918.72098610869	0.854625777758169	1.1025734247331869	0.9875320474766712	0.9030657103884161	1.2394875708351132	0.9127154688084437	0.26541709086019544	0.26493309462757336	0.2494391860631175	0.22021062844911382	0.008578344359761923	1.4566128662025298E-4	1.456612866202523E-4	-47341.30410267436	0.0	1.0507933713531914	-4.705089529508181	-20.283982528692857	-20691.594140434892	0.6674238510002793	0.9459016912472774	23914.83303445208	1.0	6.793904713110966	7.837930853564146	7.600677924944475	8.84946824954088	9.464821415307767	6.922474618765415	6.080519041281609	7.309428605055093	6.794169483828623	6.1521203895756535	5.813784735007438	4.944230253757676	892.3912996355422	2534.954212074538	1999.5509812167975	6970.681321428193	12897.921009503441	1014.8282027395745	437.25608979057927	1494.323096539157	892.6276100030293	469.7123046772774	334.8841780926721	140.36276554631277	-0.16038695321407825	0.6575018569982616	1.5304665760525795	1.0	0.0	1.0
