# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Fri May 29 13:23:23 CEST 2026 [seed=1780053797065]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Alignment_101025_sa_cov1_lag1.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.coefficients3	skygrid.indicators1	skygrid.indicators2	skygrid.indicators3
1000000	-46877.19108524889	1426.5748075753745	-48303.76589282426	8.04018696552729	2017.554333582418	2408.9973317891713	0.7639612938352704	1.1437479301597306	0.9294044597245474	0.984663675656966	1.1944807695526802	0.9837418710708044	0.2683228156208397	0.2646173928809071	0.24647097374422153	0.22058881775403175	0.011825829124555926	1.252141109931303E-4	1.2521411099313088E-4	-48303.76589282426	0.0	4.509187051016374	-6.181679164070528	-8.62400285789505	-22116.3943451939	-0.4216124861675136	1.2546782580300713	23587.74489310664	1.0	6.3714748108223525	6.797975406535842	6.842750140332006	7.259012689295689	7.477519574590493	6.669750550946519	6.354393859223699	6.6920953497727	6.431791065260348	6.1932817084505185	6.0234970988989005	5.754272544096515	584.9198391930402	896.0313547791816	937.062648127932	1420.8530210649878	1767.850312239672	788.1989644521826	575.0136957582556	806.0093555107495	621.2857153530973	489.44970473598914	413.02044645844575	315.53592554260075	1.485533894062702	0.9611620750746144	0.46929685054515313	1.0	1.0	1.0
1100000	-45809.77541837751	1672.971190240633	-47482.746608618145	7.286449616260066	2018.308070931685	2321.982349898772	0.7700181748651935	1.1588182014501074	0.9235149158662348	0.9683129641870114	1.2169197999797328	0.9624159436517189	0.2662937061415139	0.2672629768792933	0.23662773871199946	0.22981557826719334	0.022879730954172745	1.2023176067058234E-4	1.202317606705821E-4	-47482.746608618145	0.0	5.823888183901497	-6.448118892123388	-9.37489438034877	-21981.63009662496	-0.7569838981107896	1.2792040425209263	23701.046254723526	1.0	6.435984952960062	6.906043252071555	6.938602215232708	7.408500890405413	7.653218500914063	6.735605583624578	6.384654096760826	6.776314270857737	6.495327582155994	6.229642495165034	6.046258519722308	5.739348862267697	623.8967893211097	998.2894377715118	1031.3276329302842	1649.9510345193628	2107.417410880997	841.8531422284735	592.6796873141415	876.8309995173687	662.0410626304354	507.573990899637	422.52918431875753	310.8619311345144	1.2933497855178302	0.9454427741910134	0.5356993072524794	1.0	1.0	1.0
1200000	-44982.93265005669	1820.2962587647621	-46803.22890882145	6.996184952890475	2018.5983355950548	2294.8522004969373	0.7764082668283939	1.1936799846364077	0.9092122194690075	0.9267215320317101	1.244659326161282	0.9493186708731978	0.27203833219458856	0.26604288994689906	0.23720281390087647	0.22471596395763596	0.019249020004729986	1.1889670540042456E-4	1.1889670540042421E-4	-46803.22890882145	0.0	2.8654414119248117	-5.716381178692593	-10.824146224018058	-21882.239883414313	-0.6302077467468539	1.2827644627294907	23749.714616295827	1.0	6.414316379387124	6.909990704230738	6.937113237623479	7.437397051098666	7.697123582213596	6.717758895910478	6.346226995051717	6.767593245120222	6.473828994394509	6.19245527915098	6.000684241204449	5.672672890887315	610.5232518458807	1002.2379256744468	1029.7931518645491	1698.3238126900844	2202.0049873836456	826.9621250007	570.33676094866	869.217381338408	647.9600183648531	489.04537625680854	403.70493055770936	290.81080203290895	1.0954990167314933	0.9480527200102626	0.5728271506501945	1.0	1.0	1.0
1300000	-44389.1500571456	1932.4619074312134	-46321.61196457681	6.28524374805834	2019.309276799887	2266.423810242026	0.7565223057140329	1.1906479890220307	0.937399483823253	0.9356512091670135	1.273935188607582	0.9058438236660864	0.2708404959428006	0.26521668053611225	0.2372442235395118	0.22669859998157546	0.05025129625338865	1.1543283657163806E-4	1.1543283657163793E-4	-46321.61196457681	0.0	3.0185004130074065	-5.769429138531195	-11.279031840942746	-21848.329892521277	-0.8901436468091364	1.286320309489091	23829.034525407304	1.0	6.49514529535298	7.0265837455239994	7.045578950352185	7.588641284350938	7.869447333390153	6.802992098360161	6.402618194771304	6.866081930670735	6.5546669803374105	6.251299252316345	6.0479381992505985	5.690139419058457	661.9203922803049	1126.17672473118	1147.7731471634368	1975.6273734798747	2616.119346769302	900.5377621283551	603.4228500118037	959.1830481673626	702.5151595020444	518.6862914375813	423.2394943193453	295.93487672635246	0.9381019447830754	0.9480527200102626	0.6252547636327501	1.0	1.0	1.0
1400000	-43699.75534100666	2173.242588266039	-45872.9979292727	6.906359353233039	2018.6881611947122	2159.209162118132	0.7576851892076814	1.2119223026832537	0.9402907667736655	0.9000237183110765	1.2830597266241444	0.9070182964001773	0.27366802335760126	0.2646426780049278	0.23871261134205693	0.22297668729541406	0.020092973972312318	1.1787360981545875E-4	1.1787360981545845E-4	-45872.9979292727	0.0	4.776490417585022	-6.241365478080022	-10.95094943638593	-21604.362708153083	-0.693250001371833	1.2865017497003954	23825.371672427227	1.0	6.32852630877418	6.858116963808077	6.875065412897859	7.417551946684709	7.697841176973222	6.631867462549032	6.232485929491066	6.696635270105878	6.386999415612934	6.084354112558703	5.882141433823961	5.52438452800267	560.3302313554548	951.573531975018	967.8386726463428	1664.9526218839167	2203.5857017115904	758.8980618774868	509.01929805255713	809.6768926364886	594.0713414565065	438.93621770718266	358.5762875173704	250.73197201413024	0.8193908987716882	0.9313206976327895	0.6252603399081997	1.0	1.0	1.0
1500000	-42997.603933005	2213.1112099537904	-45210.71514295879	7.058450471342601	2018.5360700766025	2177.240665048571	0.7417404524508121	1.2314797705232543	0.9270537335414019	0.8657295102868491	1.3152012498887116	0.9187952833089695	0.27253978911915616	0.2670890317495083	0.24037710844813884	0.2199940706831967	0.02652497283339812	1.0976335878274411E-4	1.0976335878274409E-4	-45210.71514295879	0.0	4.067757483856188	-6.07527009695038	-11.359360220597328	-21600.364512201922	-0.9859166855772192	1.311921636411767	23862.920974859924	1.0	6.3486771990950315	6.89568149651063	6.9070686902568665	7.471447022891885	7.762372068854017	6.651380821452128	6.2376323418301105	6.724139277419251	6.406473150386562	6.092849739782654	5.885351226951229	5.512117184366227	571.7359157938312	987.9988131783216	999.3136469228341	1757.1474794655487	2350.473482724878	773.8521397704546	511.6456736580283	832.2553272194359	605.7535077205793	442.6811414014167	359.7290923634243	247.67494588478513	0.7466989824255916	0.9204400851990961	0.6525525560017944	1.0	1.0	1.0
1600000	-42506.82641260492	2270.789753028131	-44777.61616563305	7.123315972625423	2018.4712045753197	2152.218879782014	0.7001521926229431	1.246714966871595	0.9378420874551042	0.8568505578812614	1.3373172650953444	0.9211229300737499	0.27133236397988364	0.2588409752185236	0.24412073050498234	0.2257059302966104	0.10045188397233205	1.1386387457994262E-4	1.1386387457994307E-4	-44777.61616563305	0.0	3.3714946345114174	-5.882449122416126	-11.676180570992615	-21570.25895730885	-0.9740222627787042	1.3142047822605496	23889.981280695472	1.0	6.370823736922297	6.930250894919267	6.939890092104891	7.518415432814028	7.81641313927522	6.6769217841888295	6.253371835802835	6.753254781418658	6.429079648433536	6.107996903739759	5.896233014766621	5.513304659356118	584.539137098164	1022.7505503519038	1032.6567115975133	1841.646767742976	2480.990462020796	793.8716387925157	519.7624268849416	856.8430658081737	619.6034325258614	449.4375462368046	363.6649638384571	247.96922838061718	0.6705806095588869	0.9277325962516623	0.6695805592081763	1.0	1.0	1.0
1700000	-41879.08448710931	2507.692232367553	-44386.77671947686	6.870578004774006	2018.7239425431712	2037.5487269615023	0.6690123602117298	1.2685919402492316	0.9350800587565656	0.8058612781250142	1.3723998560320483	0.9490545066254089	0.26994017873573634	0.2666205922859793	0.24155884925257765	0.22188037972570676	0.09549839274593587	1.1273868863123022E-4	1.1273868863123052E-4	-44386.77671947686	0.0	4.793768121264892	-6.245112859743655	-11.905047598732933	-21339.41040683791	-0.8517965812861933	1.3142047822605496	23896.741897195323	1.0	6.26478665617073	6.828973572478642	6.837531123759976	7.421749751155923	7.722552878124739	6.571470858949336	6.14408240029804	6.649567995390655	6.32304377478261	5.999033901740229	5.78572752653871	5.398834836320316	525.7294128679318	924.2416583689046	932.1848423846818	1671.956457525834	2258.7184595282984	714.4198815907513	465.95189551938324	772.4505512456954	557.2666076998673	403.0392298460806	325.61885031444154	221.14859172260648	0.5328386257661533	0.9277325962516623	0.6765580195635506	1.0	1.0	1.0
1800000	-41229.63280610893	2632.0212662519048	-43861.654072360834	5.460882965143368	2020.1336375828018	1959.1120510598782	0.6568186873459231	1.31521635509036	0.8997056736075291	0.7739761037961764	1.401828301589166	0.952454878570844	0.27499648952305117	0.26444461248167744	0.2436249454319143	0.21693395256335712	0.1285843935779941	1.2425312456283832E-4	1.2425312456283813E-4	-43861.654072360834	0.0	3.863061962702048	-6.0221077218758285	-12.008402810277914	-21235.872487212797	-0.8438545137947836	1.3188900742431808	23915.385650157656	1.0	6.2422878527031695	6.819186136901434	6.826364493021919	7.4247874125575155	7.732732472597055	6.5531553557621685	6.115820418294961	6.634517884157855	6.301189570275216	5.969615827569779	5.751853805608837	5.355290143848562	514.0331989175761	915.2398269622588	921.8333815040085	1677.0430168331366	2281.828724471293	701.454022544871	452.96751780842004	760.9121295848437	545.2201021414729	391.35529395207044	314.77364890080037	211.7253982637589	0.40388426615491446	0.9379715124292443	0.6935309804559904	1.0	1.0	1.0
1900000	-41012.03158158993	2628.385751987335	-43640.417333577265	6.537278928326872	2019.0572416196183	1949.8953579352929	0.6561502902987866	1.348729884509048	0.8949139820617449	0.7375782930246143	1.4141662717349568	0.9484612783708481	0.27308621523078924	0.26316931325230525	0.24998671031498473	0.21375776120192078	0.10002159230826106	1.164253972402633E-4	1.1642539724026335E-4	-43640.417333577265	0.0	3.6562945284260366	-5.965580233698761	-11.99016171783066	-21238.43453683615	-0.7903350299038965	1.316730175217452	23915.543253809123	1.0	6.176163333917509	6.7530616181157725	6.760239974236258	7.358662893771855	7.666607953811394	6.487030836976507	6.049695899509299	6.568393365372193	6.235065051489555	5.903491308784117	5.685729286823177	5.2891656250629	481.1424277762653	856.6775711557892	862.8492325320843	1569.736254980121	2135.8243291943086	656.5709998719037	423.9840766726005	712.2246386493879	510.33381534338474	366.31415373890275	294.63263841915733	198.17800164859807	0.3377597473692533	0.9379715124292443	0.6935309804559904	1.0	1.0	1.0
2000000	-40497.361490375326	2831.0284042030257	-43328.38989457835	6.139134700110922	2019.4553858478343	1853.9254375045634	0.640140357275011	1.359358575507422	0.8834760116494461	0.742068089233706	1.4279774297640937	0.94697953657032	0.27314169700720003	0.25760973660279796	0.24542554175708897	0.22382302463291306	0.11822578414411547	1.2176025164600358E-4	1.2176025164600303E-4	-43328.38989457835	0.0	3.998271312993224	-6.057517768007656	-12.032919369105205	-21038.569088494114	-0.6864086551179485	1.3182524426462547	23917.51567846438	1.0	6.092754213568649	6.67030476336331	6.677334893383906	7.276538006953239	7.584867514933411	6.40370204194034	5.965841084447763	6.485306323643598	6.1516560965588045	5.819681227368932	5.60170782688119	5.204600902409058	442.6388557676927	788.635915175758	794.1996622162923	1445.973399967794	1968.1858614241344	604.0772227154627	389.88081289236385	655.4397101710757	469.49427115392564	336.86465328099456	270.8886435113954	182.1081793281964	0.2500058649253716	0.9379715124292443	0.6944871544973426	1.0	1.0	1.0
2100000	-40127.368800204495	2816.1665994160517	-42943.535399620545	6.212979295420513	2019.3815412525246	1873.3768197680229	0.6396452702754705	1.3585363712017764	0.8754987083270525	0.7353026528943738	1.4497347808606011	0.9412822164407245	0.272099398701045	0.26431995037171074	0.2445397897399294	0.21904086118731494	0.13925224921899002	1.2609546777251333E-4	1.2609546777251292E-4	-42943.535399620545	0.0	3.146304028450186	-5.811760775422332	-12.128353555088642	-21062.466814621424	-0.7295608186214079	1.3218249221653176	23925.687121296167	1.0	6.111364632925289	6.693507627301495	6.699862180759723	7.3043145852164475	7.615265509322951	6.423516341577063	5.98202607794334	6.506470194432552	6.170424067622967	5.835686724352257	5.6161430591655765	5.215434537571333	450.9536817122346	807.1484685941082	812.2938677290438	1486.700605974795	2028.933388003148	616.1659592267049	396.2423733513167	669.45918136162	478.38893233758904	342.2997189088725	274.82734363532376	184.09179840477128	0.23271407652364506	0.9404680753760086	0.7008143464733387	1.0	1.0	1.0
2200000	-39790.65988146529	2903.2348736949803	-42693.89475516027	6.158678067142663	2019.4358424808024	1845.9362732882712	0.640098824586454	1.3761795644607941	0.8812645940532726	0.6901695730720446	1.4812150487146172	0.9310723951128163	0.2718042964878196	0.2648692079889849	0.244724609784255	0.21860188573894057	0.14225428196022022	1.2352023806183073E-4	1.2352023806183086E-4	-42693.89475516027	0.0	6.381512778543658	-6.544217837723238	-13.292764552318157	-20976.8474659761	-0.7971619645532089	1.332555787208728	23929.480849645966	1.0	6.070151810160183	6.65242033707335	6.658913595465743	7.263405345822997	7.57439146060346	6.3826090192824125	5.941051268099021	6.465449206329078	6.129282335192022	5.794495855204362	5.574874250309227	5.174162674969438	432.746371884156	774.6569894126735	779.7034035150302	1427.1080684418412	1947.6746651991587	591.4688499837904	380.33455302817833	642.5529374728268	459.1065578022411	328.48653745224817	263.7163912971225	176.64864000590586	0.18825152966911762	0.9416024533644918	0.7008143464733387	1.0	1.0	1.0
2300000	-39204.5324159519	3139.3132956616028	-42343.8457116135	6.257990607332179	2019.336529940613	1740.7692631154723	0.6321272756907503	1.3883071731948433	0.860979343345979	0.6755537435588346	1.516262660195759	0.9267698040138321	0.26937881406267805	0.26313599828184014	0.24610573266740585	0.22137945498807599	0.13477956181693004	1.2578358791956928E-4	1.2578358791956944E-4	-42343.8457116135	0.0	3.8169468621791274	-6.009757392289782	-12.122928227833826	-20754.986742527653	-0.7856583570603319	1.3476151752810777	23941.575786265592	1.0	6.018633278841209	6.601506758846117	6.607862542814133	7.213077895328967	7.52442057187136	6.3311649868279	5.889119370820083	6.414229391450444	6.077763957292449	5.742605446787959	5.522787795843451	5.121572363702106	411.01646677564764	736.2036352918361	740.8976879447861	1357.0627430159564	1852.7393856995643	561.8107148404048	361.08716042826455	610.4701459977252	436.0530705089737	311.8759294768886	250.33193966831837	167.59868864476135	0.13270338636879742	0.9416024533644918	0.7017011638154667	1.0	1.0	1.0
2400000	-38999.440399302286	3179.982029365828	-42179.42242866811	6.07179991406081	2019.5227206338843	1722.895538464732	0.5946792776789197	1.4189398914685813	0.8538363768186873	0.6471098535323738	1.5340602641045078	0.9513743363969283	0.27408171055321157	0.2680845584767652	0.2439804684477941	0.2138532625222291	0.15891786404033556	1.2141921812194688E-4	1.2141921812194714E-4	-42179.42242866811	0.0	3.5501846520982716	-5.9353630470452625	-12.102215837660305	-20717.17861398515	-0.7929435245970041	1.357702268891889	23945.15218304575	1.0	5.996451011793927	6.579324491798835	6.58568027576685	7.190895628281684	7.502238304824078	6.308982719780618	5.8669371037728	6.392047124403161	6.055581690245166	5.720423179740676	5.500605528796168	5.099390096654824	401.99956711654534	720.0527633811097	724.643837673853	1327.2914331682641	1812.0938970494983	549.485683478852	353.1656123712881	597.0776216190271	426.48691659385764	305.03397984834123	244.8401451444511	163.92190029036232	0.11052111932151498	0.9416024533644918	0.7017011638154667	1.0	1.0	1.0
2500000	-38777.67835640085	3239.692590289056	-42017.37094668991	6.763405865648782	2018.8311146822964	1723.4636353196165	0.5979561328713544	1.4470330217995293	0.8426371699377565	0.6436395885742701	1.5767358662613034	0.8919982205557843	0.27533653414240056	0.25893567430603703	0.24181555044051825	0.22391224111104419	0.13214497508948708	1.258589639820817E-4	1.258589639820816E-4	-42017.37094668991	0.0	0.833077782733941	-4.4730603758117375	-15.826523888504694	-20671.777239083465	-0.9384970493473547	1.3794714171433535	23960.891024868604	1.0	5.958087459337368	6.54289265052279	6.548858607901078	7.156351969585129	7.468821801086196	6.270942299914434	5.827348773065511	6.35467558466717	6.017239512445254	5.680901297336801	5.460446689602766	5.057652194731729	386.8695125646523	694.2920202917975	698.4465173466677	1282.2247954643422	1752.5406272368944	528.9755967645841	339.4575061092843	575.1757145680339	410.44400486782797	293.21358348612694	235.20246339851508	157.22095847360268	0.058581012111607045	0.9419358577748065	0.7044788265724935	1.0	1.0	1.0
