# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Mon May 18 09:49:38 CEST 2026 [seed=1779090574013]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Alignment_101025_sa_cov2_lag0.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.coefficients3	skygrid.indicators1	skygrid.indicators2	skygrid.indicators3
0	-123927.28006851552	-27188.681774402667	-96738.59829411286	19.059610428347632	2006.5349101195975	282.8482410668243	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	4.0954E-4	4.095400000000001E-4	-96738.59829411286	0.0	1.0	-4.655531579882204	-13.330234778693317	-27165.2339413948	0.0	0.0	-0.9770342091474047	1.0	0.14935354	0.14543903000000002	0.15226065	0.15071045	0.15886999000000002	0.16289068	0.1462791	0.1407778	0.14880744	0.14544076	0.14124564	0.13903497	1.1610834060828064	1.1565472177486391	1.1644637143467795	1.1626599611471238	1.1721855409316202	1.1769080230705957	1.1575192065820203	1.1511688298504092	1.1604495115354045	1.1565492185770565	1.151707518676031	1.149164285576023	0.1	0.01	0.01	1.0	0.0	1.0
100000	-69261.8632121094	3956.1365217410057	-73217.9997338504	20.696699691815613	2004.8978208561296	956.747631459777	0.9962579637537228	1.0145150645975476	0.9876912355048172	0.9967179041839874	1.0	1.0048178319599252	0.26601161691111913	0.25224630757140726	0.22917319931917488	0.2525688761982987	0.3077408698117225	0.0010066356392649898	0.0010066356392649882	-73217.9997338504	0.0	12.181980014188365	-7.242309613717083	-5.515310941412571	-18794.347151877868	1.1741827920219363	1.3823631414684185	22881.109957107004	1.0	4.997195126458338	4.834393460155894	5.118099748524573	5.053628041183922	5.392977463783799	5.56019508021231	4.869331369577685	4.640536244049934	4.974483218718221	4.834465409616414	4.659993374460365	4.568053193021354	147.99746222050305	125.76228023496768	167.017692267114	156.58954849320557	219.85702831165253	259.87352756129167	130.2338094913336	103.59988751372458	144.6740409899757	125.77132908871053	105.63538226292887	96.35633986138365	2.9446167577929607	-0.2862985689357085	0.415892835380274	1.0	0.0	1.0
200000	-58800.13321899021	3402.8903299492376	-62203.02354893945	15.165480932093121	2010.4290396158522	1091.4117868331014	0.9678303998055835	1.0417731913717885	0.9908190125256291	0.9879203665033436	1.020251684497473	0.9914053452961825	0.259692527890652	0.2666951310185202	0.23565961107553507	0.23795273001529268	0.12391410606302368	6.503483205815926E-4	6.503483205815898E-4	-62203.02354893945	0.0	4.434297847919844	-6.164350148113713	-7.62247369893135	-19473.299374389666	0.6757597590948852	1.3920965144764845	22918.17917097775	1.0	5.3118132686394794	5.140458181255361	5.439070087011444	5.371211106842059	5.728389576104933	5.904392622793905	5.1772316901386635	4.936415919524653	5.287908102163862	5.140533910861665	4.956895306237623	4.8601246884521405	202.71747657065717	170.79400500828524	230.2279918863294	215.1232472354058	307.47370644815754	366.6444666531185	177.19161012729697	139.2701983846371	197.92894490354024	170.8069396608055	142.1517723572373	129.04029093845253	3.1513946825544856	1.8026363670779917	0.43774338904260834	1.0	0.0	1.0
300000	-54020.44133637693	3146.3055348811567	-57166.74687125808	7.337843218062808	2018.2566773298825	1173.52226004989	0.9363598216127245	1.063246890745942	0.982860284858031	0.9967496982275799	1.040469133973345	0.9803141705823775	0.2664963213537516	0.2738142827751555	0.23107265640749372	0.2286167394635991	0.10249389209058218	4.589862383191693E-4	4.589862383191703E-4	-57166.74687125808	0.0	19.332834889576155	-7.7710468193505555	-8.77405186922087	-19791.619761173617	0.33797809677572493	1.4018907661959352	22964.386844261888	1.0	5.493860255981516	5.3113939433551	5.629368823362716	5.557109644606378	5.937448735968452	6.124864396808227	5.350551967028068	5.094120912911025	5.468405000195917	5.311474583517174	5.115928250150972	5.0128827084781085	243.19418902175167	202.63248982693594	278.4862881102747	259.07294024175224	378.96685065559683	457.08272718953754	210.72457879160032	163.06043727471734	237.0817456919673	202.64883080261768	166.65540711316478	150.33749125657772	3.193353051028571	-0.7269615900565274	0.4661281044790191	1.0	0.0	1.0
400000	-50761.25111308037	3032.7624190440356	-53794.0135321244	3.6125394934302113	2021.981981054515	1241.0955555193711	0.9094188255449249	1.0898235244358456	0.9673650138547902	0.9782398092324742	1.0816889627670538	0.9734638641649109	0.2572837966675261	0.2739732079184757	0.236162727456612	0.23258026795738623	0.07942295603994937	3.3086725049474164E-4	3.3086725049474055E-4	-53794.0135321244	0.0	8.342140846857077	-6.829059669249462	-7.205475635147878	-19933.49991339768	0.17918937451022193	1.4074211985784455	22991.198858006283	1.0	5.546309673169728	5.356842324705187	5.687017558293217	5.611985872695344	6.006918165240353	6.201524763077092	5.3975027995601765	5.131232762158821	5.5198777266434735	5.356926058943404	5.153876823434856	5.046877535342577	256.29001469517976	212.05428955715777	295.01244983895407	273.68720664375667	406.2294571054548	493.50093972534955	220.85420977629326	169.2256044328677	249.60451534183244	212.07204650497636	173.10127423753102	155.5360496570322	3.1575344851797444	0.7121927997837141	0.48401293767174214	1.0	0.0	1.0
500000	-48347.778946841805	3195.1028973214948	-51542.8818441633	3.979529742296036	2021.614990805649	1225.643265230163	0.8719271581865208	1.1022112118391498	0.9653053937936593	0.9766382928915469	1.1109896082502937	0.972928335038829	0.262672152360023	0.27198899122537107	0.23660078710505264	0.22873806930955343	0.09010944020049162	3.0405877976253846E-4	3.040587797625395E-4	-51542.8818441633	0.0	9.482006861179938	-6.9672536766933675	-7.2361133071049935	-19773.670227934483	0.16487226807064767	1.416664587361097	22995.465220104	1.0	5.522731658286024	5.333264309821483	5.663439543409513	5.5884078578116405	5.983340150356649	6.1779467481933885	5.373924784676473	5.1076547472751175	5.49629971175977	5.3333480440597	5.130298808551152	5.023299520458873	250.31788703912335	207.11295273310742	288.1380032762987	267.3096857019049	396.76340678597705	482.00126965849614	215.70781522896684	165.28227127746405	243.78817469772872	207.13029590452788	169.06762935127938	151.91171359081716	3.1339564702960407	0.8713341180532232	0.48401293767174214	1.0	0.0	1.0
600000	-46633.38930825684	3179.7300652498084	-49813.11937350665	3.6898736788188815	2021.9046468691263	1223.5552208981226	0.8685773955198983	1.1063530512149842	0.9555078610015463	0.9566272021625366	1.1351416848182894	0.9777928052827449	0.26565099978546747	0.26832158153360197	0.2415370389554641	0.22449037972546654	0.09379182723371493	2.769551937474909E-4	2.769551937474908E-4	-49813.11937350665	0.0	4.91641654851778	-6.271349867489836	-7.899521103176654	-19792.05425162919	0.18358533940971303	1.4261423624584901	22999.936731066922	1.0	5.486674624475937	5.297138486407745	5.627433596183614	5.5523746689530515	5.947450348926518	6.142127602265863	5.337813723795552	5.0714470121625395	5.460233081345624	5.2972222510472164	5.094099294781264	4.987061158630581	241.45294864316392	199.76436289318426	277.94787502037354	257.84913580584936	382.7761482254242	465.0419433470526	208.0573418742121	159.4048212544551	235.1522275758173	199.78109678386568	163.0569122511278	146.50523456392716	3.097032147743464	-0.06031543598143685	0.4841886674658946	1.0	0.0	1.0
700000	-45126.20864885647	3259.9107828580145	-48386.119431714484	4.466597865701926	2021.1279226822433	1229.0948716432715	0.8379606096713224	1.1001422285606484	0.9594593072103191	0.9400462422940894	1.1751064673115517	0.9872851449520689	0.27265802676056056	0.25708629454511756	0.24426691106265122	0.22598876763167067	0.10254718963945589	2.503255709500866E-4	2.503255709500866E-4	-48386.119431714484	0.0	15.495279771717104	-7.5136144698217855	-9.451140656161474	-19739.08628166322	0.031138187703778117	1.4334369893059975	23032.286738998082	1.0	5.564942875512274	5.365972343544502	5.712708297797267	5.633913220340206	6.048654277180604	6.253021829742099	5.408672240796053	5.129046799166245	5.537185172119614	5.366060277671712	5.152826626954602	5.040460536203732	261.1102874923187	213.99921430528963	302.6897331257742	279.7547203030241	423.5426753179898	519.5805387182263	223.33485581953306	168.8560875464432	253.96213271865298	214.01803296681234	172.91957931298393	154.54117044376662	3.0563530115720443	-0.3430882553208505	0.5082897526581132	1.0	0.0	1.0
800000	-44178.08550174211	3139.106350245974	-47317.191851988086	3.662573569176378	2021.9319469787688	1263.8761854956408	0.844379585853507	1.093302928628384	0.9371287795933774	0.9004774646056494	1.217143745002402	1.0075674963166796	0.26582112050845125	0.2632757407067475	0.2462768920158595	0.2246262467689418	0.04840226539217852	2.290960447334059E-4	2.2909604473340573E-4	-47317.191851988086	0.0	2.7742186386069676	-5.683439210785997	-9.933602026857683	-19872.99773240274	-0.059633389442178705	1.4357011030599178	23046.079799084266	1.0	5.602088555167359	5.39901203151428	5.752903291284294	5.672482184436438	6.0957819123227495	6.304366830457254	5.442593091525684	5.157197248987874	5.57375803881488	5.399101780265955	5.181467801579605	5.066782903969393	270.991798116074	221.18778166224357	315.1041727460165	290.7553478248821	443.9810637552123	546.9551631730008	231.04051656471282	173.6769994291299	263.4221922546313	221.20763388037608	177.9438056012999	158.66307106783955	3.041730979590035	0.24310261633201713	0.518778911416957	1.0	0.0	1.0
900000	-43288.69088723328	3193.1868476657746	-46481.877734899055	4.36505834079702	2021.2294622071481	1260.8129604423052	0.8234830736816594	1.0892042002414601	0.9648133628501777	0.8752414256513382	1.2483944060321537	0.9988635315432106	0.2730859054852759	0.2601095413011183	0.23687124472284632	0.2299333084907595	0.10773217235612202	2.214480376053148E-4	2.214480376053147E-4	-46481.877734899055	0.0	4.484203498590783	-6.1759288934455245	-8.561465705394896	-19817.65810146508	-0.0639426907419092	1.4344144813395405	23045.13619602668	1.0	5.599669094853078	5.396592571199999	5.750483830970013	5.670062724122156	6.093362452008468	6.3019473701429725	5.440173631211403	5.154777788673592	5.5713385785005975	5.396682319951673	5.179048341265323	5.064363443655111	270.3369367400433	220.65327347392412	314.3427122383849	290.0527271238549	442.9081676293385	545.6334264515478	230.4821988899779	173.2573027459767	262.78562310199936	220.673077718461	177.51379802836854	158.27965607975847	3.0393115192757536	0.706248988315566	0.518778911416957	1.0	0.0	1.0
1000000	-42492.385845378536	3488.5427199666283	-45980.928565345166	5.249816312016612	2020.3447042359285	1172.4295754851082	0.8176309831321612	1.1058008570190274	0.9589030887726455	0.8689781353755369	1.2625100479601958	0.9861768877404331	0.2661082778892861	0.26733244617714425	0.24249853212661773	0.22406074380695185	0.09015634309580729	2.2841827217800912E-4	2.2841827217800936E-4	-45980.928565345166	0.0	6.313141229854199	-6.532870028886135	-8.121117633756766	-19532.300582788743	0.1475454236529879	1.4404071880741258	23053.856987508298	1.0	5.439277936455182	5.234205072356641	5.591575254369687	5.510363569145851	5.937824538086181	6.1484599468480345	5.278214555265935	4.9900131335642905	5.410668917424903	5.234295703381951	5.01452227742645	4.898709971805383	230.27584961980523	187.57993458633507	268.15770377612296	247.2409999282975	379.1092939641943	467.99609265173285	196.01958060093776	146.93835330733202	223.78122878949722	187.59693591854673	150.5841821170884	134.11665377555445	2.8537508075930993	-0.9200417797943781	0.5238787590235843	1.0	0.0	1.0
