# BEAST v10.5.0
# Generated Mon May 18 09:52:12 CEST 2026 [seed=1779090726192]
# Alignment_101025_sa_cov4_lag1.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	precision	precPrior	randomWalk	coalescent	samplingBetas1	samplingBetas2	samplingModel	skygrid.cutOff	logPop1	logPop2	logPop3	logPop4	logPop5	logPop6	logPop7	logPop8	logPop9	logPop10	logPop11	logPop12	effPop1	effPop2	effPop3	effPop4	effPop5	effPop6	effPop7	effPop8	effPop9	effPop10	effPop11	effPop12	skygrid.coefficients1	skygrid.coefficients2	skygrid.indicators1	skygrid.indicators2
0	-123680.13516499357	-26609.864312062888	-97070.27085293068	25.61552328225208	1999.9789972656931	287.6285512553724	1.0	1.0	1.0	1.0	1.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	4.0954E-4	4.095400000000015E-4	-97070.27085293068	0.0	1.0	-4.655531579882204	-13.330237487616458	-26587.3354648793	0.0	0.0	-0.9770342091474047	1.0	0.14543903000000002	0.15226065	0.15071045	0.15886999000000002	0.16289068	0.1462791	0.1407778	0.14880744	0.14544076	0.14124564	0.13903497	0.13335334000000001	1.1565472177486391	1.1644637143467795	1.1626599611471238	1.1721855409316202	1.1769080230705957	1.1575192065820203	1.1511688298504092	1.1604495115354045	1.1565492185770565	1.151707518676031	1.149164285576023	1.1426536722581773	0.1	0.01	1.0	1.0
100000	-60559.4520681508	3631.6862648731694	-64191.13833302397	18.59641998222564	2006.9981005657196	1171.7781465111016	1.0023639519075132	1.0099653448412809	0.9841704490295733	0.9870190056240132	1.0250940584226125	0.9913871901750071	0.2576792574070387	0.2642141522719543	0.24287377879385727	0.2352328115271497	0.14118895966572934	8.507830829083589E-4	8.507830829083591E-4	-64191.13833302397	0.0	9.022929822453243	-6.913532282506292	-8.530397814919672	-19672.034281221142	1.0664333878325165	1.2413308807920949	23386.44999836084	1.0	5.434121952932235	5.794350889784221	5.712489558031947	6.143369967582942	6.355690337833911	5.478483486260278	5.18797661981157	5.611997406736697	5.434213308953348	5.212681822654419	5.095943085546432	4.795913542052899	229.09160672536615	328.43892171473686	302.6235300854681	465.6200543666356	575.7596721821337	239.48325220912756	179.1057869479021	273.69036338152085	229.11253657904658	183.58574299790484	163.3578324117901	121.01488348648441	3.034625430334152	0.528069486210001	1.0	1.0
200000	-55250.96171277346	3373.4157506514525	-58624.37746342491	7.79471584260449	2017.7998047053406	1284.0172453645293	0.9767716359185197	1.0512525369657597	0.9707903298266766	0.9554252764211723	1.0504257006677389	0.9953345202001328	0.26724376280536233	0.26850459996733544	0.2271296432347323	0.2371219939925698	0.10583780564964387	4.794804690575251E-4	4.7948046905752336E-4	-58624.37746342491	0.0	7.117485360602722	-6.659635372005345	-9.613437493325478	-20060.623526624215	0.7707405890229453	1.2416255307162072	23459.45153418917	1.0	5.717601937563905	6.116403644703016	6.025776725231241	6.502795158018449	6.737850472720405	5.766713636854741	5.445099734074405	5.914524026209191	5.71770307584973	5.4724503327105	5.3432113880139	5.011055134318621	304.17461792309996	453.2317774809164	413.963052730824	667.0034097813	843.745132026823	319.48605829455886	231.62037900432534	370.37797053625155	304.2053831782947	238.0427626925252	209.18340185669103	150.062989255141	3.0611709527325415	0.584614368931591	1.0	1.0
300000	-51831.97468382863	3183.469937462372	-55015.444621291004	3.8666603346347497	2021.7278602133104	1399.1994640618434	0.9578384672207414	1.0676834930409467	0.9823964361972709	0.9397309585039597	1.0574037870421173	0.9949468579949635	0.2664065510951191	0.2672920082163178	0.2382200973553223	0.2280813433332406	0.10192362814606282	3.339017668726486E-4	3.339017668726465E-4	-55015.444621291004	0.0	7.416174119973636	-6.703319994961227	-9.939028530138316	-20285.294099457682	0.6230392106961871	1.2379296558955664	23494.848737868244	1.0	5.78155800020631	6.187433848507345	6.095199344088121	6.580679364852429	6.819904206533069	5.831540867015403	5.504222018375566	5.981973189879098	5.781660932532876	5.532057775405298	5.40052632663453	5.06247812166524	324.2640004476602	486.59582409356364	443.72248981648636	721.0290046595426	915.89726890396	340.8835307932443	245.7272100416365	396.2214174133839	324.2973794135058	252.66330077266136	221.52297897044463	157.98152908459815	3.0780059338018244	0.5949845466341348	1.0	1.0
400000	-49329.42492746384	3329.8730964500464	-52659.298023913885	4.816363372915674	2020.7781571750295	1371.2958538875712	0.9610376805309411	1.072895801089163	0.9704650285657426	0.936699382613482	1.0730504932498321	0.9858516139508388	0.2613969630325257	0.27011869586447285	0.23929224000009994	0.2291921011029013	0.07793215188087023	2.842530849648155E-4	2.8425308496481556E-4	-52659.298023913885	0.0	4.695418720471424	-6.223607187179195	-9.97759744749847	-20176.57956074371	0.5958256753910144	1.254647278392768	23534.640109096843	1.0	5.698095653340401	6.115285962743824	6.020480268841615	6.519493848781513	6.765387478903866	5.749471875296555	5.413028471952327	5.9040977481650305	5.698201455075951	5.441640196784742	5.306442091160438	4.9589702329191745	298.29879541324806	452.7254914859597	411.7763115766495	678.2350089703789	867.3022039972311	314.02477224504753	224.30987624201458	366.5363684405787	298.3303576131537	230.82046413158758	201.6315639512682	142.44703307877305	2.9191775979970354	0.6115707257270602	1.0	1.0
500000	-47570.12094216581	3254.414552208873	-50824.535494374686	3.9396482239489496	2021.6548723239962	1400.1958286314602	0.9825730669098303	1.0875935638664884	0.9830373322537675	0.9026655053855098	1.0788697765600868	0.9652607550243164	0.26549386208215264	0.26666517226345976	0.24203777127599083	0.22580319437839652	0.07269549858306297	2.446892436293414E-4	2.446892436293413E-4	-50824.535494374686	0.0	6.575214420589423	-6.575757841226388	-10.409603231651843	-20276.666547878132	0.3024073114146718	1.2755545805468724	23563.55859146772	1.0	5.750595465089288	6.176134746300418	6.079431764643056	6.5884317949310915	6.839246342292682	5.802999847621154	5.459823410392637	5.960720152513153	5.7507033841695785	5.4890077239899675	5.351103982240206	4.9966783844631975	314.37780556898616	481.1286732573795	436.78092982106216	726.640454685773	933.7851151186434	331.29189594298015	235.0559122687882	387.88936317812073	314.4117347633978	242.01694006853117	210.8409340766537	147.9210054725071	2.9160646402806654	0.623809712665218	1.0	1.0
600000	-45668.98180679482	3527.6347134993225	-49196.61652029414	4.667575420076422	2020.9269451278687	1376.2504733840567	0.933536525527037	1.0987681210314206	0.9864770579736274	0.8870165542384167	1.1292162409889055	0.9649855002405919	0.2666822204627563	0.2652754326057618	0.24401424093384871	0.22402810599763284	0.06866649437382373	2.2981591172098147E-4	2.2981591172098164E-4	-49196.61652029414	0.0	6.360670512720397	-6.540770745349583	-11.299114374687882	-20064.75621863696	0.38070206249818195	1.2755545805468724	23626.67015652505	1.0	5.706063925133067	6.159336925117135	6.056331509310434	6.5985046550280195	6.865665566703829	5.7618836643001	5.396341351064777	5.9298830921163255	5.706178877635548	5.427427697169156	5.280536339562784	4.903011722990845	300.68521648958983	473.11426062222745	426.8068245365559	733.9967897945319	958.7837620383854	317.9466699956743	220.5978478910274	376.1105409670303	300.71978299439917	227.563130629698	196.47522453383016	134.69483294979452	2.6867979084880487	0.6644653322584173	1.0	1.0
700000	-44510.360950173395	3720.3651787807744	-48230.72612895417	5.467692965482332	2020.126827582463	1323.9638188180454	0.92561100762155	1.1009512038357068	0.9689682586692664	0.883854925151473	1.1638304167259568	0.9567841879960463	0.2645942546424131	0.2669193462157906	0.24297798483420888	0.22550841430758706	0.07491642105659996	2.2489088720253696E-4	2.248908872025368E-4	-48230.72612895417	0.0	5.997719903077037	-6.478974365954269	-11.991177064441015	-19910.910577404295	0.39187244003641314	1.2673895222676057	23666.335093562197	1.0	5.69933237917147	6.176794662768321	6.068292278872437	6.639398937041588	6.920817108829963	5.758130984280111	5.373081207137533	5.935095838685554	5.699453466208071	5.405826501474942	5.251096166674843	4.853424640797943	298.66793745561216	481.44628277839274	431.9424141898864	764.6352609378708	1013.1475081795093	316.7557538409891	215.52592569081673	378.076228764178	298.70410446072	222.7002064901235	190.7752753837484	128.17860473264227	2.5189407671752315	0.6999250670615633	1.0	1.0
800000	-43324.87972890461	4041.868114555061	-47366.74784345967	3.861324316255186	2021.73319623169	1269.380566733493	0.8897218875125177	1.1106616683810533	0.9720107733420184	0.8443037459622158	1.2029326296095577	0.9803692951926367	0.274106652668737	0.2650152709535693	0.24490395627900877	0.21597412009868455	0.03204686949961522	2.2260334574434403E-4	2.2260334574434416E-4	-47366.74784345967	0.0	4.238544158787972	-6.117694674461345	-11.903407944524167	-19646.81366449054	0.2738854976960451	1.3105216780463422	23722.813614756076	1.0	5.538418644415226	6.0341952594205415	5.921530979003098	6.514543946773285	6.806756658443787	5.599472625869414	5.199653243944191	5.783225436313639	5.538544376066059	5.233654570837816	5.072989143931332	4.660063872644944	254.27558124879363	417.4627252306823	372.98230506074526	674.8861073426372	903.9342798276768	270.28382913400463	181.2093955243369	324.8051409835683	254.30755374732595	187.47669996545906	159.65083413679602	105.64282962811549	2.2360346824641106	0.726772548170838	1.0	1.0
900000	-42371.95171557728	4127.24508363858	-46499.19679921585	4.0706979701284745	2021.5238225778166	1256.7886980480553	0.8748889170881771	1.133611348225628	0.9819464750501333	0.8223736392059338	1.2131513396053044	0.9740282808248232	0.2729997305442596	0.2655237468111169	0.24317006777989872	0.21830645486472444	0.028281086474591995	2.149560781097225E-4	2.1495607810972128E-4	-46499.19679921585	0.0	3.475623856037283	-5.9136040683652995	-12.295895493743368	-19600.43040112681	0.21875948946412957	1.3193648197345498	23762.65658265585	1.0	5.562333952009201	6.078822638866653	5.961451580032179	6.579238865158125	6.883659354478974	5.625938587149877	5.209415941061572	5.8173680432804105	5.562464936354306	5.244837742226016	5.077460191823741	4.647284131311736	260.4299585753238	436.51495631195064	388.17317991571974	719.9911103214571	976.1920645277635	277.53265089555606	182.98715169534404	336.0863238816891	260.46407305707635	189.5850510853567	160.3662387747234	104.30133184701579	2.1219862139680354	0.7571349428104353	1.0	1.0
