# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Wed Nov 05 06:31:30 CET 2025 [seed=1762319691986]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Alignment_101025_glm.xml
state	location.coefficients1	location.coefficients2	location.coefficients3	location.coefficients4	location.coefficients5	location.coefficients6	location.coefficients7	location.coefficients8	location.coefIndicators1	location.coefIndicators2	location.coefIndicators3	location.coefIndicators4	location.coefIndicators5	location.coefIndicators6	location.coefIndicators7	location.coefIndicators8	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8
7400000	0.4537862643842139	0.9026733267118613	-0.3910612578566781	0.28168175510038573	-0.2947772707201527	0.17277343213439	-0.34901058570092836	0.12594213835618023	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4537862643842139	0.9026733267118613	-0.3910612578566781	0.28168175510038573	-0.2947772707201527	0.0	-0.34901058570092836	0.12594213835618023
7500000	0.3767982510809083	0.9548798438642976	-0.4332524721716079	0.277728909137174	-0.22748038038513851	4.687364391398875	-0.26556643836559096	0.1476110301963718	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3767982510809083	0.9548798438642976	-0.4332524721716079	0.277728909137174	-0.22748038038513851	0.0	-0.26556643836559096	0.1476110301963718
7600000	0.5711215094877159	0.9365086307096526	-0.4480074675378447	0.04466810974967442	-0.18473112857863785	-1.3855971209309252	-0.27304830773414374	0.09354823919806401	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5711215094877159	0.9365086307096526	-0.4480074675378447	0.0	-0.18473112857863785	-0.0	-0.27304830773414374	0.09354823919806401
7700000	0.35526949014829384	0.9698198989290993	-0.389736498171514	0.36128515553485685	-0.22293713183974476	-0.9748458065139124	-0.3149596776951536	0.13790281700163037	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.35526949014829384	0.9698198989290993	-0.389736498171514	0.36128515553485685	-0.22293713183974476	-0.0	-0.3149596776951536	0.13790281700163037
7800000	0.41191399006820095	0.9330713155443495	-0.40089161222467085	0.3076809605072442	-0.25619564551802476	2.032715715297948	-0.33187098372019475	0.1924440001116888	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.41191399006820095	0.9330713155443495	-0.40089161222467085	0.3076809605072442	-0.25619564551802476	0.0	-0.33187098372019475	0.1924440001116888
7900000	0.6327265442495218	0.9707485421464271	-0.5259912751742732	-1.1555628016227628	-0.1703675688458975	-2.6411763139704445	-0.33946211858230074	1.3158662106119354	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.6327265442495218	0.9707485421464271	-0.5259912751742732	-0.0	-0.1703675688458975	-0.0	-0.33946211858230074	0.0
8000000	0.5773586145915829	0.9782044330204256	-0.43266135565286357	0.23262148658027393	-0.2501905703808537	2.6833489341595613	-0.30213576286896954	0.08360037551594673	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5773586145915829	0.9782044330204256	-0.43266135565286357	0.23262148658027393	-0.2501905703808537	0.0	-0.30213576286896954	0.08360037551594673
8100000	0.5108300236128228	0.9914237617611589	-0.4636726665624854	0.1816284001857007	-0.24173702630289617	-4.118251203473573	-0.21832286453310157	0.07994504547764325	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5108300236128228	0.9914237617611589	-0.4636726665624854	0.1816284001857007	-0.24173702630289617	-0.0	-0.21832286453310157	0.07994504547764325
8200000	0.3863663814438711	0.8196068882769831	-0.3394004753181377	0.46531736996452727	-0.3255648395307168	1.5009990821278065	-0.4102422200760167	0.2259258342306692	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3863663814438711	0.8196068882769831	-0.3394004753181377	0.46531736996452727	-0.3255648395307168	0.0	-0.4102422200760167	0.2259258342306692
8300000	0.5214142209668073	1.0250394083193257	-0.5313781821444664	0.24277513225628422	-0.27311412993436746	1.5794330592698773	-0.3588280616348093	0.15019604334761721	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5214142209668073	1.0250394083193257	-0.5313781821444664	0.0	-0.27311412993436746	0.0	-0.3588280616348093	0.15019604334761721
8400000	0.6115628493330947	1.0826147960422194	-0.4818378179321681	3.663125904566576	-0.19727831454365355	2.429960494135787	-0.3354840065263965	0.14701255674830033	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6115628493330947	1.0826147960422194	-0.4818378179321681	0.0	-0.19727831454365355	0.0	-0.3354840065263965	0.14701255674830033
8500000	0.5232235835255356	1.0637440702509855	-0.5187611252881174	-0.38503172476161085	-0.2941176551991254	4.493235826073252	-0.36207141538128906	0.10242588164893769	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5232235835255356	1.0637440702509855	-0.5187611252881174	-0.0	-0.2941176551991254	0.0	-0.36207141538128906	0.10242588164893769
8600000	0.36069957923212737	0.8608847611638465	-0.3421752145069193	0.5236090073019922	-0.23990112836776106	-0.8406518836710231	-0.36528534319989603	0.11477388291236774	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.36069957923212737	0.8608847611638465	-0.3421752145069193	0.5236090073019922	-0.23990112836776106	-0.0	-0.36528534319989603	0.11477388291236774
8700000	0.5976645039820699	1.083947779406942	-0.5247936332509173	-3.348203274202156	-0.2025571760882612	-0.004318200665044958	-0.2526959505035239	0.13558622945188448	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5976645039820699	1.083947779406942	-0.5247936332509173	-0.0	-0.2025571760882612	-0.004318200665044958	-0.2526959505035239	0.13558622945188448
8800000	0.4800626591549831	1.051740941950002	-0.5120426659507842	-2.346800530135728	-0.3111857247446818	-1.6881502371529769	-0.4324052358805633	0.13505708122651572	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.4800626591549831	1.051740941950002	-0.5120426659507842	-0.0	-0.3111857247446818	-0.0	-0.4324052358805633	0.13505708122651572
8900000	0.4108837097700828	0.930373757291798	-0.4500291168887131	0.298213922827315	-0.22537336552444992	-2.3128218465115795	-0.22058884511442323	0.13635342324588887	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4108837097700828	0.930373757291798	-0.4500291168887131	0.298213922827315	-0.22537336552444992	-0.0	-0.22058884511442323	0.13635342324588887
9000000	0.565782188543921	1.0126477659390152	-0.4707724193246513	-0.8533371067583457	-0.2277887593876247	2.0818447925307386	-0.35369735603754276	0.10889858086985399	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.565782188543921	1.0126477659390152	-0.4707724193246513	-0.0	-0.2277887593876247	0.0	-0.35369735603754276	0.10889858086985399
9100000	0.5369375415046209	0.957908631309154	-0.5067642598264341	0.9850273031281717	-0.21407950582038449	2.9040874856770214	-0.2903140259394976	-0.6092486327995541	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5369375415046209	0.957908631309154	-0.5067642598264341	0.0	-0.21407950582038449	0.0	-0.2903140259394976	-0.0
9200000	0.603721503904915	0.9714719448218389	-0.46672193251225436	-1.3166741371135107	-0.2830715294698799	-1.7390805755533831	-0.33601940613544967	0.13918078909318463	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.603721503904915	0.9714719448218389	-0.46672193251225436	-0.0	-0.2830715294698799	-0.0	-0.33601940613544967	0.13918078909318463
9300000	0.5186766982954094	0.9954357369031551	-0.5153538249275662	-0.0781704953004353	-0.2861221151849167	1.2331030481446648	-0.37285628998273385	0.11124890620234826	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5186766982954094	0.9954357369031551	-0.5153538249275662	-0.0	-0.2861221151849167	0.0	-0.37285628998273385	0.11124890620234826
9400000	0.5875176502598602	1.0667316604164083	-0.569285675825573	-1.4810574897600932	-0.23389859969646154	1.7267720374131763	-0.2538447452061391	0.17509357184925556	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5875176502598602	1.0667316604164083	-0.569285675825573	-0.0	-0.23389859969646154	0.0	-0.2538447452061391	0.17509357184925556
9500000	0.6185512962788579	0.9764597772967287	-0.46211942854503224	0.22714263162213819	-0.31927161819334915	3.262857747455273	-0.24507423707519432	0.12269746136521004	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.6185512962788579	0.9764597772967287	-0.46211942854503224	0.22714263162213819	-0.31927161819334915	0.0	-0.24507423707519432	0.12269746136521004
9600000	0.5046648888526452	0.9487680321489439	-0.4297144909630624	0.1828856739854937	-0.23992616317012033	-0.3723815922140526	-0.33720067177107166	-1.7669217327207696	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.5046648888526452	0.9487680321489439	-0.4297144909630624	0.1828856739854937	-0.23992616317012033	-0.0	-0.33720067177107166	-0.0
9700000	0.46157917575294055	0.9502319116691091	-0.3982263252564369	0.21220429551499534	-0.32487957307260873	0.009717763630249565	-0.3452998451409099	0.12423992045961064	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.46157917575294055	0.9502319116691091	-0.3982263252564369	0.21220429551499534	-0.32487957307260873	0.0	-0.3452998451409099	0.12423992045961064
9800000	0.6621008400834368	1.0789709814215234	-0.5500851735423875	-1.0774582199192302	-0.25897475213494947	1.0206315090239517	-0.2865935246107983	0.15911168834235315	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6621008400834368	1.0789709814215234	-0.5500851735423875	-0.0	-0.25897475213494947	0.0	-0.2865935246107983	0.15911168834235315
9900000	0.5801685234001944	1.0285487532518474	-0.5211266609043339	2.3071471223674522	-0.17713760027360878	-0.40086106014094547	-0.26343224358719786	0.12771796555404885	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5801685234001944	1.0285487532518474	-0.5211266609043339	0.0	-0.17713760027360878	-0.0	-0.26343224358719786	0.12771796555404885
10000000	0.5324607070686659	1.0364676005188742	-0.5235652731518141	0.6161987039260746	-0.17878242028471503	-1.4509541777761634	-0.30304651249382436	-3.6062317036010323	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5324607070686659	1.0364676005188742	-0.5235652731518141	0.0	-0.17878242028471503	-0.0	-0.30304651249382436	-0.0
10100000	0.5336824122169487	1.0964349616965703	-0.5363147474894524	2.3142996211876024	-0.17444627583428912	-2.2209131031120046	-0.2859216674396985	0.1740968853669792	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5336824122169487	1.0964349616965703	-0.5363147474894524	0.0	-0.17444627583428912	-0.0	-0.2859216674396985	0.1740968853669792
10200000	0.5493878919661492	1.0216984892767886	-0.5083396524780192	-0.46640870315726074	-0.22500496509370863	-1.3873496780593781	-0.3528109527030897	-2.7260943271601286	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5493878919661492	1.0216984892767886	-0.5083396524780192	-0.0	-0.22500496509370863	-0.0	-0.3528109527030897	-0.0
10300000	0.5362002079011786	1.0028683702124683	-0.49705399874869294	1.1558537277505192	-0.2078587478362306	0.0435477991105237	-0.28942018806125425	-2.0948277003799656	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5362002079011786	1.0028683702124683	-0.49705399874869294	0.0	-0.2078587478362306	0.0	-0.28942018806125425	-0.0
10400000	0.3429357804146709	0.9098161616651937	-0.36721202204503395	0.39986843723204013	-0.25681942815981973	0.8948869485385745	-0.36515931037672433	0.11441976745776593	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3429357804146709	0.9098161616651937	-0.36721202204503395	0.39986843723204013	-0.25681942815981973	0.0	-0.36515931037672433	0.11441976745776593
10500000	0.6288054555877094	1.0641922734090374	-0.4906519363837016	-1.667553216180431	-0.15617045303538882	-0.06755610094340514	-0.2868954587298551	0.10072198498662652	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6288054555877094	1.0641922734090374	-0.4906519363837016	-0.0	-0.15617045303538882	-0.0	-0.2868954587298551	0.10072198498662652
10600000	0.35902455393652083	0.9139207012309479	-0.4135072686221018	0.3184631741351218	-0.2319457812109715	-3.203436136555854	-0.2977408181579613	0.1702320788171974	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.35902455393652083	0.9139207012309479	-0.4135072686221018	0.3184631741351218	-0.2319457812109715	-0.0	-0.2977408181579613	0.1702320788171974
10700000	0.6272726295835093	1.0062917715408977	-0.5094377965342971	-0.8228631937875737	-0.24246538344256469	2.0377897936216702	-0.30774285733666806	-1.1187230057788093	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.6272726295835093	1.0062917715408977	-0.5094377965342971	-0.0	-0.24246538344256469	0.0	-0.30774285733666806	-0.0
10800000	0.45497665600919757	0.8555628886178729	-0.3867326292279677	0.4147153867120979	-0.2710238432189285	-2.826941323786061	-0.3352904376749258	0.16164685246274088	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.45497665600919757	0.8555628886178729	-0.3867326292279677	0.4147153867120979	-0.2710238432189285	-0.0	-0.3352904376749258	0.16164685246274088
10900000	0.48806125684061674	0.9949907591729783	-0.5205654839548935	-0.05672377626029353	-0.14904017591162538	2.2000009252428656	-0.30324791682115354	0.10191177291020653	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.48806125684061674	0.9949907591729783	-0.5205654839548935	-0.0	-0.14904017591162538	0.0	-0.30324791682115354	0.10191177291020653
11000000	0.44007476561217707	0.8255715275726659	-0.31526635056599994	0.5067888302025372	-0.19840356169888212	3.3794156100668102	-0.2652715126440466	0.18310052113852227	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.44007476561217707	0.8255715275726659	-0.31526635056599994	0.5067888302025372	-0.19840356169888212	0.0	-0.2652715126440466	0.18310052113852227
11100000	0.4150925743024027	0.9138420941497537	-0.3514383857993232	0.39462610731287007	-0.2943061229510657	-0.035646368146527	-0.35872321336755353	0.14563655022864963	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4150925743024027	0.9138420941497537	-0.3514383857993232	0.39462610731287007	-0.2943061229510657	-0.035646368146527	-0.35872321336755353	0.14563655022864963
11200000	0.35946761388499576	0.8517839241793613	-0.3095785308658487	0.4342658705832244	-0.24735008090242047	-1.6842314695920257	-0.271094748354238	0.05982644570306548	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.35946761388499576	0.8517839241793613	-0.3095785308658487	0.4342658705832244	-0.24735008090242047	-0.0	-0.271094748354238	0.05982644570306548
11300000	0.5013134493154896	1.0210670424981494	-0.5215471953093621	0.0030318535537271177	-0.2967836084613515	-2.973421701841556	-0.4426532435902077	0.09252714621351771	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5013134493154896	1.0210670424981494	-0.5215471953093621	0.0	-0.2967836084613515	-0.0	-0.4426532435902077	0.09252714621351771
11400000	0.39715868976255164	0.8965311530127835	-0.4029819000741508	0.3171717968862172	-0.3266603527084527	-2.84027799523916	-0.336676652381067	0.16653302183704274	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.39715868976255164	0.8965311530127835	-0.4029819000741508	0.3171717968862172	-0.3266603527084527	-0.0	-0.336676652381067	0.16653302183704274
11500000	0.5225159407920339	0.9527183891873544	-0.3977792869191054	0.20252286721474352	-0.2303248062861149	0.21250202083954903	-0.30907654277939306	0.12379918865566052	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5225159407920339	0.9527183891873544	-0.3977792869191054	0.20252286721474352	-0.2303248062861149	0.0	-0.30907654277939306	0.12379918865566052
11600000	0.5213819336096392	1.0256789071456403	-0.5269067071123	0.20080979017808173	-0.17741184510597954	-2.7140413721040733	-0.37532893681329565	0.1307573329441964	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5213819336096392	1.0256789071456403	-0.5269067071123	0.0	-0.17741184510597954	-0.0	-0.37532893681329565	0.1307573329441964
11700000	0.4255251966222108	0.9126391116444376	-0.36531007472019894	0.37983279759600735	-0.24204169543113824	-3.1427466010106553	-0.34407584000806296	0.17833394748035164	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4255251966222108	0.9126391116444376	-0.36531007472019894	0.37983279759600735	-0.24204169543113824	-0.0	-0.34407584000806296	0.17833394748035164
11800000	0.36410643549217603	0.8084958290561414	-0.3512983358689471	0.34439401979802065	-0.23733310225716722	2.2559981235608033	-0.3450820718459799	0.05451007060671807	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.36410643549217603	0.8084958290561414	-0.3512983358689471	0.34439401979802065	-0.23733310225716722	0.0	-0.3450820718459799	0.05451007060671807
11900000	0.3855384682498613	0.8805723252476926	-0.44420193831272364	0.35656513865262923	-0.2479912343052365	-2.8653367060569277	-0.4185676839401007	0.17152587212655118	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3855384682498613	0.8805723252476926	-0.44420193831272364	0.35656513865262923	-0.2479912343052365	-0.0	-0.4185676839401007	0.17152587212655118
12000000	0.5990502111104864	1.0432031115355538	-0.5566451562019995	2.312259589551848	-0.13263660321708545	-0.6652457669846661	-0.17391019870592814	0.786632718449454	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5990502111104864	1.0432031115355538	-0.5566451562019995	0.0	-0.13263660321708545	-0.0	-0.17391019870592814	0.0
12100000	0.36533443094514484	0.8650428534999631	-0.36377782215055704	0.4438028255457598	-0.2590928650231407	-0.30114095131736274	-0.38849715130592244	0.18790360992050048	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.36533443094514484	0.8650428534999631	-0.36377782215055704	0.4438028255457598	-0.2590928650231407	-0.0	-0.38849715130592244	0.18790360992050048
12200000	0.5363292070674722	0.927422832041949	-0.4268708537973631	0.21152950213469937	-0.17084740954756125	-2.0084092319149542	-0.29622609567812	0.10833906881793749	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5363292070674722	0.927422832041949	-0.4268708537973631	0.21152950213469937	-0.17084740954756125	-0.0	-0.29622609567812	0.10833906881793749
12300000	0.3875961872386374	0.8973889780020744	-0.4163333378351163	0.19217655652654947	-0.2466110427178341	0.3223607827453291	-0.34112544851910837	0.07228688908463181	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3875961872386374	0.8973889780020744	-0.4163333378351163	0.19217655652654947	-0.2466110427178341	0.0	-0.34112544851910837	0.07228688908463181
12400000	0.396022889048434	0.8435131833311325	-0.37623356413641773	0.3817269298973608	-0.23016741503997676	4.002831050757383	-0.35521751662601886	0.13276293330003855	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.396022889048434	0.8435131833311325	-0.37623356413641773	0.3817269298973608	-0.23016741503997676	0.0	-0.35521751662601886	0.13276293330003855
12500000	0.5832846129870958	1.0481988175642833	-0.492362684875365	0.6991175190617647	-0.21950910511951655	0.3003057476135079	-0.3298954143581211	0.10654617242493729	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5832846129870958	1.0481988175642833	-0.492362684875365	0.0	-0.21950910511951655	0.0	-0.3298954143581211	0.10654617242493729
12600000	0.490296211786402	0.9351938441085874	-0.4224168436034212	0.20992000100672953	-0.21758741366986578	0.4688360588360182	-0.3112853016813867	0.10086480323351349	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.490296211786402	0.9351938441085874	-0.4224168436034212	0.20992000100672953	-0.21758741366986578	0.0	-0.3112853016813867	0.10086480323351349
12700000	0.4658105191739237	0.9184674005806608	-0.39613231025373186	0.37197377165310436	-0.2927872445852166	2.3733392380159892	-0.29673674914232323	0.17920147143193746	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.4658105191739237	0.9184674005806608	-0.39613231025373186	0.37197377165310436	-0.2927872445852166	0.0	-0.29673674914232323	0.17920147143193746
12800000	0.5740049264982215	1.0654131569029879	-0.5085598820122231	2.3528756927403762	-0.3227363967242049	0.6955900918834715	-0.3351705368939738	0.15436337456148458	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5740049264982215	1.0654131569029879	-0.5085598820122231	0.0	-0.3227363967242049	0.0	-0.3351705368939738	0.15436337456148458
12900000	0.5323318884623153	1.0562013657260239	-0.5315676955047883	-5.36626111858329	-0.22320193148488035	3.3242361017770587	-0.30921936353617685	0.15242497157747015	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5323318884623153	1.0562013657260239	-0.5315676955047883	-0.0	-0.22320193148488035	0.0	-0.30921936353617685	0.15242497157747015
13000000	0.5906706408403296	1.0440137233763553	-0.5416007237627986	0.005886940361271202	-0.21691117562071066	0.6200308856862518	-0.2839415744468546	0.1090447323721795	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5906706408403296	1.0440137233763553	-0.5416007237627986	0.0	-0.21691117562071066	0.0	-0.2839415744468546	0.1090447323721795
13100000	0.44167559436230114	0.9196207705259319	-0.45548578889566216	0.231925565167841	-0.1726472393436388	1.062552075168578	-0.284240516910912	0.13483060429927185	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.44167559436230114	0.9196207705259319	-0.45548578889566216	0.231925565167841	-0.1726472393436388	0.0	-0.284240516910912	0.13483060429927185
13200000	0.526981586566162	1.1298574539546102	-0.571484067172771	-1.0207511279510562	-0.21314408969725585	-2.000215047486326	-0.32445094386748996	0.1458579089687215	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.526981586566162	1.1298574539546102	-0.571484067172771	-0.0	-0.21314408969725585	-0.0	-0.32445094386748996	0.1458579089687215
13300000	0.585052795035397	1.0402804929543246	-0.5048033652201563	0.41880989411068925	-0.25952126356849997	-1.2585339670627775	-0.2281492113505619	0.07594344950278278	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.585052795035397	1.0402804929543246	-0.5048033652201563	0.0	-0.25952126356849997	-0.0	-0.2281492113505619	0.07594344950278278
13400000	0.49274619094952576	0.9884966093022536	-0.4356460590507802	0.17643119294416038	-0.18560218694743236	1.970923819433441	-0.31901269904780033	0.09439986404886717	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.49274619094952576	0.9884966093022536	-0.4356460590507802	0.17643119294416038	-0.18560218694743236	0.0	-0.31901269904780033	0.09439986404886717
13500000	0.5872067643019725	1.009630275127021	-0.5456507806021944	-1.5257983487133446	-0.15390266581121279	3.8877279304435257	-0.30953079283048635	0.08584547051838597	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5872067643019725	1.009630275127021	-0.5456507806021944	-0.0	-0.15390266581121279	0.0	-0.30953079283048635	0.08584547051838597
13600000	0.5552657312003009	1.1029617964828697	-0.5141746338057549	0.916448599520317	-0.17137753878649367	-0.032493330389071276	-0.3286642678606512	0.15472745263988674	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5552657312003009	1.1029617964828697	-0.5141746338057549	0.0	-0.17137753878649367	-0.0	-0.3286642678606512	0.15472745263988674
13700000	0.36941687573243404	0.9054006137194512	-0.3854652918420182	0.28264239361202087	-0.18538551730665098	-0.8505078168729208	-0.29246436059140085	0.09970993437958296	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.36941687573243404	0.9054006137194512	-0.3854652918420182	0.28264239361202087	-0.18538551730665098	-0.0	-0.29246436059140085	0.09970993437958296
13800000	0.3386583884433686	0.9198766066741318	-0.41449465013979114	0.3895238949545625	-0.21504327482861696	-0.9421531595992648	-0.35505288112646816	0.18192971458648544	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3386583884433686	0.9198766066741318	-0.41449465013979114	0.3895238949545625	-0.21504327482861696	-0.0	-0.35505288112646816	0.18192971458648544
13900000	0.5128153510660257	1.003677238847295	-0.48000023421338633	3.913927280087697	-0.1670793859422153	3.7384943586326944	-0.2953854695065587	2.9358946891936224	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5128153510660257	1.003677238847295	-0.48000023421338633	0.0	-0.1670793859422153	0.0	-0.2953854695065587	0.0
14000000	0.5919817141387345	1.062812045707627	-0.5374497281629602	1.2027574940074057	-0.13040328769146353	-0.8460566543283234	-0.30909971661573943	0.07324023331251525	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5919817141387345	1.062812045707627	-0.5374497281629602	0.0	-0.13040328769146353	-0.0	-0.30909971661573943	0.07324023331251525
14100000	0.36616679439620947	0.8811836610305738	-0.37379649996208864	0.4425600883568644	-0.26820698855571284	-1.1330532088882281	-0.29310752018362946	0.10567135169919095	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.36616679439620947	0.8811836610305738	-0.37379649996208864	0.4425600883568644	-0.26820698855571284	-0.0	-0.29310752018362946	0.10567135169919095
14200000	0.549952782573423	1.063433378682351	-0.5228634739902415	4.442596991738424	-0.20608613428707048	4.847725937293845	-0.2951646035628359	0.10079522879306302	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.549952782573423	1.063433378682351	-0.5228634739902415	0.0	-0.20608613428707048	0.0	-0.2951646035628359	0.10079522879306302
14300000	0.5747284296778317	1.0488084792855372	-0.5223162520369763	2.3771095397477167	-0.21785721986647869	-0.354919487984251	-0.32823740751798786	0.11086848073302816	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5747284296778317	1.0488084792855372	-0.5223162520369763	0.0	-0.21785721986647869	-0.0	-0.32823740751798786	0.11086848073302816
14400000	0.39538102590139934	0.857719892999157	-0.3938339069175316	0.3963691702663274	-0.27968984347368747	1.7273299565293314	-0.31209853808949156	0.10919230493082528	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.39538102590139934	0.857719892999157	-0.3938339069175316	0.3963691702663274	-0.27968984347368747	0.0	-0.31209853808949156	0.10919230493082528
14500000	0.48866264176570734	1.0442572287486915	-0.5574520968202226	-4.278438610080794	-0.23489566731339412	1.3921666386272866	-0.3147811297014509	0.08579779143085971	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.48866264176570734	1.0442572287486915	-0.5574520968202226	-0.0	-0.23489566731339412	0.0	-0.3147811297014509	0.08579779143085971
14600000	0.6295999980840817	1.032218158343327	-0.47947571006626744	-2.273089788226908	-0.157834635344878	-0.613646379547957	-0.3708087666248525	1.3369223511063806	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.6295999980840817	1.032218158343327	-0.47947571006626744	-0.0	-0.157834635344878	-0.0	-0.3708087666248525	0.0
14700000	0.30658580993479795	0.8341249545519106	-0.32345387546111454	0.48590864622615765	-0.2527486597856643	-0.26876690383960933	-0.2280119367708565	0.10852670954653124	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.30658580993479795	0.8341249545519106	-0.32345387546111454	0.48590864622615765	-0.2527486597856643	-0.0	-0.2280119367708565	0.10852670954653124
14800000	0.5489478549346067	1.0315279819607481	-0.5545826947356156	0.9858973035718925	-0.20282045482056574	2.19652679886001	-0.3033946946444615	0.08586099082860779	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5489478549346067	1.0315279819607481	-0.5545826947356156	0.0	-0.20282045482056574	0.0	-0.3033946946444615	0.08586099082860779
14900000	0.5119045594508405	1.0275664829165412	-0.5422502864051821	0.83364873859015	-0.25972811863789763	-0.737145872084213	-0.3303874562221075	0.09867383537527957	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.5119045594508405	1.0275664829165412	-0.5422502864051821	0.0	-0.25972811863789763	-0.0	-0.3303874562221075	0.09867383537527957
